Times,XT_Channel_1,XT_Channel_2,XT_Channel_3,XT_Channel_4,XT_Channel_5,XT_Channel_6,XT_Channel_7,XT_Channel_8,XT_Channel_9,XT_Channel_10
0.3085,-0.02912,-0.0119,0.00613,-0.00522,0.00704,-0.02329,0.00339,-0.01724,0.00488,0.0547
0.309,-0.02964,-0.012,0.00631,-0.00618,0.00566,-0.02287,0.00282,-0.01699,0.00456,0.05628
0.3095,-0.02975,-0.01157,0.00751,-0.00433,0.00728,-0.02293,0.00355,-0.0165,0.00501,0.0533
0.31,-0.02845,-0.01157,0.00709,-0.00455,0.00715,-0.02124,0.00292,-0.01555,0.0033,0.05316
0.3105,-0.02857,-0.01217,0.00721,-0.00538,0.00714,-0.02083,0.00303,-0.01493,0.00375,0.05283
0.311,-0.02893,-0.01163,0.00805,-0.00358,0.00777,-0.01961,0.00352,-0.01537,0.00433,0.05356
0.3115,-0.02841,-0.01241,0.00881,-0.00515,0.00699,-0.01999,0.00385,-0.01594,0.00366,0.05352
0.312,-0.02898,-0.01308,0.00991,-0.0058,0.00703,-0.02144,0.00458,-0.016,0.00414,0.05247
0.3125,-0.02821,-0.013,0.01085,-0.00554,0.00548,-0.02293,0.00426,-0.01679,0.003,0.05099
0.313,-0.02914,-0.01344,0.01031,-0.00371,0.00684,-0.02166,0.00336,-0.01779,0.00148,0.05393
0.3135,-0.02997,-0.01251,0.01047,-0.00233,0.00782,-0.02016,0.00395,-0.01705,0.00253,0.05638
0.314,-0.02937,-0.01239,0.01105,-0.00106,0.00662,-0.01877,0.00355,-0.01775,0.00429,0.05592
0.3145,-0.02998,-0.01291,0.01047,-0.00231,0.00756,-0.01764,0.00266,-0.01804,0.00444,0.05477
0.315,-0.03006,-0.01344,0.00968,-0.00372,0.00892,-0.01717,0.0034,-0.01848,0.00384,0.05617
0.3155,-0.02871,-0.0133,0.0109,-0.0057,0.0098,-0.01884,0.00259,-0.01741,0.00331,0.05699
0.316,-0.02973,-0.01249,0.01177,-0.00729,0.01096,-0.01904,0.00262,-0.01714,0.00278,0.05415
0.3165,-0.02888,-0.0126,0.0105,-0.00579,0.00931,-0.01869,0.0019,-0.01714,0.00216,0.05503
0.317,-0.02892,-0.01205,0.00981,-0.00575,0.01046,-0.01777,0.00181,-0.01595,0.00225,0.05358
0.3175,-0.02772,-0.01126,0.00854,-0.00404,0.01063,-0.01747,0.00248,-0.01673,0.0032,0.05634
0.318,-0.02858,-0.01094,0.00952,-0.0034,0.01072,-0.01785,0.00163,-0.01719,0.00183,0.05888
0.3185,-0.02806,-0.01152,0.0095,-0.0023,0.01145,-0.01651,0.00186,-0.0171,0.00326,0.05833
0.319,-0.02746,-0.01075,0.0086,-0.00151,0.01224,-0.01494,0.001,-0.01606,0.00463,0.05895
0.3195,-0.02666,-0.01005,0.00931,-0.00073,0.01262,-0.01457,0.00055,-0.01577,0.00497,0.05892
0.32,-0.02541,-0.00943,0.01018,-0.00258,0.01232,-0.01426,0.0004,-0.01526,0.00595,0.057
0.3205,-0.02529,-0.00997,0.01118,-0.00354,0.01347,-0.01348,-0.00028,-0.01522,0.0045,0.05899
0.321,-0.02499,-0.00905,0.00993,-0.00267,0.01479,-0.01228,-0.00089,-0.01442,0.00634,0.06112
0.3215,-0.02372,-0.00995,0.00897,-0.00083,0.01372,-0.01113,-0.00172,-0.0141,0.00677,0.06337
0.322,-0.02456,-0.01081,0.00808,-0.00274,0.01251,-0.01149,-0.00179,-0.01401,0.00714,0.06192
0.3225,-0.02384,-0.01083,0.00701,-0.00096,0.01117,-0.01298,-0.0015,-0.01484,0.00659,0.06399
0.323,-0.02244,-0.01126,0.00821,-0.00269,0.01169,-0.01431,-0.00131,-0.01566,0.00776,0.06632
0.3235,-0.02314,-0.01103,0.0086,-0.00288,0.01133,-0.01375,-0.0021,-0.01523,0.0059,0.06486
0.324,-0.02196,-0.01042,0.00984,-0.00393,0.01141,-0.01264,-0.00172,-0.01635,0.00432,0.06278
0.3245,-0.02262,-0.01058,0.01076,-0.00436,0.01221,-0.01342,-0.00169,-0.01738,0.00485,0.06068
0.325,-0.02403,-0.00993,0.01079,-0.00424,0.01077,-0.01256,-0.00142,-0.01679,0.00499,0.0599
0.3255,-0.02266,-0.00929,0.01177,-0.00405,0.01134,-0.0135,-0.00166,-0.01718,0.00429,0.0571
0.326,-0.02139,-0.00946,0.01171,-0.00356,0.01192,-0.01515,-0.00078,-0.01776,0.00376,0.0582
0.3265,-0.02182,-0.01008,0.01156,-0.00225,0.01219,-0.01448,-0.00063,-0.01782,0.00498,0.05779
0.327,-0.0209,-0.00957,0.01071,-0.00215,0.01162,-0.01517,-0.00123,-0.01817,0.00639,0.05707
0.3275,-0.02153,-0.00882,0.01017,-0.00371,0.00975,-0.01407,-0.00149,-0.01722,0.00572,0.05886
0.328,-0.02209,-0.00967,0.009,-0.00263,0.01077,-0.01396,-0.00155,-0.01613,0.00731,0.06075
0.3285,-0.02202,-0.00975,0.00978,-0.00222,0.01092,-0.01234,-0.0019,-0.01566,0.00771,0.0593
0.329,-0.02222,-0.00932,0.01085,-0.00254,0.00958,-0.01127,-0.0027,-0.01635,0.00676,0.05876
0.3295,-0.02343,-0.00888,0.01165,-0.00419,0.00996,-0.0119,-0.00196,-0.01585,0.00729,0.05688
0.33,-0.02382,-0.00842,0.01176,-0.00451,0.00809,-0.01239,-0.00207,-0.01625,0.00834,0.0557
0.3305,-0.02232,-0.00905,0.01184,-0.00465,0.00753,-0.012,-0.00182,-0.01506,0.0094,0.05445
0.331,-0.02095,-0.0086,0.0116,-0.00351,0.00783,-0.01055,-0.00219,-0.01502,0.00955,0.05402
0.3315,-0.02182,-0.00897,0.01153,-0.00422,0.00798,-0.01154,-0.00221,-0.01506,0.00922,0.0532
0.332,-0.02103,-0.00878,0.01224,-0.00317,0.00866,-0.00956,-0.00263,-0.01626,0.00866,0.05393
0.3325,-0.01987,-0.00972,0.01111,-0.00507,0.00923,-0.01099,-0.00339,-0.01611,0.00732,0.05524
0.333,-0.01909,-0.01019,0.01053,-0.0058,0.01034,-0.0113,-0.0027,-0.01593,0.00689,0.05547
0.3335,-0.01948,-0.00994,0.00931,-0.00582,0.01032,-0.01109,-0.00321,-0.01491,0.00563,0.05694
0.334,-0.01966,-0.0104,0.00844,-0.00451,0.00978,-0.01173,-0.00304,-0.01437,0.0068,0.05627
0.3345,-0.01985,-0.01112,0.00797,-0.0042,0.00868,-0.01102,-0.00327,-0.01511,0.00819,0.05374
0.335,-0.01896,-0.01129,0.00674,-0.00371,0.00996,-0.01011,-0.00387,-0.01566,0.0076,0.05547
0.3355,-0.01806,-0.01048,0.00545,-0.00182,0.01116,-0.0088,-0.00427,-0.01685,0.00865,0.05311
0.336,-0.01774,-0.01137,0.00503,-0.00238,0.01121,-0.00716,-0.00499,-0.01773,0.00873,0.05222
0.3365,-0.01912,-0.01222,0.00512,-0.00324,0.01162,-0.00724,-0.00421,-0.01777,0.00725,0.0533
0.337,-0.01829,-0.01233,0.00429,-0.00521,0.00978,-0.00595,-0.00401,-0.0179,0.00863,0.05171
0.3375,-0.0176,-0.01272,0.00518,-0.0065,0.01153,-0.00791,-0.00457,-0.01679,0.00689,0.05071
0.338,-0.01741,-0.01348,0.00457,-0.00712,0.01222,-0.00594,-0.00368,-0.01766,0.00728,0.05242
0.3385,-0.01892,-0.01267,0.00408,-0.00767,0.01309,-0.00401,-0.00299,-0.01834,0.00758,0.05239
0.339,-0.01808,-0.01323,0.00352,-0.00937,0.01493,-0.00456,-0.00309,-0.01774,0.00906,0.05356
0.3395,-0.01874,-0.01345,0.00472,-0.01009,0.01469,-0.0029,-0.00379,-0.01681,0.00834,0.0527
0.34,-0.01952,-0.01252,0.00376,-0.0091,0.01609,-0.00417,-0.00306,-0.01563,0.01002,0.05352
0.3405,-0.01988,-0.01307,0.00397,-0.01005,0.01627,-0.00448,-0.00333,-0.01491,0.00877,0.05295
0.341,-0.02086,-0.01325,0.00452,-0.01157,0.01472,-0.00418,-0.00304,-0.01598,0.00919,0.05336
0.3415,-0.02076,-0.01291,0.00498,-0.0113,0.01536,-0.00526,-0.00392,-0.01483,0.01072,0.05596
0.342,-0.01963,-0.01286,0.00444,-0.01097,0.01538,-0.0047,-0.0043,-0.01569,0.01096,0.05877
0.3425,-0.02073,-0.01244,0.00533,-0.01033,0.01452,-0.00628,-0.00472,-0.01623,0.01175,0.05844
0.343,-0.02147,-0.01208,0.00659,-0.01125,0.01485,-0.00717,-0.00535,-0.01556,0.012,0.05884
0.3435,-0.02148,-0.01136,0.00768,-0.00983,0.01463,-0.00839,-0.00463,-0.01667,0.01017,0.05667
0.344,-0.02027,-0.01174,0.00822,-0.01175,0.01586,-0.00853,-0.00493,-0.01679,0.00947,0.05459
0.3445,-0.02053,-0.01239,0.00781,-0.01213,0.01704,-0.00812,-0.00554,-0.01761,0.0098,0.0547
0.345,-0.01905,-0.01278,0.00652,-0.01196,0.01566,-0.00839,-0.00535,-0.01881,0.00986,0.05681
0.3455,-0.02018,-0.01197,0.00598,-0.01284,0.0164,-0.00718,-0.00583,-0.01933,0.00994,0.05811
0.346,-0.02068,-0.01231,0.00516,-0.01181,0.0153,-0.00758,-0.00649,-0.01983,0.00949,0.05597
0.3465,-0.02075,-0.01307,0.00549,-0.01345,0.01412,-0.00565,-0.00644,-0.02064,0.00945,0.05436
0.347,-0.01976,-0.0139,0.00645,-0.01501,0.01545,-0.0072,-0.00616,-0.0218,0.00891,0.05602
0.3475,-0.02058,-0.01366,0.00536,-0.01298,0.01623,-0.00653,-0.0054,-0.02237,0.00972,0.05338
0.348,-0.02082,-0.01328,0.00467,-0.0142,0.01578,-0.00493,-0.00581,-0.02299,0.00824,0.0519
0.3485,-0.02134,-0.01341,0.00448,-0.01387,0.01682,-0.00554,-0.00621,-0.02365,0.01004,0.05455
0.349,-0.02099,-0.01316,0.0041,-0.01246,0.01804,-0.00688,-0.00576,-0.02276,0.01016,0.05568
0.3495,-0.02056,-0.01393,0.00457,-0.01247,0.01634,-0.00811,-0.00628,-0.02386,0.01015,0.05605
0.35,-0.02069,-0.01426,0.00408,-0.01362,0.01814,-0.0073,-0.00629,-0.02351,0.01053,0.05569
0.3505,-0.01937,-0.0142,0.00523,-0.0135,0.01797,-0.00535,-0.00604,-0.02264,0.01169,0.05273
0.351,-0.01943,-0.01389,0.00533,-0.01533,0.01781,-0.00363,-0.00547,-0.02318,0.01075,0.05047
0.3515,-0.01859,-0.01432,0.00602,-0.01662,0.01712,-0.00512,-0.0055,-0.02268,0.00944,0.05129
0.352,-0.01802,-0.01464,0.00541,-0.01715,0.01725,-0.00533,-0.00537,-0.02259,0.0099,0.05286
0.3525,-0.01914,-0.01519,0.00506,-0.01732,0.01828,-0.00713,-0.0059,-0.02272,0.00875,0.0518
0.353,-0.01867,-0.01479,0.00507,-0.01746,0.01832,-0.00584,-0.00669,-0.02298,0.00694,0.0526
0.3535,-0.01999,-0.01459,0.00633,-0.01578,0.01735,-0.0041,-0.007,-0.02327,0.00603,0.051
0.354,-0.0203,-0.0147,0.0055,-0.01615,0.01832,-0.00524,-0.00748,-0.02282,0.00517,0.0491
0.3545,-0.02092,-0.01487,0.0051,-0.0181,0.01875,-0.00328,-0.00782,-0.02364,0.00468,0.04811
0.355,-0.01967,-0.01581,0.00414,-0.01655,0.01743,-0.00124,-0.00798,-0.0226,0.00323,0.05088
0.3555,-0.02001,-0.01642,0.00402,-0.01529,0.0192,-0.0021,-0.00806,-0.02178,0.00488,0.05125
0.356,-0.0214,-0.01567,0.00431,-0.01362,0.0202,-0.00066,-0.00733,-0.0219,0.00672,0.04949
0.3565,-0.02086,-0.01644,0.00432,-0.01254,0.02143,0.00077,-0.00681,-0.02215,0.00563,0.05244
0.357,-0.02016,-0.01697,0.00513,-0.01404,0.02235,-0.00096,-0.00634,-0.0231,0.00467,0.05058
0.3575,-0.0201,-0.01719,0.00425,-0.01485,0.02141,0.00029,-0.00644,-0.02298,0.00611,0.04792
0.358,-0.01947,-0.0175,0.00325,-0.01661,0.01988,0.00041,-0.00632,-0.02402,0.00742,0.04882
0.3585,-0.02004,-0.0171,0.00227,-0.01668,0.01911,0.0001,-0.00573,-0.02489,0.0065,0.04647
0.359,-0.01885,-0.01643,0.00274,-0.01814,0.01904,-0.00032,-0.00494,-0.024,0.00611,0.04758
0.3595,-0.01796,-0.01721,0.00197,-0.01785,0.01871,0.00168,-0.00505,-0.02405,0.00696,0.04609
0.36,-0.01736,-0.01739,0.00204,-0.01916,0.0205,0.00131,-0.00588,-0.02461,0.00881,0.04634
0.3605,-0.01618,-0.01686,0.00089,-0.02092,0.01896,0.00062,-0.00522,-0.0249,0.01053,0.04804
0.361,-0.01766,-0.01595,-0.00022,-0.01938,0.01796,-0.00059,-0.00437,-0.02592,0.00979,0.04593
0.3615,-0.0183,-0.01552,-0.00078,-0.01827,0.01676,-0.00109,-0.00512,-0.02573,0.00827,0.04853
0.362,-0.01883,-0.016,0.00041,-0.01871,0.01631,-0.00236,-0.00444,-0.02487,0.0091,0.04995
0.3625,-0.01741,-0.01684,-9e-05,-0.02069,0.01749,-0.00331,-0.00393,-0.02546,0.00831,0.04894
0.363,-0.01792,-0.01693,-0.00088,-0.02003,0.01706,-0.0041,-0.00358,-0.02512,0.01006,0.04892
0.3635,-0.0193,-0.01732,-0.00209,-0.01968,0.01751,-0.00526,-0.0044,-0.02479,0.01121,0.04954
0.364,-0.0205,-0.01817,-0.00302,-0.01922,0.01893,-0.00426,-0.00444,-0.02553,0.01138,0.05188
0.3645,-0.01981,-0.01902,-0.00282,-0.02017,0.01956,-0.00352,-0.00404,-0.02503,0.01063,0.0491
0.365,-0.02132,-0.01971,-0.00291,-0.02148,0.01998,-0.00466,-0.00391,-0.0249,0.00924,0.04774
0.3655,-0.02048,-0.02044,-0.00306,-0.01956,0.01985,-0.00645,-0.00461,-0.0258,0.00872,0.04692
0.366,-0.02148,-0.02123,-0.00419,-0.0201,0.02063,-0.0075,-0.00448,-0.02527,0.00786,0.04583
0.3665,-0.02122,-0.02192,-0.00507,-0.02167,0.022,-0.00616,-0.00503,-0.02495,0.00797,0.04757
0.367,-0.01995,-0.02173,-0.00465,-0.02274,0.02301,-0.00626,-0.00544,-0.02414,0.00642,0.04828
0.3675,-0.02084,-0.02253,-0.00528,-0.02447,0.02348,-0.00533,-0.00556,-0.02328,0.00531,0.04667
0.368,-0.01997,-0.02341,-0.00637,-0.02341,0.02307,-0.0045,-0.00609,-0.02316,0.00625,0.04672
0.3685,-0.02023,-0.02427,-0.00705,-0.0233,0.02122,-0.00269,-0.0065,-0.02242,0.00564,0.04818
0.369,-0.02028,-0.02464,-0.00759,-0.02168,0.01937,-0.00328,-0.00734,-0.02267,0.00596,0.048
0.3695,-0.0206,-0.02445,-0.00854,-0.02279,0.01834,-0.00303,-0.00798,-0.02238,0.00689,0.04783
0.37,-0.02157,-0.02445,-0.00772,-0.02402,0.01965,-0.00144,-0.00732,-0.02203,0.00802,0.04586
0.3705,-0.02018,-0.02373,-0.00786,-0.02259,0.02066,-0.0008,-0.00801,-0.02218,0.00656,0.04751
0.371,-0.02021,-0.02316,-0.00857,-0.02149,0.02162,0.00058,-0.00787,-0.02198,0.00645,0.04775
0.3715,-0.02149,-0.02309,-0.00797,-0.01994,0.02044,-0.00111,-0.00826,-0.02289,0.00618,0.04706
0.372,-0.02256,-0.02318,-0.00924,-0.02107,0.02233,-0.00307,-0.0077,-0.02244,0.00765,0.04901
0.3725,-0.02188,-0.02247,-0.01052,-0.01957,0.02131,-0.00347,-0.00856,-0.02324,0.00873,0.04811
0.373,-0.02303,-0.02252,-0.00924,-0.01752,0.02237,-0.00485,-0.0079,-0.02435,0.01053,0.04985
0.3735,-0.02349,-0.02292,-0.00989,-0.01925,0.02272,-0.00288,-0.00765,-0.02395,0.00894,0.05134
0.374,-0.0241,-0.02374,-0.009,-0.01817,0.02329,-0.00454,-0.0074,-0.02377,0.00993,0.05429
0.3745,-0.02467,-0.02425,-0.00949,-0.0177,0.02175,-0.0046,-0.00668,-0.02261,0.00877,0.05599
0.375,-0.02433,-0.02378,-0.00994,-0.01966,0.02224,-0.00482,-0.00609,-0.022,0.01048,0.05848
0.3755,-0.02482,-0.02294,-0.00981,-0.01989,0.02142,-0.00428,-0.00637,-0.02098,0.01216,0.05651
0.376,-0.02401,-0.02308,-0.00882,-0.0213,0.02235,-0.00252,-0.00709,-0.02074,0.01374,0.05918
0.3765,-0.02264,-0.02324,-0.00983,-0.02079,0.0233,-0.00189,-0.00722,-0.02168,0.01474,0.05814
0.377,-0.02235,-0.02253,-0.0108,-0.01896,0.02508,-0.00114,-0.0077,-0.02114,0.01305,0.05883
0.3775,-0.02179,-0.02287,-0.01122,-0.01879,0.02431,-0.00262,-0.00828,-0.02136,0.01215,0.05752
0.378,-0.0209,-0.02359,-0.01083,-0.01838,0.02256,-0.00208,-0.00863,-0.02209,0.01239,0.05537
0.3785,-0.02025,-0.02325,-0.01164,-0.01766,0.02365,-0.00142,-0.00796,-0.02292,0.01209,0.05772
0.379,-0.01942,-0.02321,-0.011,-0.01613,0.02352,-0.00094,-0.00803,-0.02236,0.01392,0.05922
0.3795,-0.01916,-0.02413,-0.01183,-0.01475,0.02532,0.00101,-0.00749,-0.02124,0.01232,0.05699
0.38,-0.01827,-0.025,-0.01296,-0.01396,0.02477,0.00058,-0.00716,-0.02143,0.01047,0.05451
0.3805,-0.01837,-0.02575,-0.01385,-0.0134,0.02643,0.00179,-0.00681,-0.0223,0.01076,0.05206
0.381,-0.01703,-0.02629,-0.0134,-0.0143,0.02503,0.00092,-0.00742,-0.02138,0.00993,0.04959
0.3815,-0.01712,-0.02699,-0.01302,-0.01556,0.02554,0.00096,-0.00799,-0.02148,0.01028,0.04665
0.382,-0.01567,-0.02776,-0.01253,-0.01632,0.02376,0.00058,-0.00855,-0.02061,0.0084,0.04681
0.3825,-0.01478,-0.02856,-0.01233,-0.01658,0.02468,-0.00063,-0.00856,-0.0196,0.00799,0.04966
0.383,-0.01532,-0.02911,-0.01298,-0.01535,0.02497,-0.00056,-0.00854,-0.02071,0.00951,0.04828
0.3835,-0.01611,-0.02826,-0.01203,-0.01675,0.02508,0.00024,-0.00911,-0.0211,0.00946,0.05115
0.384,-0.01586,-0.0276,-0.01114,-0.01828,0.02352,-0.00142,-0.00918,-0.0209,0.011,0.05068
0.3845,-0.01519,-0.02756,-0.01003,-0.02,0.02371,0.00012,-0.0099,-0.02092,0.00947,0.04896
0.385,-0.01468,-0.02748,-0.00921,-0.02065,0.02403,0.00027,-0.00981,-0.02122,0.01082,0.05153
0.3855,-0.0133,-0.0272,-0.00793,-0.02141,0.02428,0.00207,-0.01008,-0.02152,0.01172,0.05442
0.386,-0.01271,-0.02629,-0.00729,-0.02194,0.02542,0.00227,-0.00973,-0.02141,0.01216,0.05302
0.3865,-0.01214,-0.02554,-0.00626,-0.02352,0.025,0.00314,-0.00993,-0.02071,0.01175,0.05126
0.387,-0.01231,-0.02604,-0.00697,-0.02507,0.02587,0.005,-0.01044,-0.02091,0.01274,0.0525
0.3875,-0.01368,-0.02656,-0.00614,-0.02389,0.02606,0.00453,-0.01098,-0.02175,0.01368,0.05432
0.388,-0.01366,-0.02629,-0.00541,-0.02578,0.02545,0.00374,-0.01036,-0.02109,0.01477,0.05411
0.3885,-0.01508,-0.02707,-0.0055,-0.02596,0.02366,0.00445,-0.00958,-0.02112,0.01418,0.05541
0.389,-0.0155,-0.0262,-0.00678,-0.02529,0.0221,0.00386,-0.00955,-0.02046,0.01305,0.05836
0.3895,-0.01424,-0.02577,-0.00669,-0.02466,0.02311,0.00348,-0.00884,-0.02122,0.01194,0.05664
0.39,-0.01365,-0.02607,-0.00562,-0.02593,0.02303,0.00484,-0.00952,-0.02072,0.0104,0.0573
0.3905,-0.01509,-0.02552,-0.00461,-0.024,0.02359,0.00547,-0.00919,-0.02167,0.01179,0.05846
0.391,-0.01551,-0.02521,-0.00391,-0.02464,0.02254,0.00434,-0.01002,-0.0215,0.01263,0.05895
0.3915,-0.01492,-0.02585,-0.00425,-0.02488,0.02343,0.0053,-0.00926,-0.02106,0.01301,0.06191
0.392,-0.01455,-0.02582,-0.0038,-0.02681,0.02462,0.00378,-0.00982,-0.02198,0.01475,0.06321
0.3925,-0.0147,-0.02501,-0.00255,-0.02877,0.02634,0.00512,-0.00981,-0.02227,0.01326,0.06501
0.393,-0.0154,-0.02593,-0.00343,-0.02806,0.02587,0.0065,-0.01051,-0.02157,0.01223,0.06633
0.3935,-0.01673,-0.02541,-0.00274,-0.0277,0.02566,0.00759,-0.01039,-0.02111,0.0105,0.06806
0.394,-0.0166,-0.02625,-0.00258,-0.0267,0.02438,0.00628,-0.01016,-0.02215,0.01177,0.06685
0.3945,-0.01695,-0.02625,-0.00327,-0.02498,0.02536,0.00464,-0.00995,-0.0226,0.01337,0.06696
0.395,-0.01774,-0.02693,-0.00378,-0.02609,0.02567,0.00424,-0.00981,-0.02214,0.01438,0.06945
0.3955,-0.01768,-0.02658,-0.00254,-0.02577,0.0259,0.00274,-0.00954,-0.02228,0.01388,0.0716
0.396,-0.01644,-0.0269,-0.0031,-0.02413,0.02731,0.00362,-0.00911,-0.02309,0.01496,0.07099
0.3965,-0.01614,-0.02686,-0.00239,-0.02335,0.02799,0.0045,-0.00925,-0.02422,0.01625,0.07045
0.397,-0.01537,-0.02671,-0.002,-0.02235,0.02685,0.0051,-0.00836,-0.02417,0.0171,0.07055
0.3975,-0.01601,-0.02639,-0.00291,-0.02172,0.02828,0.00636,-0.00827,-0.0249,0.01834,0.06785
0.398,-0.01541,-0.02545,-0.00325,-0.02101,0.02993,0.00628,-0.00764,-0.02481,0.01976,0.07038
0.3985,-0.01588,-0.02508,-0.00296,-0.02141,0.0304,0.00587,-0.00721,-0.02465,0.01869,0.07311
0.399,-0.01662,-0.02437,-0.00291,-0.02115,0.02923,0.00423,-0.00641,-0.02474,0.01745,0.07195
0.3995,-0.01702,-0.02381,-0.00162,-0.02273,0.02954,0.00289,-0.00648,-0.02404,0.0177,0.07397
0.4,-0.01845,-0.02353,-0.00234,-0.02376,0.02763,0.00102,-0.00681,-0.02469,0.01912,0.07216
0.4005,-0.0192,-0.02314,-0.002,-0.02476,0.02819,0.00021,-0.00634,-0.02576,0.01941,0.06989
0.401,-0.02058,-0.02247,-0.00106,-0.02526,0.03008,0.00014,-0.00565,-0.02677,0.01997,0.0701
0.4015,-0.021,-0.02199,-0.00157,-0.02707,0.03028,0.00046,-0.00549,-0.02739,0.01924,0.07171
0.402,-0.01985,-0.02224,-0.00246,-0.02888,0.03023,0.00092,-0.00531,-0.02857,0.01988,0.07265
0.4025,-0.02044,-0.02229,-0.00187,-0.0269,0.02837,0.00157,-0.00516,-0.0296,0.02099,0.07229
0.403,-0.02074,-0.02162,-0.00145,-0.0289,0.02833,0.00155,-0.00552,-0.02929,0.01985,0.07511
0.4035,-0.02205,-0.0224,-0.00105,-0.02745,0.02972,0.00127,-0.00555,-0.02825,0.0181,0.07246
0.404,-0.02104,-0.02309,-0.00125,-0.02709,0.03098,0.00182,-0.00508,-0.02857,0.01804,0.07045
0.4045,-0.01982,-0.0236,-0.00178,-0.02703,0.03148,0.0009,-0.00436,-0.0287,0.01939,0.07182
0.405,-0.02079,-0.02351,-0.00191,-0.02691,0.03251,0.00201,-0.00357,-0.0277,0.01881,0.07252
0.4055,-0.02079,-0.02347,-0.00074,-0.02809,0.03228,0.00178,-0.00351,-0.02847,0.01743,0.07203
0.406,-0.02186,-0.0233,-0.00088,-0.02774,0.03405,0.00316,-0.00377,-0.02867,0.01762,0.07407
0.4065,-0.02316,-0.02351,-0.00151,-0.02956,0.03359,0.00187,-0.00314,-0.02767,0.01717,0.07685
0.407,-0.02318,-0.0235,-0.00149,-0.02938,0.03257,0.00016,-0.00358,-0.02881,0.01619,0.07505
0.4075,-0.02385,-0.02262,-0.00078,-0.03066,0.03114,0.00018,-0.00278,-0.02969,0.01734,0.07522
0.408,-0.02447,-0.02281,-0.00169,-0.03112,0.03145,0.00174,-0.00323,-0.02973,0.01921,0.07585
0.4085,-0.02419,-0.02367,-0.00289,-0.03271,0.03327,0.00164,-0.00389,-0.03042,0.02022,0.07798
0.409,-0.02285,-0.02404,-0.00379,-0.03464,0.03177,0.00322,-0.00384,-0.03114,0.01907,0.07733
0.4095,-0.02399,-0.02387,-0.00431,-0.03363,0.03161,0.00396,-0.00378,-0.03001,0.02059,0.0774
0.41,-0.02445,-0.02397,-0.00523,-0.03284,0.0307,0.00306,-0.00318,-0.03011,0.02112,0.07628
0.4105,-0.02404,-0.02461,-0.00407,-0.03461,0.02985,0.00343,-0.00276,-0.02923,0.02184,0.07581
0.411,-0.02552,-0.02475,-0.00408,-0.03617,0.03002,0.00292,-0.00219,-0.02935,0.02164,0.07871
0.4115,-0.0252,-0.02385,-0.00533,-0.03571,0.02977,0.00488,-0.00309,-0.02906,0.02288,0.08162
0.412,-0.02378,-0.02449,-0.00604,-0.03572,0.02952,0.00596,-0.00326,-0.02889,0.02101,0.08419
0.4125,-0.02256,-0.02485,-0.00572,-0.03676,0.03003,0.00535,-0.00296,-0.02829,0.01961,0.0862
0.413,-0.02334,-0.02435,-0.00528,-0.03836,0.02839,0.00549,-0.00248,-0.02785,0.02059,0.08768
0.4135,-0.02252,-0.0248,-0.00634,-0.0369,0.0291,0.00503,-0.00216,-0.02728,0.02087,0.09054
0.414,-0.02298,-0.02501,-0.00702,-0.03836,0.03044,0.00671,-0.00246,-0.02754,0.01981,0.08856
0.4145,-0.02424,-0.02472,-0.00627,-0.03966,0.03099,0.00616,-0.00279,-0.02689,0.01897,0.08998
0.415,-0.02502,-0.02412,-0.00722,-0.04013,0.02958,0.00567,-0.00195,-0.02603,0.01929,0.09071
0.4155,-0.02409,-0.02449,-0.00728,-0.03987,0.02855,0.00683,-0.0016,-0.02662,0.02022,0.08887
0.416,-0.02393,-0.02456,-0.00635,-0.04,0.02909,0.00714,-0.00115,-0.02554,0.01845,0.08725
0.4165,-0.02363,-0.02502,-0.00716,-0.03866,0.02884,0.00834,-0.00062,-0.02617,0.01774,0.08468
0.417,-0.0228,-0.02474,-0.00833,-0.03668,0.02979,0.00946,-0.00087,-0.02628,0.01774,0.08175
0.4175,-0.02367,-0.02535,-0.00873,-0.03479,0.03059,0.01111,-0.00086,-0.02516,0.01783,0.07967
0.418,-0.02223,-0.02516,-0.00792,-0.03666,0.03224,0.0121,-0.00066,-0.02521,0.01601,0.07772
0.4185,-0.02076,-0.0257,-0.00909,-0.03566,0.03065,0.0116,-0.00028,-0.02411,0.01653,0.0786
0.419,-0.01987,-0.02631,-0.00926,-0.0358,0.02885,0.01076,-0.00068,-0.02408,0.01579,0.07728
0.4195,-0.01985,-0.02615,-0.0092,-0.0375,0.02926,0.00926,-0.0009,-0.02398,0.01594,0.07435
0.42,-0.02042,-0.0257,-0.00799,-0.03731,0.02904,0.0098,-0.00028,-0.02471,0.01445,0.07417
0.4205,-0.01996,-0.02582,-0.00687,-0.03727,0.0282,0.01164,0.00039,-0.02435,0.01438,0.07402
0.421,-0.01987,-0.0251,-0.00721,-0.03854,0.02945,0.00993,0.00027,-0.02314,0.01524,0.07558
0.4215,-0.01991,-0.02513,-0.00743,-0.03685,0.029,0.01042,-0.00053,-0.02324,0.0156,0.07321
0.422,-0.01858,-0.02552,-0.00808,-0.03535,0.02982,0.00978,0.00031,-0.02343,0.01486,0.07235
0.4225,-0.01718,-0.02466,-0.00838,-0.0345,0.0293,0.0096,0.00065,-0.02397,0.015,0.07175
0.423,-0.01587,-0.02435,-0.00847,-0.03305,0.0285,0.01131,0.00105,-0.02401,0.01382,0.07017
