Times,XT_Channel_1,XT_Channel_2,XT_Channel_3,XT_Channel_4,XT_Channel_5,XT_Channel_6,XT_Channel_7,XT_Channel_8,XT_Channel_9,XT_Channel_10
0.2985,-0.03408,-0.00332,0.01748,0.00498,-0.00897,-0.0415,-0.01084,0.00695,-0.01824,-0.03166
0.299,-0.03636,-0.00304,0.01764,0.00594,-0.00852,-0.04127,-0.01106,0.00721,-0.01799,-0.0323
0.2995,-0.03835,-0.00408,0.01742,0.00682,-0.00848,-0.04275,-0.0117,0.00715,-0.01705,-0.03107
0.3,-0.03938,-0.00369,0.01782,0.00655,-0.00968,-0.04079,-0.01205,0.00661,-0.01702,-0.02986
0.3005,-0.04107,-0.00457,0.01785,0.00684,-0.00912,-0.03876,-0.01169,0.0071,-0.0151,-0.03078
0.301,-0.03944,-0.00381,0.01789,0.00635,-0.00885,-0.03718,-0.01136,0.00674,-0.01556,-0.02997
0.3015,-0.04108,-0.00404,0.0176,0.00634,-0.00766,-0.0353,-0.0112,0.00724,-0.01588,-0.03068
0.302,-0.04326,-0.00324,0.01796,0.00615,-0.00889,-0.03331,-0.01104,0.00688,-0.01424,-0.0312
0.3025,-0.04458,-0.00414,0.01785,0.00615,-0.00982,-0.03385,-0.01156,0.00617,-0.01337,-0.03219
0.303,-0.04448,-0.00336,0.01764,0.006,-0.00953,-0.03407,-0.01089,0.00562,-0.0145,-0.03131
0.3035,-0.04689,-0.0042,0.01697,0.00639,-0.00904,-0.03284,-0.01026,0.00568,-0.01523,-0.03083
0.304,-0.04787,-0.00477,0.0174,0.00544,-0.00787,-0.03241,-0.01,0.00533,-0.01583,-0.03019
0.3045,-0.04988,-0.00527,0.01806,0.0065,-0.00773,-0.03015,-0.01059,0.00574,-0.01635,-0.03029
0.305,-0.04952,-0.00604,0.01855,0.00623,-0.00884,-0.02935,-0.01114,0.0053,-0.01643,-0.02937
0.3055,-0.04825,-0.00714,0.01808,0.00674,-0.00811,-0.03172,-0.01046,0.00481,-0.01668,-0.02898
0.306,-0.04814,-0.00643,0.01849,0.00655,-0.00768,-0.02971,-0.00979,0.00471,-0.01488,-0.02997
0.3065,-0.04961,-0.0071,0.01897,0.00565,-0.00709,-0.03173,-0.00985,0.0048,-0.01652,-0.03035
0.307,-0.04811,-0.00771,0.01963,0.00558,-0.00765,-0.03283,-0.01039,0.00459,-0.01503,-0.03139
0.3075,-0.048,-0.00718,0.0197,0.00664,-0.00873,-0.03206,-0.01043,0.00395,-0.01625,-0.03186
0.308,-0.0475,-0.00793,0.02026,0.00646,-0.00987,-0.0329,-0.01039,0.00421,-0.01549,-0.03123
0.3085,-0.04918,-0.00833,0.02053,0.00544,-0.00904,-0.03516,-0.01047,0.00444,-0.01541,-0.0323
0.309,-0.05,-0.00734,0.02019,0.00583,-0.00876,-0.03309,-0.01063,0.00508,-0.01476,-0.03342
0.3095,-0.04815,-0.00751,0.02023,0.00693,-0.00997,-0.03329,-0.01087,0.00579,-0.01328,-0.03382
0.31,-0.04949,-0.00755,0.02054,0.00724,-0.00898,-0.03302,-0.01102,0.00538,-0.01164,-0.03423
0.3105,-0.05175,-0.0074,0.02115,0.00682,-0.00877,-0.03217,-0.01123,0.00597,-0.01302,-0.03446
0.311,-0.04977,-0.00842,0.02073,0.00702,-0.00935,-0.03262,-0.01072,0.00547,-0.01176,-0.03527
0.3115,-0.04754,-0.00904,0.02026,0.00616,-0.01041,-0.03489,-0.01078,0.00547,-0.01195,-0.03439
0.312,-0.04609,-0.00897,0.0196,0.00715,-0.0104,-0.03697,-0.0103,0.00574,-0.01085,-0.03503
0.3125,-0.04559,-0.00867,0.02012,0.00717,-0.00948,-0.03506,-0.01015,0.0058,-0.01162,-0.03412
0.313,-0.04488,-0.00874,0.01958,0.00618,-0.01005,-0.03573,-0.0098,0.00584,-0.01038,-0.03409
0.3135,-0.04286,-0.00886,0.02009,0.00699,-0.01073,-0.03368,-0.00998,0.00602,-0.01062,-0.03453
0.314,-0.04027,-0.00819,0.0204,0.00771,-0.01202,-0.03209,-0.00998,0.00658,-0.01027,-0.03331
0.3145,-0.04242,-0.0077,0.02078,0.00864,-0.01276,-0.03063,-0.0097,0.00655,-0.01016,-0.0327
0.315,-0.04109,-0.00678,0.02101,0.00823,-0.01357,-0.03204,-0.00964,0.00702,-0.01014,-0.03155
0.3155,-0.03876,-0.00574,0.02129,0.0088,-0.01285,-0.03401,-0.00961,0.00649,-0.01084,-0.03038
0.316,-0.03678,-0.00544,0.02152,0.00926,-0.01181,-0.0356,-0.00969,0.00619,-0.01161,-0.03054
0.3165,-0.03924,-0.00441,0.0215,0.00921,-0.01103,-0.03564,-0.00917,0.00664,-0.01341,-0.02956
0.317,-0.03685,-0.00427,0.02205,0.00885,-0.01137,-0.03744,-0.00851,0.00667,-0.01305,-0.03074
0.3175,-0.03561,-0.00467,0.02248,0.00782,-0.01229,-0.03674,-0.00896,0.00603,-0.01125,-0.03175
0.318,-0.03376,-0.00574,0.02201,0.00824,-0.01128,-0.039,-0.00863,0.00547,-0.01232,-0.0329
0.3185,-0.0355,-0.00496,0.02233,0.00721,-0.01003,-0.03663,-0.00804,0.00483,-0.01317,-0.03225
0.319,-0.03533,-0.00558,0.02246,0.0067,-0.00958,-0.03729,-0.0077,0.00543,-0.01422,-0.03188
0.3195,-0.03478,-0.00448,0.0224,0.00664,-0.01033,-0.03801,-0.00839,0.00483,-0.01331,-0.03244
0.32,-0.03618,-0.00375,0.02204,0.00595,-0.01081,-0.03774,-0.00802,0.00501,-0.01493,-0.03267
0.3205,-0.03515,-0.00421,0.02258,0.00522,-0.0116,-0.03929,-0.00795,0.00512,-0.01571,-0.03378
0.321,-0.03536,-0.0039,0.02226,0.00435,-0.01194,-0.03725,-0.00809,0.00487,-0.0154,-0.03411
0.3215,-0.03702,-0.00299,0.02187,0.0052,-0.01188,-0.03824,-0.00867,0.00443,-0.01362,-0.03388
0.322,-0.03524,-0.00356,0.02133,0.0056,-0.01098,-0.04055,-0.00803,0.00402,-0.01546,-0.03277
0.3225,-0.03766,-0.00334,0.02119,0.00628,-0.01049,-0.04267,-0.00768,0.00428,-0.01491,-0.0319
0.323,-0.03671,-0.00413,0.02172,0.00635,-0.01156,-0.04356,-0.0079,0.00457,-0.01397,-0.03298
0.3235,-0.03472,-0.00458,0.0217,0.00695,-0.01171,-0.04499,-0.00846,0.00528,-0.01295,-0.03413
0.324,-0.03247,-0.0035,0.02171,0.00752,-0.0128,-0.04604,-0.00835,0.00516,-0.01137,-0.03446
0.3245,-0.02995,-0.00349,0.02135,0.00838,-0.01369,-0.04414,-0.00807,0.00529,-0.01201,-0.03457
0.325,-0.02914,-0.00426,0.02076,0.00765,-0.01324,-0.04216,-0.00739,0.00515,-0.01086,-0.03492
0.3255,-0.02954,-0.00456,0.02134,0.00726,-0.01384,-0.04307,-0.00805,0.00482,-0.01254,-0.03372
0.326,-0.03102,-0.00548,0.02201,0.00783,-0.01321,-0.04291,-0.00789,0.00459,-0.01395,-0.03403
0.3265,-0.03172,-0.00475,0.02244,0.00875,-0.01248,-0.0436,-0.00758,0.00495,-0.01238,-0.03436
0.327,-0.03198,-0.00478,0.02178,0.0081,-0.01131,-0.04163,-0.00706,0.0049,-0.01375,-0.03334
0.3275,-0.03201,-0.00417,0.02151,0.00821,-0.01122,-0.04389,-0.00707,0.00497,-0.01201,-0.03226
0.328,-0.0339,-0.00452,0.02175,0.00889,-0.01218,-0.04324,-0.00748,0.0054,-0.01363,-0.03143
0.3285,-0.03361,-0.00531,0.02136,0.00876,-0.01277,-0.04529,-0.00766,0.00478,-0.01509,-0.03118
0.329,-0.03522,-0.00432,0.02083,0.00968,-0.01283,-0.04462,-0.00736,0.00489,-0.01355,-0.03239
0.3295,-0.03296,-0.00375,0.02084,0.01049,-0.01294,-0.04247,-0.00692,0.00553,-0.01217,-0.03341
0.33,-0.03542,-0.0033,0.02131,0.01135,-0.01377,-0.04224,-0.00718,0.00515,-0.01296,-0.03456
0.3305,-0.03318,-0.00306,0.02107,0.01108,-0.01435,-0.0434,-0.00691,0.00448,-0.01406,-0.035
0.331,-0.03179,-0.0029,0.02051,0.0121,-0.01323,-0.04399,-0.00736,0.00518,-0.01405,-0.03592
0.3315,-0.03288,-0.0026,0.02053,0.01268,-0.01253,-0.04252,-0.00704,0.00478,-0.01567,-0.0357
0.332,-0.03091,-0.0033,0.02119,0.01228,-0.01235,-0.04191,-0.00656,0.00525,-0.01459,-0.0347
0.3325,-0.03194,-0.00221,0.02124,0.01216,-0.01231,-0.03986,-0.00646,0.00481,-0.01424,-0.03535
0.333,-0.03272,-0.00221,0.02104,0.01123,-0.01204,-0.03828,-0.0062,0.00461,-0.01564,-0.03565
0.3335,-0.03303,-0.0025,0.02137,0.01042,-0.01242,-0.04048,-0.00614,0.00429,-0.01565,-0.03536
0.334,-0.03143,-0.00355,0.02149,0.01028,-0.01238,-0.04278,-0.00636,0.0037,-0.01703,-0.03498
0.3345,-0.03107,-0.00266,0.02199,0.00988,-0.01218,-0.04511,-0.00621,0.00436,-0.01648,-0.03588
0.335,-0.03212,-0.00327,0.02246,0.01059,-0.01112,-0.04676,-0.00665,0.00486,-0.01802,-0.03557
0.3355,-0.03363,-0.00221,0.02231,0.01075,-0.0124,-0.04553,-0.00672,0.00498,-0.01781,-0.03458
0.336,-0.03142,-0.00245,0.02256,0.01171,-0.01368,-0.04462,-0.00618,0.00537,-0.01769,-0.0352
0.3365,-0.02994,-0.0023,0.02201,0.01266,-0.01333,-0.04304,-0.00646,0.00566,-0.01683,-0.03413
0.337,-0.02914,-0.00212,0.02129,0.01306,-0.01451,-0.04289,-0.00613,0.00501,-0.01628,-0.03478
0.3375,-0.02708,-0.0016,0.02188,0.01388,-0.01561,-0.04517,-0.00669,0.00496,-0.01742,-0.03424
0.338,-0.02702,-0.00208,0.02254,0.01408,-0.01557,-0.04369,-0.00639,0.00481,-0.01836,-0.03536
0.3385,-0.02457,-0.00226,0.02209,0.01401,-0.01675,-0.0446,-0.00572,0.00534,-0.01682,-0.03566
0.339,-0.02385,-0.0027,0.02203,0.01346,-0.01692,-0.0461,-0.00568,0.00499,-0.01629,-0.03592
0.3395,-0.02439,-0.00292,0.02192,0.01373,-0.01772,-0.04825,-0.00506,0.00498,-0.015,-0.03604
0.34,-0.02575,-0.00287,0.0217,0.01485,-0.01794,-0.04605,-0.00478,0.0054,-0.01551,-0.03624
0.3405,-0.02343,-0.00329,0.02215,0.01478,-0.01839,-0.04543,-0.00478,0.00498,-0.01431,-0.03542
0.341,-0.02188,-0.00285,0.02185,0.01374,-0.01811,-0.04339,-0.00533,0.00442,-0.01537,-0.03619
0.3415,-0.02194,-0.00395,0.02154,0.0146,-0.01835,-0.04318,-0.0052,0.00452,-0.0154,-0.03542
0.342,-0.02111,-0.00402,0.02158,0.01433,-0.01847,-0.04127,-0.00459,0.00421,-0.01526,-0.03579
0.3425,-0.02172,-0.00319,0.02115,0.01441,-0.01789,-0.04034,-0.00503,0.00448,-0.01661,-0.03647
0.343,-0.02213,-0.00363,0.02138,0.01492,-0.01864,-0.04184,-0.00502,0.00426,-0.01704,-0.0375
0.3435,-0.02251,-0.0039,0.02172,0.01584,-0.01882,-0.0436,-0.00502,0.00486,-0.01853,-0.03869
0.344,-0.02183,-0.00448,0.02139,0.01566,-0.01923,-0.04269,-0.0056,0.00497,-0.01853,-0.03836
0.3445,-0.02266,-0.00518,0.02106,0.01486,-0.01799,-0.0411,-0.00627,0.00484,-0.01774,-0.03903
0.345,-0.02057,-0.00533,0.02156,0.01522,-0.01908,-0.04183,-0.00661,0.00479,-0.01935,-0.03994
0.3455,-0.01819,-0.00433,0.02087,0.01432,-0.01985,-0.04356,-0.00687,0.00424,-0.02015,-0.04009
0.346,-0.01769,-0.00342,0.0208,0.01405,-0.02025,-0.0439,-0.00744,0.00444,-0.0194,-0.04131
0.3465,-0.01967,-0.00363,0.02144,0.01392,-0.0192,-0.0461,-0.00696,0.00478,-0.02038,-0.04193
0.347,-0.02219,-0.00368,0.02106,0.01392,-0.0192,-0.04404,-0.00735,0.00543,-0.02091,-0.04197
0.3475,-0.02135,-0.00414,0.02146,0.01299,-0.01806,-0.04555,-0.00784,0.00572,-0.01944,-0.04186
0.348,-0.01919,-0.00394,0.02149,0.01353,-0.01778,-0.04792,-0.00728,0.00551,-0.02,-0.0431
0.3485,-0.01805,-0.00321,0.02182,0.01377,-0.01826,-0.0492,-0.00753,0.00546,-0.02117,-0.0424
0.349,-0.01742,-0.00302,0.02228,0.01471,-0.01825,-0.04909,-0.00734,0.00526,-0.01977,-0.04279
0.3495,-0.01618,-0.00204,0.02184,0.01399,-0.0193,-0.05089,-0.00782,0.00582,-0.02107,-0.04379
0.35,-0.01799,-0.00135,0.02183,0.01499,-0.01898,-0.05327,-0.00764,0.00585,-0.02038,-0.04256
0.3505,-0.01788,-0.00236,0.02241,0.01417,-0.01849,-0.0518,-0.00768,0.00621,-0.01943,-0.04195
0.351,-0.01594,-0.00156,0.02187,0.01477,-0.01744,-0.05174,-0.00778,0.00589,-0.02129,-0.04285
0.3515,-0.01704,-0.00089,0.022,0.01372,-0.01779,-0.05412,-0.00737,0.0058,-0.02224,-0.04235
0.352,-0.01478,-0.00072,0.02234,0.01439,-0.01888,-0.05377,-0.00687,0.00626,-0.02082,-0.04283
0.3525,-0.01701,-0.00178,0.02267,0.01427,-0.01896,-0.05361,-0.00742,0.00616,-0.02005,-0.04289
0.353,-0.01853,-0.00216,0.02278,0.01403,-0.01772,-0.05208,-0.00765,0.00611,-0.01818,-0.04351
0.3535,-0.01774,-0.00302,0.02319,0.01516,-0.01852,-0.05024,-0.00815,0.00664,-0.01773,-0.04296
0.354,-0.0153,-0.00387,0.02365,0.01592,-0.01858,-0.04882,-0.00775,0.00605,-0.01766,-0.0427
0.3545,-0.01276,-0.00479,0.02405,0.01494,-0.01832,-0.04668,-0.00805,0.00585,-0.01855,-0.04155
0.355,-0.01495,-0.00392,0.02385,0.01589,-0.01916,-0.04462,-0.00758,0.00642,-0.01715,-0.04187
0.3555,-0.01488,-0.0036,0.02374,0.01653,-0.01957,-0.04673,-0.00692,0.00688,-0.01627,-0.04113
0.356,-0.0161,-0.00442,0.02438,0.01657,-0.02017,-0.0458,-0.00672,0.00665,-0.01767,-0.04107
0.3565,-0.01396,-0.00363,0.02419,0.01764,-0.01992,-0.04754,-0.00633,0.00599,-0.01709,-0.04209
0.357,-0.01482,-0.00325,0.02469,0.01736,-0.01874,-0.04933,-0.00654,0.00658,-0.01657,-0.04238
0.3575,-0.0167,-0.00263,0.02454,0.0182,-0.01993,-0.05057,-0.00692,0.00593,-0.01569,-0.04118
0.358,-0.01913,-0.00308,0.02418,0.01783,-0.01977,-0.04867,-0.00686,0.00539,-0.01486,-0.04065
0.3585,-0.02022,-0.00347,0.02359,0.01848,-0.01899,-0.04846,-0.00675,0.00539,-0.01512,-0.03945
0.359,-0.01961,-0.00343,0.02387,0.01827,-0.01814,-0.05082,-0.00705,0.00473,-0.01685,-0.03969
0.3595,-0.01844,-0.003,0.02408,0.01914,-0.01753,-0.05077,-0.00707,0.00518,-0.01672,-0.04012
0.36,-0.01653,-0.0021,0.02473,0.01995,-0.01745,-0.0506,-0.00701,0.00518,-0.01734,-0.0395
0.3605,-0.01453,-0.00256,0.02503,0.0192,-0.01827,-0.05148,-0.00654,0.00469,-0.01555,-0.0399
0.361,-0.01299,-0.00193,0.02563,0.01876,-0.01787,-0.05306,-0.0063,0.0041,-0.01425,-0.03998
0.3615,-0.01371,-0.00205,0.02632,0.01931,-0.01753,-0.05506,-0.00655,0.00421,-0.01282,-0.04063
0.362,-0.0151,-0.00296,0.02675,0.01911,-0.01646,-0.05488,-0.00604,0.00411,-0.01255,-0.03943
0.3625,-0.0149,-0.00306,0.02653,0.01897,-0.01695,-0.05624,-0.00641,0.00468,-0.01063,-0.04012
0.363,-0.01232,-0.00353,0.02629,0.01917,-0.01727,-0.05598,-0.00628,0.00471,-0.01198,-0.03913
0.3635,-0.01359,-0.00243,0.02686,0.01963,-0.01695,-0.05452,-0.00636,0.00526,-0.01328,-0.03951
0.364,-0.0152,-0.00227,0.0273,0.02077,-0.01632,-0.05582,-0.00628,0.00567,-0.01218,-0.03988
0.3645,-0.01406,-0.002,0.02768,0.02125,-0.01518,-0.05704,-0.00582,0.00519,-0.01384,-0.04034
0.365,-0.01532,-0.00231,0.02708,0.02098,-0.01588,-0.05807,-0.00594,0.00494,-0.01211,-0.04147
0.3655,-0.01755,-0.00209,0.02706,0.0202,-0.01533,-0.05621,-0.00545,0.00497,-0.01287,-0.04128
0.366,-0.01726,-0.00161,0.02719,0.02097,-0.01615,-0.05575,-0.00597,0.00437,-0.0131,-0.04238
0.3665,-0.01688,-0.00091,0.02744,0.02001,-0.0152,-0.05679,-0.0066,0.00418,-0.01298,-0.04255
0.367,-0.01616,-0.00075,0.02742,0.02093,-0.01538,-0.0585,-0.00599,0.00351,-0.01393,-0.04312
0.3675,-0.01475,-0.00055,0.02741,0.02069,-0.01643,-0.05956,-0.00624,0.00303,-0.01291,-0.04422
0.368,-0.01576,-0.00061,0.0272,0.02159,-0.01656,-0.06021,-0.00635,0.00265,-0.01248,-0.0442
0.3685,-0.01379,-0.00166,0.02745,0.02133,-0.01533,-0.0611,-0.00586,0.00237,-0.01145,-0.043
0.369,-0.01128,-0.00169,0.02778,0.02129,-0.01432,-0.05989,-0.00607,0.00209,-0.0105,-0.04316
0.3695,-0.00926,-0.00065,0.02753,0.02139,-0.01466,-0.05792,-0.00587,0.00169,-0.01032,-0.04331
0.37,-0.00904,-0.00054,0.02707,0.02239,-0.01425,-0.05627,-0.00617,0.00216,-0.01099,-0.04284
0.3705,-0.00756,-0.00111,0.0272,0.02205,-0.01402,-0.05754,-0.00668,0.00272,-0.01224,-0.04377
0.371,-0.00602,-0.00189,0.02707,0.02124,-0.01497,-0.05774,-0.00727,0.00231,-0.01378,-0.04282
0.3715,-0.00581,-0.00233,0.02712,0.02146,-0.0155,-0.05788,-0.00686,0.00222,-0.01267,-0.04297
0.372,-0.0073,-0.00332,0.02698,0.02212,-0.01668,-0.05743,-0.00696,0.00263,-0.01433,-0.04217
0.3725,-0.00581,-0.00225,0.02633,0.02217,-0.01642,-0.0596,-0.00696,0.00276,-0.01517,-0.04341
0.373,-0.00404,-0.00185,0.02588,0.02277,-0.01765,-0.0608,-0.00705,0.00262,-0.01563,-0.04317
0.3735,-0.00293,-0.00203,0.02605,0.02233,-0.01813,-0.06278,-0.00757,0.0033,-0.01639,-0.04244
0.374,-0.00351,-0.00128,0.02647,0.02146,-0.01941,-0.06101,-0.00772,0.00264,-0.01758,-0.04306
0.3745,-0.00607,-0.00229,0.02617,0.02156,-0.02043,-0.0615,-0.00786,0.00271,-0.01677,-0.04266
0.375,-0.0044,-0.00208,0.02679,0.02132,-0.02001,-0.06371,-0.00768,0.00253,-0.0178,-0.04388
0.3755,-0.00468,-0.00258,0.02663,0.02188,-0.01897,-0.06402,-0.00789,0.00303,-0.01597,-0.04354
0.376,-0.00424,-0.00289,0.02653,0.02085,-0.01825,-0.06345,-0.00807,0.00337,-0.01663,-0.04449
0.3765,-0.00298,-0.00368,0.02629,0.02144,-0.01701,-0.06415,-0.00789,0.00268,-0.01588,-0.04453
0.377,-0.00558,-0.00441,0.02603,0.02076,-0.01799,-0.06547,-0.00762,0.00321,-0.01758,-0.04342
0.3775,-0.00719,-0.00479,0.02651,0.0206,-0.01749,-0.06463,-0.00785,0.00281,-0.01574,-0.04349
0.378,-0.00742,-0.00386,0.02698,0.02064,-0.01839,-0.06662,-0.00806,0.00248,-0.01541,-0.04286
0.3785,-0.00578,-0.00279,0.02635,0.02039,-0.01728,-0.06481,-0.00843,0.00268,-0.01451,-0.04198
0.379,-0.00679,-0.00364,0.02696,0.02022,-0.01842,-0.06712,-0.00823,0.00213,-0.01581,-0.04157
0.3795,-0.00553,-0.00366,0.02669,0.01952,-0.01914,-0.06539,-0.00807,0.00262,-0.01446,-0.04116
0.38,-0.00604,-0.00365,0.0266,0.01923,-0.01853,-0.06515,-0.00741,0.00312,-0.01531,-0.04118
0.3805,-0.00605,-0.0032,0.02591,0.0182,-0.01834,-0.06463,-0.00703,0.0029,-0.01512,-0.04239
0.381,-0.00602,-0.0042,0.02649,0.01911,-0.01744,-0.06588,-0.00724,0.00321,-0.01367,-0.04229
0.3815,-0.00835,-0.00332,0.02718,0.01993,-0.01703,-0.06538,-0.00754,0.00259,-0.01537,-0.04203
0.382,-0.00588,-0.00264,0.02745,0.0198,-0.01781,-0.06752,-0.00765,0.00207,-0.01659,-0.0424
0.3825,-0.00678,-0.00351,0.02707,0.01871,-0.01875,-0.0697,-0.00746,0.00188,-0.01656,-0.04281
0.383,-0.00443,-0.00447,0.02654,0.01921,-0.01994,-0.07106,-0.00687,0.00238,-0.01583,-0.04258
0.3835,-0.0037,-0.0047,0.02652,0.01842,-0.01872,-0.07324,-0.00697,0.0019,-0.01752,-0.0414
0.384,-0.00175,-0.0052,0.02669,0.01804,-0.01921,-0.07101,-0.00643,0.00232,-0.01714,-0.04124
0.3845,-0.00361,-0.0063,0.02659,0.01817,-0.0186,-0.07077,-0.00583,0.00189,-0.0183,-0.04013
0.385,-0.00108,-0.00524,0.02669,0.01825,-0.01939,-0.07036,-0.00644,0.00194,-0.01909,-0.03896
0.3855,-0.00079,-0.00419,0.02692,0.0177,-0.0186,-0.07214,-0.00684,0.00132,-0.01734,-0.03961
0.386,-0.00022,-0.00506,0.0274,0.01873,-0.01742,-0.07087,-0.00686,0.00079,-0.01768,-0.04006
0.3865,0.00187,-0.00422,0.02769,0.01963,-0.01651,-0.0706,-0.00663,0.001,-0.01701,-0.04081
0.387,0.00075,-0.00513,0.02792,0.01962,-0.01527,-0.07023,-0.00682,0.00096,-0.01864,-0.04106
0.3875,0.00289,-0.00529,0.02823,0.01961,-0.01629,-0.07238,-0.00698,0.00048,-0.01841,-0.03998
0.388,0.00324,-0.00555,0.02859,0.02002,-0.01716,-0.07388,-0.00635,0.00056,-0.01766,-0.04032
0.3885,0.00109,-0.00501,0.02804,0.01986,-0.01691,-0.07501,-0.00586,0.00064,-0.01879,-0.03956
0.389,0.00238,-0.00414,0.02793,0.01996,-0.01668,-0.07341,-0.00649,0.00061,-0.01697,-0.03874
0.3895,0.0011,-0.00472,0.02786,0.02011,-0.01641,-0.07447,-0.00647,-1e-05,-0.0154,-0.03938
0.39,0.00052,-0.00469,0.02833,0.02057,-0.01521,-0.07426,-0.00672,-0.00028,-0.01425,-0.04021
0.3905,0.00237,-0.00434,0.02893,0.02072,-0.01617,-0.0733,-0.00604,-7e-05,-0.01288,-0.04128
0.391,0.00094,-0.00379,0.02906,0.02015,-0.01726,-0.07199,-0.00552,0.00041,-0.01347,-0.04017
0.3915,0.00296,-0.0042,0.02864,0.02105,-0.01647,-0.0702,-0.00564,0.00097,-0.01257,-0.03907
0.392,0.00311,-0.00515,0.02838,0.02156,-0.01547,-0.07219,-0.0059,0.00077,-0.01251,-0.03938
0.3925,0.00181,-0.0057,0.02832,0.02062,-0.01569,-0.07112,-0.00545,0.00118,-0.01203,-0.03895
0.393,0.0029,-0.00611,0.02846,0.02105,-0.01691,-0.07207,-0.0052,0.00069,-0.01331,-0.03854
0.3935,0.00231,-0.00655,0.02854,0.02011,-0.01722,-0.07245,-0.00544,0.00056,-0.01208,-0.03947
0.394,0.00141,-0.00716,0.02886,0.02025,-0.0169,-0.07058,-0.00608,0.0011,-0.01167,-0.03933
0.3945,0.00095,-0.00665,0.02865,0.02049,-0.01697,-0.07207,-0.00589,0.00056,-0.01162,-0.04001
0.395,0.00092,-0.00757,0.02822,0.01955,-0.01678,-0.07021,-0.00607,0.00037,-0.01022,-0.03902
0.3955,0.00093,-0.00751,0.02848,0.02005,-0.01589,-0.06891,-0.00596,-0.00026,-0.01169,-0.03837
0.396,-0.00091,-0.00857,0.02842,0.01906,-0.01598,-0.06736,-0.00649,-0.00081,-0.01026,-0.03959
0.3965,-0.00227,-0.00962,0.02827,0.01844,-0.01553,-0.06637,-0.00626,-0.00053,-0.01155,-0.03977
0.397,-0.00409,-0.00891,0.02824,0.01799,-0.01631,-0.06566,-0.00665,-0.00014,-0.00979,-0.03981
0.3975,-0.00358,-0.00847,0.02866,0.0172,-0.0169,-0.06328,-0.00625,-0.00052,-0.00827,-0.04057
0.398,-0.00555,-0.00793,0.02859,0.01678,-0.01586,-0.06493,-0.00631,-0.00051,-0.00821,-0.04178
0.3985,-0.00388,-0.00707,0.0286,0.01766,-0.01703,-0.06297,-0.00684,-0.00031,-0.00873,-0.04173
0.399,-0.00591,-0.00658,0.0285,0.01815,-0.01614,-0.06364,-0.00669,-2e-05,-0.00961,-0.04264
0.3995,-0.00653,-0.00636,0.02822,0.01805,-0.01532,-0.06451,-0.00728,0.00062,-0.01075,-0.0424
0.4,-0.00649,-0.00697,0.02832,0.01883,-0.01404,-0.06667,-0.00718,0.00054,-0.01063,-0.04153
0.4005,-0.00871,-0.00638,0.0276,0.0191,-0.01472,-0.06469,-0.0066,0.00097,-0.01148,-0.0412
0.401,-0.00813,-0.00586,0.02732,0.01989,-0.01392,-0.06296,-0.00602,0.00097,-0.01205,-0.04132
0.4015,-0.00616,-0.00578,0.02661,0.0208,-0.01479,-0.06219,-0.00552,0.00047,-0.0121,-0.04142
0.402,-0.00431,-0.0065,0.02662,0.02124,-0.01586,-0.06429,-0.00581,0.00017,-0.01395,-0.04035
0.4025,-0.00545,-0.00604,0.02607,0.02061,-0.01665,-0.06347,-0.00536,-0.00015,-0.0155,-0.0395
0.403,-0.00707,-0.00674,0.02647,0.02026,-0.01587,-0.06419,-0.00597,-4e-05,-0.01678,-0.03851
0.4035,-0.00559,-0.00638,0.02683,0.02125,-0.0149,-0.06243,-0.00547,-0.00074,-0.01608,-0.03847
0.404,-0.00316,-0.00592,0.02633,0.02041,-0.01594,-0.06354,-0.00603,-0.00079,-0.01434,-0.03886
0.4045,-0.002,-0.006,0.02571,0.02124,-0.01609,-0.06193,-0.00543,-0.00038,-0.0162,-0.03932
0.405,-0.00158,-0.00543,0.02512,0.0205,-0.01688,-0.06101,-0.0056,-0.00037,-0.01796,-0.03834
0.4055,-0.00367,-0.006,0.02441,0.0205,-0.01735,-0.05995,-0.00588,-0.00057,-0.01987,-0.03807
0.406,-0.00179,-0.00494,0.02478,0.02119,-0.0161,-0.06128,-0.00637,3e-05,-0.02012,-0.03784
0.4065,-0.00122,-0.00484,0.02502,0.02021,-0.01642,-0.06303,-0.00618,0.0004,-0.02077,-0.03739
0.407,-0.00141,-0.00473,0.02523,0.02096,-0.0158,-0.06461,-0.00592,0.00093,-0.01951,-0.03835
0.4075,-0.00018,-0.00565,0.02535,0.02015,-0.01615,-0.06636,-0.00633,0.00057,-0.01877,-0.03728
0.408,0.00054,-0.00533,0.02487,0.02087,-0.01638,-0.06779,-0.00581,0.00109,-0.01803,-0.03815
0.4085,-0.00076,-0.00457,0.02545,0.02062,-0.01669,-0.06814,-0.00578,0.00098,-0.017,-0.03905
0.409,0.0008,-0.00539,0.02482,0.02168,-0.01544,-0.06834,-0.00541,0.00097,-0.01732,-0.03781
0.4095,0.00284,-0.00474,0.02496,0.02234,-0.01629,-0.06921,-0.00552,0.00061,-0.01922,-0.03769
0.41,0.00247,-0.00478,0.02469,0.02336,-0.01696,-0.06961,-0.0055,0.0006,-0.02093,-0.03666
0.4105,0.00026,-0.00573,0.02438,0.0244,-0.01784,-0.07173,-0.00583,0.00044,-0.02199,-0.03612
0.411,-0.00049,-0.00507,0.02407,0.02413,-0.01889,-0.07034,-0.00613,0.00012,-0.0204,-0.03684
