Times,XT_Channel_1,XT_Channel_2,XT_Channel_3,XT_Channel_4,XT_Channel_5,XT_Channel_6,XT_Channel_7,XT_Channel_8,XT_Channel_9,XT_Channel_10
0.415,-0.01484,-0.02346,-0.00811,0.13825,-0.03338,0.0071,-0.06009,-0.01966,0.01124,-0.00761
0.4155,-0.01497,-0.02256,-0.00856,0.13725,-0.03378,0.00722,-0.05884,-0.01883,0.01008,-0.00713
0.416,-0.01274,-0.02087,-0.0081,0.13812,-0.03234,0.00717,-0.06007,-0.01931,0.0102,-0.0061
0.4165,-0.01006,-0.02182,-0.00776,0.13673,-0.03339,0.0082,-0.05868,-0.01953,0.00936,-0.00742
0.417,-0.00915,-0.01977,-0.00677,0.13826,-0.03225,0.00917,-0.05808,-0.02019,0.00929,-0.00595
0.4175,-0.00659,-0.021,-0.00678,0.13891,-0.03149,0.00849,-0.05912,-0.02076,0.00949,-0.0056
0.418,-0.00743,-0.02082,-0.00581,0.13822,-0.03216,0.0073,-0.06081,-0.02105,0.00941,-0.00455
0.4185,-0.00527,-0.01982,-0.00585,0.13935,-0.03072,0.007,-0.06214,-0.02077,0.01055,-0.00455
0.419,-0.00694,-0.02183,-0.00554,0.14062,-0.02936,0.00608,-0.06162,-0.02132,0.01082,-0.00473
0.4195,-0.00851,-0.02125,-0.00553,0.13781,-0.02973,0.00608,-0.06204,-0.02096,0.0111,-0.00351
0.42,-0.01064,-0.01969,-0.00511,0.13813,-0.02985,0.00507,-0.06391,-0.02084,0.01202,-0.00296
0.4205,-0.01018,-0.02026,-0.0051,0.13672,-0.03096,0.00456,-0.06316,-0.02061,0.01265,-0.00399
0.421,-0.01149,-0.01899,-0.00563,0.13425,-0.03016,0.00493,-0.06173,-0.01979,0.01228,-0.00262
0.4215,-0.00961,-0.02056,-0.00522,0.13544,-0.03087,0.0041,-0.06021,-0.01957,0.0115,-0.0032
0.422,-0.01074,-0.02134,-0.00585,0.13727,-0.0319,0.00537,-0.05924,-0.02018,0.01084,-0.00363
0.4225,-0.00803,-0.02166,-0.00586,0.13657,-0.03062,0.00433,-0.05908,-0.01925,0.01082,-0.00375
0.423,-0.00894,-0.02001,-0.00605,0.13751,-0.03172,0.00301,-0.05839,-0.0199,0.01058,-0.00211
0.4235,-0.00754,-0.01889,-0.0065,0.13982,-0.03135,0.00355,-0.06034,-0.02043,0.01131,-0.00058
0.424,-0.00768,-0.02046,-0.0067,0.14264,-0.02993,0.0045,-0.05841,-0.0208,0.01181,-0.00228
0.4245,-0.00969,-0.01973,-0.00768,0.1445,-0.02846,0.00432,-0.05964,-0.02053,0.01232,-0.00172
0.425,-0.0075,-0.01949,-0.00832,0.14726,-0.02818,0.00372,-0.05835,-0.01958,0.01226,-0.00015
0.4255,-0.0102,-0.02055,-0.00794,0.14855,-0.02859,0.00352,-0.05982,-0.01908,0.01173,-0.00094
0.426,-0.01013,-0.02042,-0.0089,0.14657,-0.03006,0.00221,-0.0617,-0.01897,0.01146,-0.00187
0.4265,-0.00751,-0.02209,-0.0083,0.14845,-0.03115,0.0031,-0.06104,-0.01855,0.01103,-0.00025
0.427,-0.00651,-0.0232,-0.00834,0.14865,-0.03072,0.0021,-0.05955,-0.01853,0.01157,-0.00052
0.4275,-0.00781,-0.02354,-0.00922,0.15017,-0.03001,0.00261,-0.06141,-0.01891,0.01163,-0.00193
0.428,-0.00583,-0.02542,-0.00979,0.15017,-0.03007,0.00216,-0.0632,-0.01959,0.01082,-0.00177
0.4285,-0.005,-0.02544,-0.00896,0.14739,-0.02914,0.00302,-0.06451,-0.01859,0.01081,-0.00268
0.429,-0.00353,-0.02676,-0.00835,0.14984,-0.03041,0.00285,-0.06267,-0.01799,0.01064,-0.00224
0.4295,-0.00286,-0.0272,-0.00878,0.15058,-0.02926,0.002,-0.06171,-0.01899,0.01169,-0.0013
0.43,-0.00539,-0.02797,-0.00791,0.14857,-0.03046,0.00327,-0.06157,-0.0196,0.01106,7e-05
0.4305,-0.00348,-0.02859,-0.00736,0.14708,-0.02959,0.00377,-0.05981,-0.01945,0.01158,0.00087
0.431,-0.00077,-0.02833,-0.00751,0.14958,-0.02933,0.00234,-0.05979,-0.01971,0.01125,-3e-05
0.4315,0.00095,-0.03015,-0.00771,0.1501,-0.03009,0.00157,-0.05885,-0.02007,0.01184,-0.0016
0.432,0.00057,-0.02971,-0.00821,0.14765,-0.03131,0.00049,-0.05919,-0.02001,0.01146,-0.00124
0.4325,0.00142,-0.02854,-0.00796,0.14779,-0.03276,0.00101,-0.06127,-0.02021,0.01172,-0.00156
0.433,0.00104,-0.02905,-0.00889,0.1494,-0.03394,0.00241,-0.06191,-0.01993,0.01152,-0.00219
0.4335,0.00076,-0.02895,-0.00972,0.15068,-0.03246,0.00388,-0.06073,-0.01999,0.01111,-0.00265
0.434,0.00039,-0.02954,-0.01067,0.14817,-0.03258,0.00421,-0.06068,-0.01986,0.01087,-0.00359
0.4345,-0.00042,-0.03129,-0.01096,0.15073,-0.03222,0.00305,-0.06161,-0.01923,0.01129,-0.00189
0.435,-0.00301,-0.03237,-0.01069,0.15196,-0.03071,0.00175,-0.06186,-0.01875,0.01151,-0.00037
0.4355,-0.00493,-0.03418,-0.01148,0.15219,-0.03027,0.00055,-0.05978,-0.01837,0.01192,-0.0019
0.436,-0.00707,-0.03398,-0.01155,0.14934,-0.02926,0.00101,-0.06084,-0.01831,0.01112,-0.00119
0.4365,-0.00905,-0.03289,-0.01205,0.15033,-0.02843,0.00194,-0.06251,-0.01743,0.01114,-0.00042
0.437,-0.00941,-0.03094,-0.01105,0.1475,-0.02931,0.00237,-0.06223,-0.01763,0.01225,0.00021
0.4375,-0.00763,-0.03294,-0.01012,0.14919,-0.0294,0.00335,-0.06025,-0.01727,0.01232,-0.00011
0.438,-0.00682,-0.0327,-0.00945,0.15011,-0.02829,0.00451,-0.06181,-0.01758,0.01253,0.00131
0.4385,-0.00552,-0.03412,-0.00854,0.14865,-0.02848,0.00567,-0.0629,-0.0174,0.01285,0.00072
0.439,-0.00591,-0.03404,-0.00868,0.14658,-0.02948,0.00648,-0.06491,-0.0176,0.01383,0.00015
0.4395,-0.00711,-0.0328,-0.00909,0.14852,-0.02918,0.00595,-0.06493,-0.01768,0.01353,-0.00155
0.44,-0.00876,-0.03132,-0.00989,0.14659,-0.03057,0.00592,-0.06313,-0.01688,0.01293,0.00015
0.4405,-0.01018,-0.02962,-0.01019,0.14823,-0.03135,0.0049,-0.06181,-0.01729,0.01239,-0.0006
0.441,-0.01255,-0.02793,-0.00946,0.14887,-0.02986,0.00532,-0.06008,-0.01813,0.012,-0.0014
0.4415,-0.01277,-0.02802,-0.00912,0.15034,-0.03127,0.00526,-0.06166,-0.01746,0.01113,-0.00028
0.442,-0.01351,-0.02721,-0.00859,0.14877,-0.03005,0.00447,-0.06135,-0.01661,0.01104,4e-05
0.4425,-0.01287,-0.02721,-0.00888,0.14701,-0.03142,0.00536,-0.06232,-0.01608,0.0101,0.00027
0.443,-0.01012,-0.02884,-0.00822,0.14466,-0.03227,0.00519,-0.06059,-0.01561,0.00956,-6e-05
0.4435,-0.01232,-0.02968,-0.00731,0.14352,-0.03184,0.00594,-0.05921,-0.01575,0.00861,0.00085
0.444,-0.00969,-0.02961,-0.00665,0.14321,-0.0309,0.00524,-0.05735,-0.01592,0.00881,-0.00026
0.4445,-0.00834,-0.03144,-0.00642,0.14123,-0.03234,0.004,-0.05802,-0.01529,0.00952,8e-05
0.445,-0.00826,-0.02971,-0.00662,0.14181,-0.03275,0.00451,-0.05645,-0.01595,0.00953,0.00174
0.4455,-0.00831,-0.03171,-0.00598,0.14032,-0.03173,0.00361,-0.05593,-0.0154,0.00909,0.00328
0.446,-0.0104,-0.03235,-0.0058,0.14166,-0.03134,0.00432,-0.05436,-0.01639,0.00999,0.00387
0.4465,-0.00806,-0.03161,-0.00508,0.14101,-0.03183,0.00501,-0.05257,-0.01607,0.01018,0.00224
0.447,-0.00621,-0.03098,-0.00569,0.14242,-0.03118,0.00605,-0.05277,-0.01614,0.00927,0.00348
0.4475,-0.00834,-0.02994,-0.00532,0.14273,-0.03249,0.00711,-0.05098,-0.01512,0.00998,0.00217
0.448,-0.01058,-0.03116,-0.00562,0.14454,-0.03251,0.00716,-0.05039,-0.01481,0.00989,0.00187
0.4485,-0.01235,-0.03128,-0.00468,0.14408,-0.03223,0.00768,-0.051,-0.01468,0.00988,0.00328
0.449,-0.01114,-0.03024,-0.00511,0.14278,-0.03121,0.00838,-0.05183,-0.01456,0.00915,0.00372
0.4495,-0.00899,-0.02973,-0.00486,0.14425,-0.02972,0.00921,-0.0528,-0.01483,0.00964,0.00485
0.45,-0.01042,-0.02924,-0.00402,0.14594,-0.03028,0.00973,-0.05397,-0.01481,0.01024,0.00628
0.4505,-0.01206,-0.02848,-0.00423,0.14812,-0.02998,0.00937,-0.053,-0.01406,0.01041,0.00741
0.451,-0.01196,-0.02882,-0.00461,0.14568,-0.03035,0.00997,-0.05175,-0.01363,0.01133,0.00883
0.4515,-0.01048,-0.02763,-0.00483,0.14454,-0.03026,0.00986,-0.0528,-0.01351,0.01137,0.01002
0.452,-0.0101,-0.02813,-0.00451,0.14267,-0.02899,0.01129,-0.05102,-0.01265,0.01094,0.009
0.4525,-0.01105,-0.02629,-0.00485,0.14069,-0.03038,0.01243,-0.0497,-0.01216,0.00999,0.0104
0.453,-0.00942,-0.02426,-0.00465,0.14149,-0.02994,0.01295,-0.04959,-0.0118,0.00955,0.01046
0.4535,-0.00959,-0.02468,-0.00518,0.13952,-0.03143,0.014,-0.05098,-0.01271,0.00858,0.0102
0.454,-0.00883,-0.02289,-0.00463,0.13675,-0.0312,0.01418,-0.05102,-0.01233,0.00892,0.00996
0.4545,-0.01006,-0.02204,-0.00443,0.13468,-0.03063,0.01393,-0.05018,-0.01184,0.00793,0.00905
0.455,-0.00769,-0.02109,-0.0041,0.13209,-0.032,0.01405,-0.05,-0.0118,0.00791,0.00933
0.4555,-0.00879,-0.02307,-0.00477,0.12989,-0.03246,0.01263,-0.04909,-0.01174,0.00788,0.00913
0.456,-0.0102,-0.02271,-0.00542,0.12967,-0.03225,0.01244,-0.04886,-0.0117,0.00833,0.01062
0.4565,-0.00797,-0.02221,-0.00495,0.13164,-0.03248,0.01179,-0.05038,-0.01136,0.00914,0.00949
0.457,-0.00967,-0.02279,-0.00533,0.13153,-0.03117,0.0107,-0.05053,-0.01089,0.00873,0.0084
0.4575,-0.00827,-0.02071,-0.0057,0.12892,-0.03244,0.01212,-0.05017,-0.01069,0.00866,0.00747
0.458,-0.01004,-0.01987,-0.00596,0.12867,-0.03277,0.01247,-0.05107,-0.00976,0.00779,0.00862
0.4585,-0.01026,-0.02171,-0.00687,0.12652,-0.03164,0.01331,-0.04913,-0.01061,0.00734,0.00707
0.459,-0.00938,-0.02227,-0.00649,0.12505,-0.03151,0.01269,-0.04816,-0.00975,0.00772,0.00718
0.4595,-0.00793,-0.02166,-0.00697,0.12531,-0.03227,0.0112,-0.04686,-0.01011,0.00675,0.00571
0.46,-0.00988,-0.02133,-0.00662,0.12272,-0.03186,0.00982,-0.04556,-0.01068,0.00681,0.00477
0.4605,-0.00976,-0.01961,-0.00715,0.1253,-0.03171,0.00979,-0.04418,-0.00984,0.00665,0.00565
0.461,-0.01024,-0.02021,-0.00686,0.12434,-0.03242,0.00957,-0.04423,-0.00906,0.00659,0.00444
0.4615,-0.00876,-0.01852,-0.00697,0.12342,-0.03118,0.00884,-0.04238,-0.00966,0.00556,0.00578
0.462,-0.00799,-0.01716,-0.00651,0.12215,-0.0318,0.01,-0.04117,-0.00883,0.00608,0.00722
0.4625,-0.00641,-0.0171,-0.00563,0.12436,-0.03211,0.0115,-0.03966,-0.00838,0.00549,0.00578
0.463,-0.00668,-0.01805,-0.00549,0.12329,-0.03258,0.01123,-0.03999,-0.00802,0.0049,0.00627
0.4635,-0.005,-0.01798,-0.00477,0.12336,-0.03394,0.01176,-0.03977,-0.00736,0.00433,0.00766
0.464,-0.003,-0.01623,-0.00526,0.12489,-0.03425,0.01157,-0.04153,-0.00645,0.00487,0.00628
0.4645,-0.00395,-0.01631,-0.00611,0.12662,-0.0357,0.01245,-0.0418,-0.00557,0.00474,0.00473
0.465,-0.00556,-0.0172,-0.00515,0.12659,-0.03504,0.01279,-0.04386,-0.00569,0.00525,0.00301
0.4655,-0.00448,-0.01532,-0.00423,0.12576,-0.03394,0.01361,-0.0424,-0.00512,0.00486,0.00455
0.466,-0.00404,-0.01345,-0.0037,0.12427,-0.03248,0.01298,-0.0431,-0.006,0.00419,0.00592
0.4665,-0.00154,-0.01441,-0.00397,0.12196,-0.03298,0.01156,-0.04501,-0.00574,0.00453,0.00605
0.467,-0.00345,-0.01563,-0.00311,0.12456,-0.03204,0.01089,-0.04451,-0.00478,0.00381,0.00494
0.4675,-0.00329,-0.01629,-0.00239,0.12242,-0.03064,0.01221,-0.04334,-0.00579,0.00294,0.00585
0.468,-0.00453,-0.01464,-0.00231,0.12458,-0.03193,0.01154,-0.04308,-0.00649,0.00344,0.00689
0.4685,-0.00677,-0.01421,-0.00275,0.12232,-0.03271,0.01269,-0.04474,-0.00721,0.00249,0.00532
0.469,-0.00588,-0.01483,-0.00256,0.12182,-0.03396,0.01257,-0.04333,-0.00712,0.00353,0.00657
0.4695,-0.00685,-0.01684,-0.0031,0.12129,-0.03442,0.01371,-0.04134,-0.00733,0.00406,0.00769
0.47,-0.00467,-0.01784,-0.00408,0.11872,-0.03539,0.01229,-0.04235,-0.0083,0.00305,0.0093
0.4705,-0.0071,-0.01939,-0.00336,0.12002,-0.03597,0.0109,-0.04142,-0.00756,0.00276,0.00916
0.471,-0.0061,-0.01833,-0.00433,0.11787,-0.03714,0.01158,-0.04074,-0.0081,0.00271,0.01087
0.4715,-0.00789,-0.01848,-0.00521,0.11836,-0.03856,0.01229,-0.03999,-0.0077,0.00359,0.01135
0.472,-0.00721,-0.0169,-0.00535,0.11632,-0.03799,0.01235,-0.0389,-0.008,0.00399,0.01201
0.4725,-0.00716,-0.01653,-0.00572,0.11493,-0.03749,0.01114,-0.03724,-0.00851,0.00498,0.01307
0.473,-0.00511,-0.01599,-0.00517,0.11722,-0.03778,0.01182,-0.03821,-0.00878,0.00518,0.01388
0.4735,-0.004,-0.01461,-0.00463,0.1177,-0.03665,0.01214,-0.03768,-0.00795,0.00568,0.01345
0.474,-0.00347,-0.01262,-0.005,0.12023,-0.03516,0.01186,-0.03924,-0.00864,0.00552,0.01448
0.4745,-0.00092,-0.01373,-0.00527,0.11934,-0.03635,0.01109,-0.04081,-0.00934,0.00581,0.01288
0.475,-0.00131,-0.01271,-0.00518,0.11911,-0.0375,0.01038,-0.04258,-0.00906,0.00643,0.01404
0.4755,-0.00286,-0.01368,-0.00428,0.11841,-0.03693,0.01188,-0.04388,-0.00903,0.00576,0.01525
0.476,-0.00552,-0.01543,-0.00359,0.11668,-0.03599,0.01169,-0.04415,-0.00946,0.00474,0.01536
0.4765,-0.00711,-0.01675,-0.00453,0.11941,-0.03633,0.01083,-0.04476,-0.00904,0.00571,0.01509
0.477,-0.00521,-0.01791,-0.00433,0.11912,-0.03737,0.0114,-0.04583,-0.00879,0.00642,0.01451
0.4775,-0.00514,-0.01716,-0.00387,0.11802,-0.03799,0.00997,-0.04615,-0.00823,0.00699,0.01538
0.478,-0.0079,-0.01516,-0.00374,0.11746,-0.03871,0.0094,-0.04619,-0.00852,0.00772,0.01387
0.4785,-0.00994,-0.01525,-0.00319,0.11763,-0.04001,0.00955,-0.04579,-0.00847,0.00807,0.01263
0.479,-0.01202,-0.01716,-0.00316,0.11618,-0.03914,0.00965,-0.04395,-0.00901,0.0085,0.01333
0.4795,-0.01314,-0.01783,-0.00298,0.11818,-0.03903,0.01098,-0.04352,-0.00825,0.00913,0.01365
0.48,-0.01331,-0.01675,-0.00364,0.11679,-0.03898,0.01081,-0.04447,-0.00844,0.0097,0.01366
0.4805,-0.01207,-0.01801,-0.00408,0.11682,-0.03781,0.01188,-0.04244,-0.00941,0.00993,0.01506
0.481,-0.01278,-0.01734,-0.00325,0.11453,-0.0383,0.01094,-0.04339,-0.00973,0.01015,0.0165
0.4815,-0.01529,-0.01796,-0.0037,0.11608,-0.03716,0.01022,-0.04362,-0.01052,0.0091,0.01666
0.482,-0.01372,-0.01919,-0.00348,0.11519,-0.03854,0.01012,-0.04412,-0.01082,0.00846,0.01574
0.4825,-0.01197,-0.01841,-0.00374,0.11363,-0.03735,0.00874,-0.04471,-0.01077,0.00831,0.01524
0.483,-0.01301,-0.0194,-0.00301,0.11468,-0.03761,0.00731,-0.0437,-0.01093,0.00826,0.01663
0.4835,-0.01359,-0.01738,-0.00298,0.11319,-0.0389,0.00592,-0.04205,-0.01087,0.00749,0.01581
0.484,-0.0134,-0.01537,-0.00309,0.1159,-0.03751,0.00667,-0.04072,-0.01133,0.0064,0.01727
0.4845,-0.01579,-0.01398,-0.00317,0.11732,-0.03771,0.00662,-0.04056,-0.01225,0.00604,0.01564
0.485,-0.01384,-0.0125,-0.00372,0.1165,-0.03827,0.00715,-0.04264,-0.01172,0.00634,0.01468
0.4855,-0.01289,-0.01437,-0.00413,0.11725,-0.03836,0.00684,-0.04262,-0.01148,0.00526,0.01565
0.486,-0.01149,-0.01427,-0.00365,0.11993,-0.03795,0.00791,-0.04356,-0.01158,0.00537,0.01623
0.4865,-0.00935,-0.01317,-0.00333,0.1207,-0.03769,0.00924,-0.04186,-0.01063,0.00645,0.01505
0.487,-0.00894,-0.01137,-0.00401,0.12267,-0.03833,0.00801,-0.04024,-0.01016,0.00533,0.01601
0.4875,-0.00716,-0.0128,-0.0041,0.12,-0.03852,0.00656,-0.04053,-0.01081,0.00551,0.01529
0.488,-0.00488,-0.01203,-0.00354,0.12028,-0.03976,0.00702,-0.04016,-0.01062,0.00604,0.01665
0.4885,-0.00356,-0.01283,-0.00299,0.12107,-0.03899,0.00853,-0.03859,-0.01096,0.00577,0.0168
0.489,-0.00236,-0.0121,-0.00362,0.12375,-0.03967,0.00809,-0.03707,-0.01036,0.00485,0.01726
0.4895,-0.00231,-0.01068,-0.00296,0.12459,-0.04049,0.00753,-0.03906,-0.01066,0.00391,0.01755
0.49,-0.00192,-0.01188,-0.00267,0.12179,-0.03902,0.00701,-0.04114,-0.01031,0.00456,0.01685
0.4905,-0.00343,-0.01127,-0.0017,0.1214,-0.03801,0.00557,-0.04049,-0.00933,0.00554,0.01658
0.491,-0.00312,-0.01161,-0.00168,0.12287,-0.03932,0.00492,-0.04144,-0.00938,0.00478,0.01574
0.4915,-0.0016,-0.0125,-0.00095,0.12309,-0.03967,0.00614,-0.04271,-0.009,0.00546,0.01635
0.492,-0.00215,-0.01145,-0.0001,0.12301,-0.03829,0.00483,-0.04294,-0.00881,0.00499,0.01576
0.4925,0.00033,-0.01213,-0.00061,0.12494,-0.03827,0.00621,-0.0427,-0.00956,0.00412,0.01658
0.493,0.00103,-0.01165,-0.00115,0.12773,-0.03826,0.00625,-0.04461,-0.01045,0.00439,0.01727
0.4935,-0.00054,-0.01136,-0.00019,0.13037,-0.03704,0.00555,-0.04282,-0.01084,0.00528,0.01663
0.494,0.00057,-0.01088,-0.00031,0.13013,-0.03853,0.00489,-0.04343,-0.01063,0.00525,0.01529
0.4945,0.00187,-0.0107,-0.00029,0.13279,-0.03778,0.00449,-0.04302,-0.00997,0.0047,0.01526
0.495,-0.0001,-0.01087,-0.00058,0.13539,-0.03632,0.00457,-0.04459,-0.00967,0.00442,0.01514
0.4955,-0.00216,-0.01287,-0.00151,0.13302,-0.03737,0.00385,-0.04623,-0.0089,0.00417,0.01659
0.496,-0.00255,-0.01155,-0.00126,0.13214,-0.03844,0.00363,-0.04728,-0.00917,0.0037,0.01514
0.4965,-0.00403,-0.01038,-0.00129,0.13045,-0.0373,0.0036,-0.04516,-0.00864,0.00288,0.01381
0.497,-0.00249,-0.0105,-0.00159,0.13004,-0.03629,0.00387,-0.04477,-0.00927,0.00356,0.0141
0.4975,-0.00178,-0.01194,-0.00222,0.13189,-0.03622,0.00478,-0.04339,-0.00924,0.00262,0.01271
0.498,-0.00335,-0.01109,-0.00151,0.13224,-0.03679,0.00568,-0.04509,-0.00855,0.00301,0.0125
0.4985,-0.00217,-0.01205,-0.00225,0.12982,-0.03647,0.00424,-0.0451,-0.00786,0.00248,0.01326
0.499,-0.00333,-0.0108,-0.0018,0.12961,-0.03738,0.00301,-0.04423,-0.0079,0.00162,0.01352
0.4995,-0.00221,-0.01147,-0.00112,0.12862,-0.03823,0.00434,-0.04213,-0.00709,0.0026,0.01518
0.5,-0.00117,-0.01198,-0.0017,0.13086,-0.03732,0.00473,-0.0434,-0.00719,0.00373,0.01402
0.5005,-0.00314,-0.0126,-0.00096,0.13088,-0.03691,0.00616,-0.04147,-0.00742,0.0035,0.01234
0.501,-0.00428,-0.0134,-0.00037,0.13316,-0.03658,0.0066,-0.04108,-0.00827,0.00352,0.01337
0.5015,-0.00588,-0.01411,-2e-05,0.13253,-0.03801,0.00615,-0.03917,-0.00917,0.00261,0.01177
0.502,-0.00819,-0.01503,0.0008,0.13357,-0.03864,0.00585,-0.03908,-0.01006,0.00234,0.01284
0.5025,-0.01023,-0.0144,-0.00015,0.13451,-0.03727,0.00625,-0.0379,-0.00994,0.003,0.01361
0.503,-0.01049,-0.01431,0.00012,0.13673,-0.03743,0.00577,-0.0376,-0.01063,0.00221,0.01252
0.5035,-0.0122,-0.0136,0.00019,0.1354,-0.03646,0.00721,-0.03968,-0.01069,0.00302,0.01325
0.504,-0.01106,-0.01458,-9e-05,0.13682,-0.03524,0.00746,-0.04001,-0.00981,0.00196,0.0137
0.5045,-0.01092,-0.01408,-5e-05,0.13586,-0.03506,0.00775,-0.04006,-0.01056,0.00255,0.01347
0.505,-0.01355,-0.01553,6e-05,0.13833,-0.03507,0.00871,-0.03988,-0.01091,0.00224,0.01177
0.5055,-0.0132,-0.01468,-0.00065,0.14105,-0.03563,0.00777,-0.03925,-0.01126,0.00157,0.0105
0.506,-0.01337,-0.0164,-0.00102,0.13845,-0.03557,0.00902,-0.03923,-0.01177,0.00156,0.01194
0.5065,-0.01159,-0.01606,-0.00201,0.14061,-0.03691,0.00861,-0.03797,-0.01215,0.00126,0.01213
0.507,-0.01387,-0.01681,-0.00105,0.13799,-0.03691,0.00718,-0.03681,-0.01305,0.00094,0.01126
0.5075,-0.0134,-0.01838,-0.00022,0.13959,-0.03805,0.0085,-0.03758,-0.01295,0.00054,0.01056
0.508,-0.0116,-0.01767,-0.00115,0.13971,-0.03673,0.00911,-0.03546,-0.01262,-3e-05,0.0094
0.5085,-0.00993,-0.01607,-0.00132,0.14214,-0.03631,0.00775,-0.03479,-0.01342,0.0001,0.0086
0.509,-0.01043,-0.01544,-0.00139,0.14416,-0.03732,0.00692,-0.03535,-0.01322,-0.0007,0.00837
0.5095,-0.00781,-0.0142,-0.00044,0.14679,-0.03663,0.00748,-0.03536,-0.01406,-0.00015,0.00989
0.51,-0.00878,-0.0135,-0.00132,0.14461,-0.03803,0.00837,-0.03372,-0.01504,0.00039,0.01067
0.5105,-0.01145,-0.01464,-0.00125,0.14687,-0.03888,0.00986,-0.03395,-0.015,-0.00046,0.0103
0.511,-0.01354,-0.01425,-0.00143,0.1444,-0.03757,0.00879,-0.03388,-0.01407,-0.00156,0.012
0.5115,-0.0121,-0.01427,-0.00045,0.14614,-0.03871,0.00776,-0.0341,-0.01319,-0.00043,0.0137
0.512,-0.01176,-0.01552,-0.00029,0.14553,-0.03811,0.00764,-0.03285,-0.01273,-0.00122,0.01438
0.5125,-0.01051,-0.01733,-0.00105,0.14757,-0.03828,0.0087,-0.03233,-0.01236,-0.00141,0.01563
0.513,-0.01055,-0.01635,-0.0002,0.14896,-0.03833,0.00729,-0.03445,-0.01207,-0.00025,0.01463
0.5135,-0.01094,-0.01638,-0.00032,0.1479,-0.03891,0.00601,-0.03491,-0.01278,0.00082,0.01317
0.514,-0.01269,-0.01531,-0.00095,0.1466,-0.03774,0.00739,-0.03458,-0.01363,-0.00028,0.01155
0.5145,-0.01216,-0.015,-0.00077,0.14531,-0.0369,0.00588,-0.03421,-0.01303,-0.00031,0.0124
0.515,-0.01476,-0.0154,-0.00106,0.14384,-0.03805,0.00488,-0.03488,-0.01284,-0.00089,0.01171
0.5155,-0.0151,-0.01512,-0.00084,0.14337,-0.03888,0.00531,-0.0358,-0.01191,-0.00069,0.01084
0.516,-0.01533,-0.01365,-0.00065,0.1441,-0.03896,0.00491,-0.0355,-0.01292,-0.00098,0.01235
0.5165,-0.0172,-0.01447,0.00025,0.14244,-0.04029,0.00414,-0.03634,-0.01391,-0.00067,0.01137
0.517,-0.01838,-0.01531,-0.00063,0.14408,-0.03881,0.00327,-0.03668,-0.01402,-0.00103,0.01234
0.5175,-0.01796,-0.01332,-0.00126,0.14355,-0.03876,0.00192,-0.03672,-0.01488,-0.00185,0.01248
0.518,-0.01881,-0.01482,-0.00156,0.14616,-0.03926,0.00042,-0.03823,-0.01484,-0.00289,0.01294
0.5185,-0.01832,-0.01289,-0.00227,0.1435,-0.04061,0.00166,-0.03647,-0.01446,-0.00389,0.01241
0.519,-0.01976,-0.01126,-0.00214,0.14344,-0.04061,0.00119,-0.03842,-0.01437,-0.00466,0.01212
0.5195,-0.01777,-0.0111,-0.00172,0.14261,-0.04113,0.00197,-0.03674,-0.01464,-0.00488,0.01099
0.52,-0.01992,-0.0097,-0.00113,0.14331,-0.03964,0.00073,-0.03652,-0.01407,-0.00473,0.01021
0.5205,-0.02236,-0.00847,-0.00143,0.14397,-0.03821,0.00095,-0.03534,-0.01399,-0.00395,0.00942
0.521,-0.02277,-0.01028,-0.0014,0.14403,-0.03846,0.0006,-0.03525,-0.01461,-0.00303,0.00808
0.5215,-0.02506,-0.0111,-0.00092,0.14162,-0.03734,0.00197,-0.03674,-0.01482,-0.00188,0.00656
0.522,-0.0274,-0.01056,-0.00068,0.13887,-0.03801,0.00311,-0.03483,-0.01414,-0.00239,0.00612
0.5225,-0.02925,-0.01167,-0.0005,0.13687,-0.03927,0.00176,-0.03664,-0.01449,-0.00269,0.00446
0.523,-0.02938,-0.01369,4e-05,0.13428,-0.03838,0.00112,-0.03593,-0.01348,-0.00348,0.00403
0.5235,-0.02746,-0.01471,0.00077,0.1317,-0.03907,0.00045,-0.03536,-0.01409,-0.00241,0.00275
0.524,-0.02961,-0.01369,-0.00014,0.13137,-0.03836,0.00187,-0.03628,-0.0149,-0.00209,0.00382
0.5245,-0.03117,-0.01413,8e-05,0.13309,-0.03944,0.003,-0.0365,-0.01481,-0.00097,0.00356
0.525,-0.02917,-0.01472,0.00073,0.13478,-0.03854,0.00249,-0.03623,-0.01389,8e-05,0.00262
0.5255,-0.03078,-0.01654,0.00162,0.13356,-0.03805,0.00215,-0.03529,-0.01371,-2e-05,0.00363
0.526,-0.03147,-0.01803,0.002,0.13466,-0.03739,0.00126,-0.03461,-0.01429,-0.00057,0.00396
0.5265,-0.03055,-0.01874,0.00216,0.13709,-0.03758,0.00127,-0.03621,-0.01418,-0.00133,0.00265
0.527,-0.03052,-0.01893,0.00282,0.13568,-0.03608,0.00277,-0.03578,-0.01334,-0.00187,0.00151
0.5275,-0.03187,-0.01732,0.00188,0.13492,-0.03591,0.00239,-0.0354,-0.01233,-0.00287,0.00273
0.528,-0.03135,-0.01599,0.0024,0.13683,-0.0354,0.00209,-0.03487,-0.01151,-0.00316,0.00251
0.5285,-0.03191,-0.01655,0.00322,0.13965,-0.03589,0.00327,-0.03299,-0.011,-0.00406,0.00288
0.529,-0.02922,-0.01593,0.00322,0.14115,-0.03517,0.00419,-0.03385,-0.01184,-0.00441,0.00395
