Times,XT_Channel_1,XT_Channel_2,XT_Channel_3,XT_Channel_4,XT_Channel_5,XT_Channel_6,XT_Channel_7,XT_Channel_8,XT_Channel_9,XT_Channel_10
0.373,-0.01614,0.07782,-0.01278,-0.07179,-0.04169,0.01712,-0.05523,-0.01726,0.03253,-0.02079
0.3735,-0.01667,0.07517,-0.01212,-0.07232,-0.04019,0.01699,-0.05591,-0.01501,0.03199,-0.0209
0.374,-0.01593,0.07491,-0.01273,-0.07185,-0.04041,0.01755,-0.05392,-0.01452,0.03387,-0.02181
0.3745,-0.01617,0.07359,-0.01197,-0.07167,-0.03989,0.01794,-0.05476,-0.01258,0.03256,-0.02129
0.375,-0.01659,0.07441,-0.01119,-0.07052,-0.03847,0.01821,-0.05497,-0.01068,0.0315,-0.02028
0.3755,-0.01639,0.07584,-0.01042,-0.07038,-0.03735,0.01897,-0.05746,-0.01086,0.02963,-0.02025
0.376,-0.01553,0.07745,-0.00994,-0.0709,-0.03626,0.01908,-0.05848,-0.01083,0.02808,-0.01884
0.3765,-0.01531,0.07483,-0.01011,-0.06926,-0.0361,0.01828,-0.05923,-0.00868,0.02979,-0.01754
0.377,-0.01506,0.07257,-0.00936,-0.06809,-0.0347,0.01889,-0.06177,-0.00976,0.03166,-0.01762
0.3775,-0.01566,0.07373,-0.00994,-0.0668,-0.03363,0.01836,-0.06042,-0.00967,0.03354,-0.01909
0.378,-0.01648,0.07512,-0.01036,-0.06758,-0.03544,0.01816,-0.06305,-0.01171,0.03478,-0.01978
0.3785,-0.01602,0.07374,-0.00987,-0.06814,-0.03424,0.01831,-0.06535,-0.0095,0.03581,-0.01846
0.379,-0.01616,0.07137,-0.00927,-0.06925,-0.03281,0.01805,-0.06673,-0.00889,0.03445,-0.01858
0.3795,-0.01679,0.07354,-0.00864,-0.06968,-0.03168,0.01745,-0.06433,-0.007,0.03361,-0.0187
0.38,-0.01693,0.07383,-0.00787,-0.068,-0.03085,0.01709,-0.06236,-0.00663,0.03313,-0.01874
0.3805,-0.01628,0.07153,-0.00753,-0.06763,-0.0288,0.01693,-0.06202,-0.00619,0.03367,-0.01754
0.381,-0.01575,0.07254,-0.00675,-0.06598,-0.02985,0.01659,-0.05972,-0.0042,0.03505,-0.01667
0.3815,-0.015,0.07142,-0.007,-0.06753,-0.03112,0.01665,-0.0605,-0.00411,0.03456,-0.01561
0.382,-0.01445,0.07098,-0.00758,-0.06626,-0.03317,0.01676,-0.06294,-0.00507,0.03529,-0.01593
0.3825,-0.01426,0.06902,-0.008,-0.06621,-0.0313,0.01711,-0.06546,-0.00703,0.03504,-0.01571
0.383,-0.01339,0.07081,-0.00728,-0.06592,-0.03346,0.01781,-0.06311,-0.00737,0.0337,-0.01472
0.3835,-0.0125,0.0733,-0.00728,-0.06547,-0.0353,0.01761,-0.06107,-0.00725,0.03358,-0.01428
0.384,-0.01295,0.07321,-0.00714,-0.06379,-0.03728,0.01723,-0.06258,-0.00594,0.03164,-0.01556
0.3845,-0.01297,0.07078,-0.007,-0.06494,-0.03784,0.01737,-0.05993,-0.00771,0.03288,-0.01451
0.385,-0.01262,0.07027,-0.00642,-0.06339,-0.03957,0.01677,-0.06022,-0.00747,0.03201,-0.01468
0.3855,-0.01317,0.07094,-0.00599,-0.06408,-0.04164,0.01731,-0.05917,-0.00991,0.03403,-0.01567
0.386,-0.01292,0.07292,-0.00565,-0.06318,-0.04187,0.01728,-0.05911,-0.00793,0.03352,-0.01686
0.3865,-0.01257,0.07562,-0.0055,-0.06171,-0.04228,0.01678,-0.05836,-0.00877,0.03547,-0.01697
0.387,-0.01271,0.0744,-0.00505,-0.06324,-0.04379,0.0175,-0.05916,-0.01007,0.03679,-0.01765
0.3875,-0.01195,0.07677,-0.00548,-0.0634,-0.04472,0.01819,-0.05871,-0.00836,0.03477,-0.01728
0.388,-0.01112,0.07882,-0.0047,-0.06366,-0.04292,0.01858,-0.05838,-0.0101,0.03277,-0.01697
0.3885,-0.01143,0.07889,-0.00503,-0.06221,-0.04489,0.01898,-0.05963,-0.01137,0.03081,-0.01673
0.389,-0.01068,0.07687,-0.00464,-0.06155,-0.04433,0.01962,-0.06218,-0.01343,0.02944,-0.01743
0.3895,-0.01156,0.07809,-0.00531,-0.06105,-0.04578,0.01961,-0.06424,-0.01243,0.02878,-0.01814
0.39,-0.01206,0.07844,-0.0059,-0.05998,-0.04629,0.02039,-0.0618,-0.01131,0.02863,-0.01749
0.3905,-0.01287,0.08097,-0.0056,-0.0603,-0.0463,0.0202,-0.06235,-0.01183,0.02943,-0.01729
0.391,-0.01219,0.08071,-0.00494,-0.06018,-0.04526,0.01954,-0.06426,-0.01046,0.02984,-0.01817
0.3915,-0.01157,0.08206,-0.00558,-0.06173,-0.04304,0.0199,-0.0639,-0.0088,0.02852,-0.01795
0.392,-0.01178,0.08383,-0.00642,-0.06094,-0.04419,0.01961,-0.06401,-0.01114,0.02899,-0.01756
0.3925,-0.01227,0.0821,-0.0068,-0.06195,-0.04306,0.0203,-0.06202,-0.00866,0.02868,-0.01603
0.393,-0.01218,0.08056,-0.0066,-0.06069,-0.04105,0.01998,-0.05982,-0.00908,0.02729,-0.01691
0.3935,-0.0126,0.08191,-0.00635,-0.05982,-0.04065,0.02063,-0.06044,-0.01127,0.02544,-0.01841
0.394,-0.01304,0.08059,-0.00598,-0.06031,-0.04176,0.02042,-0.06077,-0.01207,0.02692,-0.01912
0.3945,-0.0123,0.07779,-0.00626,-0.0618,-0.04029,0.02015,-0.06004,-0.01178,0.02792,-0.01975
0.395,-0.01258,0.07524,-0.0058,-0.06214,-0.03876,0.02088,-0.05817,-0.01015,0.02976,-0.01879
0.3955,-0.01296,0.07597,-0.00628,-0.06171,-0.03924,0.02156,-0.05729,-0.01077,0.03024,-0.01944
0.396,-0.01228,0.07591,-0.00698,-0.06212,-0.03996,0.02101,-0.0572,-0.00958,0.02942,-0.02015
0.3965,-0.01229,0.07404,-0.00669,-0.06043,-0.04137,0.02158,-0.05706,-0.0118,0.0279,-0.01929
0.397,-0.01237,0.07222,-0.00658,-0.05905,-0.04129,0.02207,-0.05589,-0.0094,0.02846,-0.01933
0.3975,-0.01309,0.06983,-0.00698,-0.06031,-0.03995,0.02154,-0.05769,-0.00807,0.0279,-0.01974
0.398,-0.01339,0.06777,-0.00734,-0.06111,-0.03802,0.02169,-0.05748,-0.00945,0.02648,-0.02012
0.3985,-0.01298,0.06595,-0.00658,-0.06168,-0.03674,0.02105,-0.05712,-0.00747,0.02501,-0.01954
0.399,-0.01246,0.06506,-0.00722,-0.06163,-0.03843,0.02184,-0.05837,-0.00621,0.02623,-0.01943
0.3995,-0.01219,0.06536,-0.00752,-0.06128,-0.03705,0.02168,-0.05952,-0.00387,0.0282,-0.01909
0.4,-0.01137,0.06476,-0.00765,-0.06219,-0.03512,0.02168,-0.05972,-0.00149,0.02975,-0.0184
0.4005,-0.0115,0.06184,-0.00757,-0.06341,-0.03471,0.02143,-0.06185,-0.00048,0.03145,-0.01912
0.401,-0.01185,0.05958,-0.00749,-0.0634,-0.03275,0.02134,-0.06389,-0.00179,0.03169,-0.02043
0.4015,-0.01176,0.06105,-0.00725,-0.0633,-0.03156,0.02121,-0.06495,-0.00247,0.03076,-0.02111
0.402,-0.01096,0.06377,-0.00776,-0.06201,-0.03024,0.02043,-0.06294,-0.00223,0.03065,-0.02264
0.4025,-0.01154,0.06414,-0.00813,-0.06147,-0.02871,0.021,-0.06115,-0.0018,0.03076,-0.02342
0.403,-0.01136,0.064,-0.00769,-0.0612,-0.02777,0.02037,-0.05954,-0.00228,0.02919,-0.02372
0.4035,-0.01082,0.0616,-0.00694,-0.06278,-0.02779,0.02101,-0.05995,-0.00204,0.02782,-0.02502
0.404,-0.00998,0.06372,-0.00615,-0.06103,-0.02669,0.02043,-0.0582,-0.00089,0.02868,-0.02604
0.4045,-0.01085,0.06208,-0.00536,-0.06055,-0.02607,0.02117,-0.05598,-0.00019,0.02753,-0.02723
0.405,-0.01028,0.0606,-0.0053,-0.05937,-0.02425,0.02151,-0.0555,-0.00021,0.02938,-0.02762
0.4055,-0.01026,0.06248,-0.00586,-0.05963,-0.02481,0.02127,-0.05396,0.00151,0.02965,-0.02884
0.406,-0.00937,0.06419,-0.00512,-0.06041,-0.02602,0.02068,-0.05409,-1e-05,0.03083,-0.02729
0.4065,-0.00971,0.0667,-0.00491,-0.06196,-0.02737,0.01996,-0.05431,-0.00074,0.03168,-0.02587
0.407,-0.00985,0.06494,-0.00547,-0.06349,-0.02884,0.01922,-0.05235,0.00127,0.03096,-0.0258
0.4075,-0.01029,0.06362,-0.005,-0.06293,-0.03062,0.0188,-0.05208,0.00287,0.03126,-0.02499
0.408,-0.00987,0.06203,-0.0055,-0.06312,-0.03055,0.01883,-0.05094,0.00446,0.03207,-0.02647
0.4085,-0.00913,0.06051,-0.0052,-0.06438,-0.02847,0.01883,-0.04906,0.00638,0.03025,-0.02749
0.409,-0.00922,0.0607,-0.00594,-0.06515,-0.02984,0.01878,-0.04743,0.0065,0.03217,-0.02812
0.4095,-0.00925,0.05949,-0.00525,-0.0638,-0.02868,0.01799,-0.04657,0.00601,0.03411,-0.02941
0.41,-0.00848,0.05746,-0.00466,-0.06309,-0.02754,0.0187,-0.04853,0.00582,0.03307,-0.02857
0.4105,-0.00836,0.05574,-0.00542,-0.06323,-0.02565,0.01902,-0.0504,0.00419,0.03286,-0.02856
0.411,-0.00872,0.05746,-0.00567,-0.06223,-0.02745,0.01903,-0.05175,0.00272,0.03325,-0.02861
0.4115,-0.00894,0.06001,-0.0063,-0.0611,-0.02848,0.01889,-0.05005,0.00367,0.03321,-0.02819
0.412,-0.00893,0.0603,-0.00625,-0.06021,-0.02822,0.0183,-0.05264,0.00234,0.0321,-0.02972
0.4125,-0.00814,0.058,-0.00557,-0.06185,-0.02871,0.0184,-0.05228,0.00034,0.03301,-0.02987
0.413,-0.00798,0.05995,-0.00633,-0.06097,-0.02941,0.0191,-0.05374,0.0014,0.03304,-0.03133
0.4135,-0.00886,0.05773,-0.00576,-0.06252,-0.02776,0.01919,-0.0546,0.00083,0.0328,-0.03068
0.414,-0.00941,0.05689,-0.00568,-0.06128,-0.02656,0.01917,-0.05379,-0.00117,0.03125,-0.03153
0.4145,-0.01009,0.05954,-0.0064,-0.06198,-0.02471,0.01942,-0.05513,-0.00218,0.03074,-0.03172
0.415,-0.01062,0.06084,-0.00641,-0.06159,-0.02661,0.01914,-0.0538,0.00018,0.03248,-0.03177
0.4155,-0.00982,0.06362,-0.0072,-0.06171,-0.02491,0.01835,-0.05569,-0.00089,0.03054,-0.03141
0.416,-0.01052,0.06531,-0.00693,-0.06082,-0.02451,0.01801,-0.05322,-0.00088,0.02857,-0.03253
0.4165,-0.00999,0.06296,-0.0066,-0.06207,-0.02327,0.01813,-0.05488,-0.00292,0.02937,-0.03227
0.417,-0.00984,0.06016,-0.00584,-0.06044,-0.02455,0.01825,-0.05403,-0.00369,0.03037,-0.03212
0.4175,-0.01045,0.05988,-0.0062,-0.06059,-0.02676,0.01801,-0.05587,-0.00289,0.02985,-0.03282
0.418,-0.01108,0.05911,-0.00676,-0.06169,-0.02804,0.01755,-0.05785,-0.00479,0.0313,-0.03372
0.4185,-0.01083,0.05681,-0.00636,-0.0628,-0.02967,0.0169,-0.05603,-0.00537,0.03231,-0.03301
0.419,-0.01124,0.05467,-0.00638,-0.06328,-0.03087,0.0173,-0.05354,-0.00429,0.03258,-0.03418
0.4195,-0.01165,0.05588,-0.00619,-0.06247,-0.02957,0.01684,-0.05605,-0.00461,0.03178,-0.03469
0.42,-0.01183,0.05797,-0.00667,-0.064,-0.02762,0.01714,-0.05758,-0.00573,0.03118,-0.03425
0.4205,-0.01229,0.06044,-0.0063,-0.0651,-0.02789,0.01782,-0.05516,-0.00402,0.032,-0.03343
0.421,-0.01148,0.0592,-0.0067,-0.0658,-0.02969,0.01747,-0.05467,-0.0049,0.03173,-0.03369
0.4215,-0.01067,0.06058,-0.00671,-0.06642,-0.02822,0.01762,-0.05595,-0.00552,0.0328,-0.03427
0.422,-0.01041,0.06118,-0.00714,-0.06641,-0.0286,0.01693,-0.05838,-0.0078,0.03433,-0.03499
0.4225,-0.00985,0.06286,-0.00776,-0.06796,-0.02646,0.01644,-0.05772,-0.00937,0.03478,-0.03484
0.423,-0.01051,0.06263,-0.00807,-0.06812,-0.0267,0.01573,-0.05777,-0.00935,0.03493,-0.03538
0.4235,-0.00979,0.06128,-0.00753,-0.06952,-0.02689,0.01585,-0.05593,-0.01102,0.03363,-0.03522
0.424,-0.00986,0.06018,-0.00747,-0.06891,-0.02678,0.01524,-0.05339,-0.01227,0.03463,-0.03527
0.4245,-0.00904,0.05785,-0.00778,-0.06751,-0.02545,0.01518,-0.05141,-0.01374,0.03498,-0.03466
0.425,-0.00916,0.06055,-0.00782,-0.0667,-0.02365,0.01569,-0.0529,-0.01618,0.03676,-0.03507
0.4255,-0.0093,0.06156,-0.00699,-0.06598,-0.02323,0.01524,-0.05549,-0.01664,0.03864,-0.0363
0.426,-0.00928,0.05959,-0.00665,-0.06738,-0.02171,0.01553,-0.05406,-0.01477,0.03942,-0.03561
0.4265,-0.009,0.06212,-0.00656,-0.06899,-0.02334,0.01611,-0.05211,-0.01341,0.0406,-0.0358
0.427,-0.00857,0.06022,-0.00658,-0.06867,-0.02178,0.01662,-0.0509,-0.01457,0.04045,-0.03519
0.4275,-0.00803,0.06275,-0.00692,-0.07005,-0.02339,0.01729,-0.05196,-0.01371,0.04169,-0.03445
0.428,-0.00874,0.0629,-0.00708,-0.07032,-0.02482,0.01776,-0.05436,-0.01448,0.04114,-0.03447
0.4285,-0.00933,0.06085,-0.00637,-0.06945,-0.02299,0.01828,-0.0524,-0.01673,0.0419,-0.03399
0.429,-0.01004,0.06117,-0.00634,-0.07044,-0.02286,0.01879,-0.05305,-0.01512,0.04151,-0.03288
0.4295,-0.00944,0.06257,-0.00621,-0.07185,-0.0247,0.01922,-0.05291,-0.01763,0.04229,-0.033
0.43,-0.01003,0.06477,-0.00689,-0.07326,-0.02283,0.01885,-0.05331,-0.01675,0.04386,-0.03396
0.4305,-0.00924,0.06221,-0.00757,-0.07452,-0.02116,0.0194,-0.05159,-0.01821,0.04483,-0.03434
0.431,-0.00869,0.0638,-0.0068,-0.07446,-0.02224,0.01966,-0.04937,-0.01866,0.04503,-0.035
0.4315,-0.00919,0.06092,-0.00614,-0.07561,-0.02201,0.02028,-0.05051,-0.01724,0.04368,-0.0348
0.432,-0.00963,0.05843,-0.00569,-0.07602,-0.02232,0.02002,-0.05239,-0.01919,0.04331,-0.03425
0.4325,-0.00937,0.05585,-0.0065,-0.07505,-0.02371,0.02057,-0.05236,-0.01708,0.04378,-0.03383
0.433,-0.00943,0.05573,-0.00608,-0.07365,-0.02207,0.02015,-0.05279,-0.01957,0.04414,-0.03448
0.4335,-0.00877,0.05537,-0.0066,-0.07222,-0.02083,0.01958,-0.05209,-0.02076,0.04497,-0.03463
0.434,-0.00916,0.05828,-0.00717,-0.07294,-0.02064,0.01917,-0.05257,-0.02018,0.04389,-0.03451
0.4345,-0.00917,0.05858,-0.00694,-0.07299,-0.02162,0.01848,-0.05367,-0.01906,0.04309,-0.03495
0.435,-0.00856,0.06107,-0.00736,-0.07414,-0.02021,0.01782,-0.05424,-0.01705,0.04154,-0.03612
0.4355,-0.00918,0.05923,-0.0076,-0.07381,-0.01885,0.01765,-0.05349,-0.01624,0.0426,-0.0373
0.436,-0.0089,0.05724,-0.00721,-0.07391,-0.01959,0.01792,-0.05461,-0.01811,0.04196,-0.03861
0.4365,-0.0091,0.05586,-0.00671,-0.07533,-0.02028,0.018,-0.05629,-0.01583,0.04007,-0.03948
0.437,-0.00834,0.05845,-0.00756,-0.07432,-0.02216,0.01785,-0.05889,-0.01728,0.03967,-0.0399
0.4375,-0.00786,0.05743,-0.00782,-0.07468,-0.02362,0.01859,-0.06099,-0.01792,0.0393,-0.03898
0.438,-0.00794,0.05969,-0.00782,-0.07422,-0.02437,0.01784,-0.05955,-0.01675,0.04047,-0.03819
0.4385,-0.00854,0.05809,-0.0087,-0.07492,-0.02613,0.01742,-0.06066,-0.01699,0.0419,-0.03671
0.439,-0.00768,0.05807,-0.00867,-0.07359,-0.02676,0.01744,-0.06213,-0.01683,0.04027,-0.03667
0.4395,-0.00755,0.05819,-0.00896,-0.07308,-0.02737,0.01798,-0.0607,-0.019,0.04193,-0.03685
0.44,-0.00699,0.06003,-0.0096,-0.07259,-0.02809,0.01772,-0.06197,-0.02022,0.04153,-0.037
0.4405,-0.00624,0.06294,-0.01009,-0.07273,-0.02651,0.01828,-0.06197,-0.01819,0.0401,-0.0362
0.441,-0.00534,0.06492,-0.00953,-0.07265,-0.0274,0.01784,-0.06296,-0.01841,0.03845,-0.03717
0.4415,-0.00568,0.06771,-0.01029,-0.07415,-0.02725,0.01786,-0.06161,-0.01693,0.04027,-0.03804
0.442,-0.00544,0.06938,-0.01011,-0.07347,-0.02852,0.01767,-0.06423,-0.01933,0.04154,-0.03897
0.4425,-0.00455,0.07109,-0.01096,-0.07385,-0.02913,0.01709,-0.06373,-0.01771,0.04016,-0.03964
0.443,-0.00396,0.07013,-0.01161,-0.07443,-0.03067,0.01692,-0.06279,-0.0194,0.03844,-0.0395
0.4435,-0.0046,0.07097,-0.01183,-0.07535,-0.03023,0.01647,-0.06343,-0.01722,0.03831,-0.03897
0.444,-0.00411,0.06895,-0.0111,-0.07654,-0.02975,0.01689,-0.06195,-0.01671,0.03869,-0.04042
0.4445,-0.00465,0.07,-0.01107,-0.07819,-0.02781,0.0176,-0.05992,-0.01731,0.0407,-0.03988
0.445,-0.00489,0.0685,-0.01036,-0.07923,-0.02711,0.01792,-0.0586,-0.01782,0.03909,-0.03941
0.4455,-0.00504,0.06956,-0.01058,-0.08038,-0.02779,0.01754,-0.05695,-0.01949,0.03976,-0.04053
0.446,-0.00514,0.06792,-0.01053,-0.07978,-0.02691,0.0179,-0.05837,-0.01749,0.03947,-0.04174
0.4465,-0.00493,0.06546,-0.01108,-0.08134,-0.02896,0.01721,-0.05735,-0.01709,0.03885,-0.04113
0.447,-0.00422,0.06423,-0.01157,-0.08209,-0.03062,0.01739,-0.05813,-0.01713,0.04013,-0.04105
0.4475,-0.00509,0.06519,-0.0113,-0.08363,-0.02904,0.01801,-0.05686,-0.01672,0.0395,-0.03957
0.448,-0.00454,0.06624,-0.01048,-0.08526,-0.02911,0.01726,-0.05891,-0.01672,0.03812,-0.0381
0.4485,-0.00532,0.06328,-0.00989,-0.08528,-0.02967,0.01744,-0.05749,-0.01849,0.03859,-0.03902
0.449,-0.00586,0.06394,-0.00908,-0.08451,-0.02959,0.01764,-0.05768,-0.01841,0.03869,-0.03846
0.4495,-0.0055,0.06502,-0.00894,-0.08416,-0.02878,0.01743,-0.05582,-0.01858,0.03799,-0.03887
0.45,-0.00495,0.06303,-0.00944,-0.08519,-0.03084,0.01811,-0.05612,-0.01864,0.03797,-0.04042
0.4505,-0.00534,0.06374,-0.0099,-0.08442,-0.03226,0.01747,-0.05438,-0.01677,0.03706,-0.03905
0.451,-0.00482,0.06275,-0.00952,-0.08282,-0.03069,0.01704,-0.05607,-0.01488,0.03855,-0.038
0.4515,-0.00516,0.06529,-0.01003,-0.08378,-0.03203,0.01747,-0.05874,-0.01542,0.03708,-0.03859
0.452,-0.00539,0.06342,-0.00966,-0.08429,-0.03082,0.01693,-0.05652,-0.01525,0.03862,-0.03783
0.4525,-0.00539,0.06147,-0.00912,-0.08353,-0.03075,0.01756,-0.05445,-0.01659,0.03684,-0.03656
0.453,-0.00459,0.06378,-0.00931,-0.08522,-0.03235,0.01786,-0.05546,-0.0187,0.037,-0.0357
0.4535,-0.00387,0.06454,-0.00979,-0.08635,-0.03208,0.0178,-0.05294,-0.01744,0.03523,-0.03688
0.454,-0.00354,0.0665,-0.00897,-0.08765,-0.03058,0.01816,-0.05551,-0.01538,0.03664,-0.0383
0.4545,-0.00318,0.06695,-0.00816,-0.08671,-0.03135,0.01816,-0.05702,-0.01375,0.03519,-0.03809
0.455,-0.00339,0.06403,-0.0083,-0.08803,-0.03069,0.01827,-0.05712,-0.01448,0.03589,-0.03825
0.4555,-0.00256,0.06171,-0.00887,-0.08963,-0.02925,0.01831,-0.05845,-0.0154,0.03715,-0.03789
0.456,-0.00228,0.05928,-0.00953,-0.08789,-0.02976,0.01815,-0.05913,-0.01522,0.03598,-0.03903
0.4565,-0.00218,0.05636,-0.01001,-0.08953,-0.02951,0.01797,-0.05716,-0.01402,0.03588,-0.04003
0.457,-0.0024,0.05415,-0.0105,-0.08886,-0.0293,0.01858,-0.05848,-0.01448,0.03443,-0.03845
0.4575,-0.00277,0.05294,-0.01046,-0.08711,-0.02991,0.01889,-0.05633,-0.01612,0.03297,-0.03743
0.458,-0.00362,0.05053,-0.00961,-0.08618,-0.02945,0.01963,-0.05798,-0.01579,0.03352,-0.0359
0.4585,-0.00312,0.05204,-0.00982,-0.0861,-0.03056,0.01924,-0.05874,-0.01378,0.03463,-0.03566
0.459,-0.0026,0.05388,-0.00994,-0.08767,-0.03226,0.01929,-0.0613,-0.01439,0.0353,-0.03679
0.4595,-0.00283,0.05221,-0.00917,-0.08806,-0.03179,0.01927,-0.0612,-0.01656,0.03492,-0.03706
0.46,-0.00308,0.05492,-0.00842,-0.08849,-0.03079,0.01851,-0.06298,-0.01613,0.03565,-0.03803
0.4605,-0.00382,0.05512,-0.00877,-0.08773,-0.03256,0.019,-0.06032,-0.01659,0.03431,-0.03767
0.461,-0.0045,0.05533,-0.00792,-0.08671,-0.03221,0.01822,-0.05986,-0.01659,0.034,-0.03724
0.4615,-0.00501,0.05734,-0.00843,-0.08744,-0.03393,0.01862,-0.06186,-0.01782,0.03309,-0.03643
0.462,-0.00429,0.05629,-0.0081,-0.08662,-0.03537,0.01785,-0.06254,-0.01624,0.03467,-0.03676
0.4625,-0.00424,0.05379,-0.00735,-0.0869,-0.0338,0.01769,-0.06119,-0.0182,0.03512,-0.03807
0.463,-0.00452,0.05472,-0.00778,-0.08542,-0.03546,0.01725,-0.06321,-0.01865,0.03701,-0.03655
0.4635,-0.00412,0.0518,-0.00705,-0.08596,-0.03706,0.01728,-0.06468,-0.02,0.03706,-0.03641
0.464,-0.00478,0.05158,-0.00705,-0.08674,-0.0376,0.0174,-0.06345,-0.02011,0.03532,-0.0362
0.4645,-0.00567,0.05155,-0.00707,-0.08727,-0.03945,0.01695,-0.06181,-0.02042,0.03377,-0.03535
0.465,-0.00488,0.05338,-0.00795,-0.08738,-0.04134,0.01685,-0.06127,-0.02051,0.03411,-0.0352
0.4655,-0.00526,0.05309,-0.00841,-0.08683,-0.04239,0.01728,-0.0607,-0.02005,0.03577,-0.03427
0.466,-0.00512,0.05276,-0.00807,-0.08676,-0.04117,0.01715,-0.06157,-0.01852,0.03392,-0.03531
0.4665,-0.00554,0.05427,-0.00774,-0.0873,-0.04164,0.01736,-0.06195,-0.01607,0.03287,-0.03505
0.467,-0.00472,0.05192,-0.00732,-0.08834,-0.04099,0.01769,-0.0602,-0.01715,0.03482,-0.03484
0.4675,-0.00425,0.05012,-0.00722,-0.08772,-0.04111,0.01726,-0.05777,-0.01639,0.03432,-0.03564
0.468,-0.00388,0.04816,-0.00785,-0.08656,-0.03975,0.01774,-0.0583,-0.01731,0.03614,-0.03647
0.4685,-0.00434,0.04642,-0.007,-0.08744,-0.04133,0.01741,-0.05979,-0.01639,0.038,-0.03568
0.469,-0.0036,0.04791,-0.00764,-0.08668,-0.04202,0.01735,-0.05928,-0.01587,0.03865,-0.03713
0.4695,-0.00287,0.04993,-0.00845,-0.08795,-0.04342,0.01678,-0.05789,-0.01462,0.03694,-0.03707
0.47,-0.00229,0.04993,-0.00791,-0.08851,-0.04424,0.01666,-0.05893,-0.01511,0.03867,-0.0378
0.4705,-0.00179,0.04974,-0.00745,-0.08817,-0.04471,0.01602,-0.05783,-0.01589,0.03818,-0.03686
0.471,-0.00142,0.04758,-0.00723,-0.08931,-0.04531,0.0153,-0.05811,-0.01801,0.03871,-0.03813
0.4715,-0.00129,0.04798,-0.00649,-0.0891,-0.04609,0.01592,-0.05574,-0.01908,0.03827,-0.0393
0.472,-0.00178,0.04927,-0.00562,-0.08921,-0.04452,0.01662,-0.05586,-0.02021,0.03908,-0.03871
0.4725,-0.00093,0.05094,-0.00576,-0.08807,-0.04502,0.01627,-0.05831,-0.01773,0.04006,-0.03732
0.473,-0.00141,0.04817,-0.00528,-0.08858,-0.0467,0.017,-0.05842,-0.01625,0.0397,-0.03662
0.4735,-0.00198,0.04556,-0.00488,-0.08927,-0.04871,0.01715,-0.0561,-0.01816,0.04087,-0.03521
0.474,-0.00214,0.04754,-0.00515,-0.08834,-0.04746,0.01729,-0.05411,-0.0166,0.03989,-0.03577
0.4745,-0.00302,0.04677,-0.00578,-0.08919,-0.04772,0.01679,-0.05463,-0.01585,0.03928,-0.03561
0.475,-0.00391,0.04767,-0.00507,-0.08997,-0.04715,0.01733,-0.05575,-0.01656,0.03855,-0.03718
0.4755,-0.00349,0.05032,-0.00502,-0.09151,-0.04658,0.0168,-0.05699,-0.01714,0.03844,-0.03803
0.476,-0.00268,0.05099,-0.00565,-0.09277,-0.04788,0.01692,-0.05688,-0.01586,0.03973,-0.03665
0.4765,-0.00312,0.05215,-0.00565,-0.09197,-0.04913,0.01636,-0.05898,-0.01524,0.03829,-0.03748
0.477,-0.00301,0.05343,-0.00644,-0.09146,-0.04915,0.01698,-0.06153,-0.01571,0.03766,-0.03633
0.4775,-0.00386,0.05391,-0.00628,-0.09185,-0.04816,0.0176,-0.06358,-0.01381,0.03733,-0.03675
0.478,-0.00374,0.05434,-0.00657,-0.09138,-0.04687,0.0178,-0.06125,-0.01532,0.03686,-0.03654
0.4785,-0.00358,0.05712,-0.00745,-0.09184,-0.04872,0.01732,-0.06235,-0.01321,0.03816,-0.03636
0.479,-0.00358,0.05888,-0.00684,-0.09271,-0.04898,0.01653,-0.06236,-0.01267,0.03762,-0.03513
0.4795,-0.00327,0.05617,-0.00699,-0.09384,-0.04925,0.01676,-0.06188,-0.0125,0.03947,-0.03548
0.48,-0.00377,0.05711,-0.00758,-0.09534,-0.04798,0.01752,-0.06122,-0.01219,0.04092,-0.03481
0.4805,-0.0046,0.05599,-0.00681,-0.0963,-0.04924,0.0175,-0.0632,-0.01277,0.03902,-0.03447
0.481,-0.00539,0.05803,-0.00659,-0.0974,-0.05019,0.01795,-0.06143,-0.01374,0.03935,-0.03387
0.4815,-0.00521,0.05898,-0.00596,-0.09695,-0.04962,0.01736,-0.06209,-0.01342,0.03845,-0.03358
0.482,-0.00525,0.0574,-0.00662,-0.09784,-0.05095,0.01697,-0.06119,-0.0114,0.03904,-0.0338
0.4825,-0.00586,0.05561,-0.0075,-0.09828,-0.05216,0.01694,-0.06075,-0.012,0.03976,-0.03436
0.483,-0.00588,0.05452,-0.00791,-0.0986,-0.05327,0.01759,-0.05935,-0.01273,0.03916,-0.03388
0.4835,-0.00663,0.0558,-0.00721,-0.09876,-0.05282,0.01788,-0.05759,-0.01247,0.0392,-0.03404
0.484,-0.00584,0.05696,-0.00705,-0.09889,-0.05332,0.0184,-0.06023,-0.01002,0.03757,-0.03303
0.4845,-0.00669,0.0544,-0.00777,-0.0978,-0.05398,0.01882,-0.05941,-0.01119,0.03868,-0.03321
0.485,-0.00661,0.0538,-0.0077,-0.09829,-0.05316,0.01946,-0.06047,-0.00933,0.03682,-0.03209
0.4855,-0.00596,0.05412,-0.00855,-0.09915,-0.05413,0.0202,-0.06229,-0.00702,0.03482,-0.03155
