Times,XT_Channel_1,XT_Channel_2,XT_Channel_3,XT_Channel_4,XT_Channel_5,XT_Channel_6,XT_Channel_7,XT_Channel_8,XT_Channel_9,XT_Channel_10
0.3775,0.02173,-0.01,0.02232,0.00707,0.0175,-0.01261,-0.0024,-0.01063,-0.00261,0.00319
0.378,0.02215,-0.0111,0.02434,0.00735,0.01751,-0.01328,-0.00175,-0.00935,-0.0024,0.00329
0.3785,0.02231,-0.01087,0.02178,0.00787,0.01778,-0.01232,-0.00109,-0.00993,-0.00187,0.00352
0.379,0.02321,-0.01232,0.02131,0.00785,0.01842,-0.0116,-0.00048,-0.01122,-0.0016,0.00333
0.3795,0.02374,-0.01336,0.02317,0.00767,0.01814,-0.01182,-0.0004,-0.01128,-0.0015,0.00274
0.38,0.02486,-0.01207,0.02084,0.00769,0.01706,-0.0123,-0.00138,-0.01136,-0.0015,0.00285
0.3805,0.02483,-0.01346,0.02364,0.0082,0.01698,-0.01313,-0.00067,-0.01299,-0.00172,0.0024
0.381,0.02369,-0.0138,0.02357,0.00855,0.01646,-0.01237,-0.00153,-0.01205,-0.00217,0.00274
0.3815,0.02427,-0.01325,0.02591,0.00784,0.01713,-0.01225,-0.00211,-0.01126,-0.00234,0.00338
0.382,0.02367,-0.01345,0.02811,0.00784,0.01737,-0.01296,-0.00122,-0.01021,-0.002,0.0039
0.3825,0.02351,-0.01266,0.02811,0.00744,0.0172,-0.01287,-0.00197,-0.01137,-0.00154,0.00439
0.383,0.0246,-0.01359,0.02833,0.00748,0.01613,-0.01377,-0.00242,-0.01141,-0.00174,0.00437
0.3835,0.02385,-0.01304,0.02605,0.00806,0.01564,-0.01386,-0.00324,-0.01013,-0.00178,0.00356
0.384,0.02398,-0.01188,0.02729,0.008,0.0157,-0.01509,-0.00328,-0.01101,-0.00143,0.00333
0.3845,0.02388,-0.01217,0.02595,0.00803,0.01569,-0.01589,-0.00317,-0.01259,-0.0017,0.0029
0.385,0.02366,-0.01291,0.02876,0.00876,0.01574,-0.01606,-0.00272,-0.01166,-0.0022,0.00318
0.3855,0.02392,-0.01171,0.03164,0.00885,0.01652,-0.0173,-0.00265,-0.01163,-0.00257,0.00403
0.386,0.02485,-0.01064,0.02874,0.00911,0.01594,-0.01804,-0.00289,-0.01071,-0.00266,0.0043
0.3865,0.02489,-0.01124,0.02731,0.00935,0.01492,-0.0188,-0.00227,-0.0126,-0.00267,0.00352
0.387,0.02505,-0.01067,0.02936,0.0096,0.01555,-0.01785,-0.00335,-0.01069,-0.00319,0.00333
0.3875,0.0246,-0.00917,0.0267,0.00984,0.01519,-0.0169,-0.0026,-0.00926,-0.0035,0.00284
0.388,0.02346,-0.00966,0.02395,0.00926,0.01508,-0.01736,-0.00215,-0.0084,-0.00304,0.00239
0.3885,0.02275,-0.00967,0.02338,0.00951,0.01492,-0.01723,-0.002,-0.00814,-0.00268,0.00266
0.389,0.02169,-0.00927,0.02451,0.00934,0.01487,-0.01839,-0.00108,-0.00688,-0.00255,0.00232
0.3895,0.02064,-0.00809,0.02528,0.00975,0.01576,-0.01787,-0.00041,-0.00586,-0.00293,0.0023
0.39,0.0215,-0.00722,0.02521,0.00983,0.01477,-0.01745,-7e-05,-0.00405,-0.00287,0.00255
0.3905,0.02061,-0.00582,0.02555,0.00938,0.01447,-0.01699,-0.00122,-0.00604,-0.0031,0.00311
0.391,0.02062,-0.0044,0.02324,0.00922,0.01545,-0.01677,-0.00167,-0.00432,-0.00328,0.00318
0.3915,0.02032,-0.00454,0.02492,0.0085,0.01633,-0.01787,-0.00251,-0.00555,-0.0038,0.00331
0.392,0.02036,-0.00353,0.02348,0.00816,0.01605,-0.01837,-0.00279,-0.00705,-0.00344,0.00339
0.3925,0.02122,-0.00255,0.02214,0.00829,0.01514,-0.01725,-0.00259,-0.00876,-0.00313,0.00282
0.393,0.02216,-0.00402,0.01969,0.00889,0.01536,-0.01802,-0.00181,-0.0101,-0.00328,0.00297
0.3935,0.02331,-0.0032,0.01978,0.00829,0.01509,-0.01797,-0.00115,-0.00848,-0.00295,0.00344
0.394,0.02405,-0.00365,0.0221,0.00757,0.01581,-0.01695,-0.00107,-0.00657,-0.00258,0.00378
0.3945,0.02365,-0.00278,0.02041,0.00782,0.01512,-0.01651,-0.00125,-0.00599,-0.00224,0.0031
0.395,0.02257,-0.00257,0.02001,0.00848,0.01431,-0.01536,-0.00097,-0.00724,-0.00257,0.00325
0.3955,0.02263,-0.00371,0.01874,0.00852,0.01533,-0.01531,-0.00195,-0.00722,-0.00235,0.00258
0.396,0.02377,-0.00329,0.01983,0.00853,0.01566,-0.01426,-0.00121,-0.00559,-0.00241,0.0024
0.3965,0.02469,-0.00366,0.02114,0.00894,0.01523,-0.01534,-0.00102,-0.00557,-0.00222,0.00301
0.397,0.02538,-0.00501,0.02078,0.0088,0.01541,-0.01652,-0.00125,-0.00424,-0.00222,0.0026
0.3975,0.02492,-0.00456,0.02018,0.00835,0.01469,-0.01567,-0.00174,-0.00442,-0.00242,0.00229
0.398,0.02452,-0.0053,0.01839,0.00866,0.01487,-0.0161,-0.0026,-0.00369,-0.00196,0.00265
0.3985,0.02391,-0.0062,0.0193,0.00882,0.01581,-0.01565,-0.00226,-0.00281,-0.00219,0.00263
0.399,0.0236,-0.00771,0.01887,0.00883,0.01475,-0.01441,-0.0011,-0.00466,-0.00234,0.00301
0.3995,0.0229,-0.00724,0.02157,0.00902,0.01538,-0.01395,-0.00129,-0.0049,-0.00239,0.00379
0.4,0.02182,-0.00702,0.02423,0.00868,0.01633,-0.0141,-0.00173,-0.00537,-0.00244,0.00419
0.4005,0.02135,-0.00768,0.02283,0.00906,0.01698,-0.01367,-0.00253,-0.00476,-0.00228,0.00497
0.401,0.02103,-0.00892,0.02375,0.00933,0.01786,-0.01431,-0.00319,-0.00531,-0.00195,0.00556
0.4015,0.02006,-0.00928,0.0229,0.00913,0.0179,-0.01493,-0.00411,-0.005,-0.00213,0.00505
0.402,0.02068,-0.01081,0.02096,0.00922,0.01874,-0.01461,-0.00492,-0.00431,-0.0023,0.00568
0.4025,0.0206,-0.00985,0.01943,0.00866,0.01927,-0.01392,-0.00552,-0.00453,-0.00271,0.00551
0.403,0.02081,-0.00968,0.019,0.00826,0.01905,-0.01359,-0.00626,-0.00477,-0.00321,0.00522
0.4035,0.02183,-0.01013,0.01809,0.00769,0.01801,-0.01425,-0.00546,-0.00661,-0.00271,0.00589
0.404,0.02091,-0.01018,0.01833,0.00795,0.01902,-0.01333,-0.00603,-0.00708,-0.00254,0.00554
0.4045,0.02045,-0.00952,0.01817,0.00731,0.0199,-0.01368,-0.00638,-0.00761,-0.00246,0.00597
0.405,0.01946,-0.00833,0.01944,0.00792,0.02001,-0.01254,-0.00597,-0.00903,-0.00272,0.00678
0.4055,0.01992,-0.00954,0.02026,0.00785,0.01995,-0.01266,-0.00523,-0.00747,-0.00294,0.00602
0.406,0.01941,-0.01066,0.02009,0.00842,0.01925,-0.01217,-0.00502,-0.00894,-0.00284,0.00575
0.4065,0.02041,-0.01018,0.02247,0.00838,0.0197,-0.01246,-0.00409,-0.0089,-0.00245,0.00601
0.407,0.02006,-0.00982,0.02074,0.00893,0.02076,-0.0114,-0.00453,-0.00877,-0.00213,0.00614
0.4075,0.02007,-0.01043,0.0234,0.00835,0.02167,-0.01054,-0.00359,-0.01038,-0.00229,0.00619
0.408,0.01922,-0.00903,0.02529,0.00783,0.02064,-0.01023,-0.0047,-0.01196,-0.00218,0.00565
0.4085,0.02013,-0.00931,0.02655,0.00827,0.02149,-0.01075,-0.00565,-0.01189,-0.0024,0.0055
0.409,0.02064,-0.00875,0.02481,0.00808,0.02232,-0.01069,-0.00537,-0.01264,-0.00219,0.00612
0.4095,0.02063,-0.00805,0.02721,0.00866,0.02143,-0.01191,-0.00634,-0.01072,-0.00261,0.00634
0.41,0.02129,-0.00832,0.02527,0.00798,0.02068,-0.01153,-0.0054,-0.01007,-0.00284,0.0055
0.4105,0.02018,-0.00678,0.02725,0.00832,0.02059,-0.01254,-0.00637,-0.01177,-0.00319,0.00548
0.411,0.02054,-0.00587,0.02812,0.00803,0.02032,-0.01263,-0.00569,-0.01214,-0.00305,0.00608
0.4115,0.02018,-0.0052,0.02977,0.00814,0.01985,-0.01156,-0.00574,-0.01259,-0.00305,0.00584
0.412,0.0212,-0.00482,0.02686,0.00755,0.02043,-0.01137,-0.00528,-0.01453,-0.00292,0.00614
0.4125,0.02132,-0.00551,0.0278,0.00787,0.02036,-0.01177,-0.00443,-0.01541,-0.00292,0.00659
0.413,0.02165,-0.0067,0.02702,0.00772,0.01999,-0.01147,-0.00414,-0.01416,-0.00291,0.0072
0.4135,0.02229,-0.00534,0.02833,0.00812,0.02007,-0.01189,-0.00334,-0.01502,-0.00276,0.00792
0.414,0.02183,-0.00636,0.02624,0.00747,0.01966,-0.01306,-0.00407,-0.01326,-0.00238,0.00729
0.4145,0.02257,-0.00609,0.02454,0.00709,0.01867,-0.01238,-0.00368,-0.01412,-0.00199,0.00742
0.415,0.02243,-0.00611,0.02705,0.00754,0.01912,-0.01242,-0.00471,-0.01384,-0.002,0.00688
0.4155,0.0216,-0.00582,0.02413,0.00829,0.01937,-0.01222,-0.00576,-0.01496,-0.00222,0.00734
0.416,0.02199,-0.00621,0.02545,0.00864,0.01927,-0.0131,-0.00508,-0.01642,-0.00229,0.0077
0.4165,0.02299,-0.0069,0.02268,0.00845,0.01892,-0.01324,-0.00611,-0.01654,-0.00207,0.00693
0.417,0.02347,-0.00603,0.01973,0.00812,0.01977,-0.01369,-0.0057,-0.01529,-0.00233,0.00675
0.4175,0.0224,-0.00696,0.02205,0.00813,0.02015,-0.01284,-0.00497,-0.01669,-0.00182,0.00685
0.418,0.02173,-0.00842,0.02042,0.00796,0.02112,-0.01411,-0.00382,-0.0152,-0.00212,0.00629
0.4185,0.02109,-0.0069,0.02082,0.00745,0.02008,-0.01352,-0.0045,-0.01409,-0.00225,0.00548
0.419,0.02191,-0.00638,0.02303,0.00691,0.02032,-0.01426,-0.00417,-0.01452,-0.00205,0.00607
0.4195,0.02212,-0.00528,0.02266,0.00698,0.02093,-0.01382,-0.00344,-0.0146,-0.00199,0.00554
0.42,0.02187,-0.00596,0.02211,0.00694,0.02041,-0.01453,-0.00313,-0.01594,-0.00172,0.00501
0.4205,0.02287,-0.0056,0.02134,0.00637,0.02081,-0.01552,-0.0021,-0.01464,-0.0017,0.00484
0.421,0.02177,-0.00508,0.02268,0.006,0.02113,-0.01516,-0.00146,-0.01442,-0.0016,0.00451
0.4215,0.02147,-0.00503,0.02222,0.00568,0.02024,-0.01617,-0.00258,-0.01531,-0.00112,0.0041
0.422,0.02036,-0.00621,0.02342,0.00612,0.02092,-0.01743,-0.00229,-0.01718,-0.0012,0.00342
0.4225,0.01946,-0.00759,0.02425,0.00657,0.02014,-0.01733,-0.00332,-0.0155,-0.0012,0.00397
0.423,0.02059,-0.00609,0.02445,0.00621,0.02012,-0.01859,-0.00264,-0.01527,-0.00117,0.00468
0.4235,0.01979,-0.00595,0.02245,0.00599,0.01952,-0.01811,-0.00251,-0.01393,-0.00158,0.00511
0.424,0.02089,-0.00454,0.02184,0.00664,0.01846,-0.01757,-0.00144,-0.01216,-0.00179,0.00586
0.4245,0.02199,-0.00327,0.02141,0.00598,0.01926,-0.01803,-0.00127,-0.0103,-0.00158,0.00561
0.425,0.02189,-0.0046,0.02404,0.00563,0.01838,-0.01931,-0.00054,-0.01165,-0.00184,0.00603
0.4255,0.02271,-0.00388,0.02264,0.00598,0.0183,-0.01959,-0.00141,-0.01196,-0.00223,0.00616
0.426,0.02284,-0.00373,0.02161,0.00534,0.01895,-0.01986,-0.00057,-0.01363,-0.00219,0.0054
0.4265,0.02234,-0.00439,0.01925,0.00581,0.01818,-0.02018,-0.0009,-0.01538,-0.00173,0.00619
0.427,0.0231,-0.00473,0.02066,0.00559,0.01865,-0.02075,-0.00068,-0.01703,-0.00146,0.00569
0.4275,0.02237,-0.00396,0.0182,0.00606,0.01867,-0.02155,-0.00104,-0.01664,-0.00162,0.00584
0.428,0.02331,-0.00436,0.01774,0.0061,0.01916,-0.02283,-0.00084,-0.01506,-0.002,0.00536
0.4285,0.02301,-0.00305,0.01497,0.00594,0.01864,-0.02187,-0.00133,-0.01319,-0.00157,0.00521
0.429,0.02373,-0.00444,0.01758,0.00664,0.01917,-0.02283,-0.00148,-0.01335,-0.00145,0.00584
0.4295,0.0228,-0.00421,0.02053,0.00732,0.01941,-0.02374,-0.00114,-0.01159,-0.00134,0.00602
0.43,0.02261,-0.00496,0.02305,0.00781,0.01998,-0.0242,-0.00121,-0.01004,-0.00173,0.00616
0.4305,0.02299,-0.00514,0.0227,0.00785,0.01934,-0.02389,-0.00011,-0.00839,-0.00185,0.00595
0.431,0.02283,-0.00489,0.0207,0.00734,0.01894,-0.02278,-0.00128,-0.01029,-0.00232,0.00628
0.4315,0.02325,-0.00455,0.02025,0.00786,0.01918,-0.02201,-0.00155,-0.01222,-0.00267,0.00626
0.432,0.02222,-0.00504,0.02123,0.0081,0.01908,-0.02197,-0.00171,-0.01225,-0.00231,0.00701
0.4325,0.02164,-0.00389,0.02301,0.00767,0.01829,-0.02196,-0.00218,-0.01214,-0.00254,0.00638
0.433,0.02066,-0.00331,0.02133,0.00705,0.01785,-0.02085,-0.00154,-0.0133,-0.00274,0.00722
0.4335,0.02152,-0.00277,0.01906,0.00708,0.01804,-0.02103,-0.00234,-0.01207,-0.00264,0.00761
0.434,0.02125,-0.00261,0.01899,0.00764,0.01772,-0.02143,-0.00321,-0.01205,-0.00235,0.00686
0.4345,0.02201,-0.00381,0.01835,0.00771,0.01834,-0.02236,-0.0026,-0.01189,-0.00222,0.0062
0.435,0.02294,-0.00274,0.01894,0.00748,0.01871,-0.02337,-0.00308,-0.01225,-0.00187,0.00548
0.4355,0.02404,-0.00312,0.0187,0.00675,0.01862,-0.02255,-0.00341,-0.01287,-0.00213,0.00614
0.436,0.0246,-0.00375,0.02051,0.00705,0.01782,-0.02141,-0.00228,-0.01386,-0.0019,0.006
0.4365,0.02438,-0.00462,0.01798,0.00675,0.01849,-0.02248,-0.00338,-0.01447,-0.0019,0.00658
0.437,0.02543,-0.00598,0.01997,0.00715,0.0176,-0.02169,-0.00356,-0.01381,-0.00225,0.00714
0.4375,0.02551,-0.00562,0.02198,0.00733,0.01707,-0.02115,-0.00303,-0.01358,-0.00221,0.00683
0.438,0.02637,-0.00553,0.01919,0.00691,0.0163,-0.02134,-0.00358,-0.01275,-0.00262,0.00714
0.4385,0.02634,-0.0069,0.01805,0.00621,0.01734,-0.02218,-0.00376,-0.01223,-0.00222,0.00704
0.439,0.02706,-0.00802,0.02059,0.00676,0.01725,-0.02338,-0.00489,-0.01311,-0.00259,0.0078
0.4395,0.02783,-0.00729,0.01896,0.00612,0.01785,-0.02296,-0.00379,-0.01299,-0.00286,0.00786
0.44,0.02789,-0.00581,0.02053,0.00538,0.01687,-0.02283,-0.00366,-0.01288,-0.0027,0.00869
0.4405,0.02738,-0.00625,0.01757,0.00478,0.01706,-0.02326,-0.00342,-0.01162,-0.00297,0.00876
0.441,0.02631,-0.00691,0.01909,0.0053,0.01698,-0.02284,-0.00348,-0.01082,-0.00259,0.00805
0.4415,0.02723,-0.00705,0.02021,0.00551,0.01695,-0.02306,-0.00444,-0.01104,-0.00237,0.00789
0.442,0.0279,-0.00854,0.02224,0.00538,0.01737,-0.02375,-0.00542,-0.00916,-0.00215,0.00718
0.4425,0.02797,-0.00978,0.02292,0.00482,0.01638,-0.02402,-0.00524,-0.00746,-0.0022,0.00676
0.443,0.02837,-0.00979,0.02427,0.00457,0.0171,-0.02299,-0.00437,-0.00907,-0.00179,0.00737
0.4435,0.02805,-0.01043,0.02564,0.00411,0.01616,-0.02386,-0.00528,-0.00843,-0.00142,0.00727
0.444,0.02803,-0.00978,0.02646,0.00392,0.01688,-0.02283,-0.00443,-0.00802,-0.00169,0.00762
0.4445,0.0281,-0.01059,0.0267,0.00426,0.0175,-0.02233,-0.00357,-0.00867,-0.00147,0.00717
0.445,0.02827,-0.01146,0.02597,0.00351,0.01786,-0.02307,-0.00418,-0.00746,-0.00177,0.00633
0.4455,0.0273,-0.01109,0.02803,0.00335,0.0168,-0.02395,-0.00322,-0.00738,-0.00229,0.00666
0.446,0.02704,-0.01239,0.02555,0.00348,0.01712,-0.02349,-0.00207,-0.00903,-0.0022,0.00622
0.4465,0.02647,-0.01095,0.02752,0.00309,0.0163,-0.02234,-0.00322,-0.00726,-0.00268,0.00591
0.447,0.02703,-0.01096,0.02707,0.00239,0.01594,-0.0228,-0.00356,-0.00602,-0.00226,0.00515
0.4475,0.02761,-0.0095,0.02735,0.00264,0.0152,-0.02184,-0.00274,-0.00751,-0.0026,0.00457
0.448,0.02681,-0.01056,0.02811,0.00285,0.01457,-0.02221,-0.003,-0.00811,-0.00291,0.00472
0.4485,0.02725,-0.00965,0.02697,0.00275,0.01543,-0.02249,-0.00343,-0.00721,-0.00337,0.00507
0.449,0.02693,-0.00838,0.02711,0.00342,0.0154,-0.02142,-0.00251,-0.00914,-0.00354,0.00545
0.4495,0.02661,-0.00766,0.02989,0.00403,0.01536,-0.02063,-0.00287,-0.00713,-0.00402,0.00609
0.45,0.02695,-0.00638,0.02879,0.00379,0.01484,-0.01986,-0.00253,-0.00547,-0.00369,0.00595
0.4505,0.0279,-0.00504,0.02719,0.00453,0.01397,-0.01872,-0.00303,-0.00496,-0.00402,0.0065
0.451,0.02741,-0.00369,0.02471,0.0048,0.01343,-0.0196,-0.00239,-0.00422,-0.00438,0.00621
0.4515,0.02738,-0.00441,0.02555,0.00531,0.01388,-0.0198,-0.00311,-0.00598,-0.00461,0.00632
0.452,0.02633,-0.00352,0.02368,0.00467,0.01341,-0.01953,-0.00247,-0.00694,-0.00438,0.00621
0.4525,0.02525,-0.00278,0.02605,0.00409,0.01403,-0.02075,-0.00227,-0.00528,-0.00453,0.00551
0.453,0.02631,-0.00228,0.02885,0.00455,0.01388,-0.02151,-0.00184,-0.00419,-0.00484,0.00512
0.4535,0.02518,-0.002,0.02764,0.00437,0.01412,-0.02132,-0.0009,-0.00464,-0.0048,0.00473
0.454,0.02565,-0.00318,0.02537,0.00387,0.01326,-0.02235,-0.00146,-0.00463,-0.00494,0.00414
0.4545,0.02528,-0.00367,0.02811,0.00318,0.01395,-0.02286,-0.00243,-0.00569,-0.0049,0.00398
0.455,0.02629,-0.00474,0.02827,0.00344,0.01494,-0.02352,-0.00341,-0.00708,-0.00503,0.00468
0.4555,0.02548,-0.00478,0.02827,0.00369,0.01403,-0.02405,-0.00357,-0.00632,-0.00503,0.00542
0.456,0.02526,-0.00444,0.03123,0.00426,0.0135,-0.02289,-0.00341,-0.00745,-0.00485,0.00602
0.4565,0.02412,-0.00354,0.03081,0.00413,0.01418,-0.02264,-0.00453,-0.00857,-0.00478,0.00649
0.457,0.02303,-0.00401,0.03285,0.00348,0.01507,-0.02259,-0.00532,-0.00808,-0.00455,0.00662
0.4575,0.02377,-0.00432,0.03148,0.00353,0.01542,-0.02318,-0.00493,-0.00701,-0.00488,0.00695
0.458,0.02293,-0.00401,0.03025,0.00294,0.01568,-0.02203,-0.00528,-0.00532,-0.00482,0.00778
0.4585,0.02384,-0.00297,0.03067,0.0031,0.0148,-0.0227,-0.00556,-0.00616,-0.00469,0.00708
0.459,0.02426,-0.00384,0.03315,0.00272,0.01518,-0.02355,-0.00663,-0.00526,-0.00457,0.00691
0.4595,0.02408,-0.00465,0.03502,0.003,0.01498,-0.02349,-0.0064,-0.00424,-0.00474,0.00669
0.46,0.02368,-0.00455,0.03207,0.00373,0.01398,-0.02268,-0.00667,-0.00403,-0.00443,0.00617
0.4605,0.0228,-0.00433,0.02971,0.00394,0.01429,-0.02244,-0.0067,-0.00291,-0.00423,0.00589
0.461,0.02342,-0.00548,0.02784,0.00322,0.01383,-0.02214,-0.00748,-0.00364,-0.0039,0.00557
0.4615,0.02248,-0.00538,0.02893,0.00263,0.01375,-0.02328,-0.00691,-0.00258,-0.00424,0.00525
0.462,0.02139,-0.00629,0.0297,0.00231,0.01374,-0.023,-0.00805,-0.00398,-0.00375,0.0052
0.4625,0.02077,-0.00501,0.03209,0.00226,0.01326,-0.02287,-0.00877,-0.00393,-0.00426,0.00548
0.463,0.01978,-0.00574,0.02998,0.00299,0.01413,-0.0234,-0.00977,-0.00475,-0.0043,0.00586
0.4635,0.01992,-0.00558,0.02864,0.00371,0.01498,-0.0231,-0.0089,-0.00516,-0.0047,0.00626
0.464,0.01979,-0.00635,0.031,0.0043,0.0157,-0.02233,-0.00982,-0.0063,-0.00446,0.00625
0.4645,0.01974,-0.0049,0.02805,0.00429,0.01612,-0.02326,-0.01048,-0.00596,-0.00443,0.00584
0.465,0.01876,-0.00437,0.02889,0.00368,0.01689,-0.02438,-0.01007,-0.00445,-0.00429,0.00572
0.4655,0.01797,-0.00423,0.02673,0.00428,0.01592,-0.02424,-0.00942,-0.00645,-0.0043,0.00558
0.466,0.01837,-0.00328,0.02515,0.00454,0.0157,-0.02501,-0.00965,-0.0047,-0.0048,0.00545
0.4665,0.01778,-0.00373,0.02467,0.00415,0.01469,-0.02523,-0.00918,-0.0047,-0.00495,0.00468
0.467,0.01666,-0.00284,0.0218,0.0044,0.0151,-0.02588,-0.00914,-0.00443,-0.00548,0.00449
0.4675,0.01722,-0.00402,0.02249,0.00486,0.0141,-0.02499,-0.00941,-0.00504,-0.00535,0.00423
0.468,0.01645,-0.00286,0.02467,0.00551,0.01372,-0.02584,-0.00848,-0.00666,-0.00547,0.00487
0.4685,0.01667,-0.00422,0.02625,0.00592,0.01313,-0.02495,-0.0089,-0.00525,-0.00572,0.00567
0.469,0.01744,-0.00496,0.02706,0.0065,0.01238,-0.02584,-0.0085,-0.00485,-0.00573,0.00573
0.4695,0.01639,-0.00442,0.02978,0.0071,0.01175,-0.02643,-0.00803,-0.00575,-0.00607,0.00596
0.47,0.01532,-0.00433,0.02837,0.00711,0.01089,-0.02528,-0.00815,-0.0055,-0.00591,0.00564
0.4705,0.01496,-0.00483,0.02615,0.00774,0.00983,-0.0255,-0.00926,-0.00653,-0.00634,0.00539
0.471,0.01416,-0.00386,0.02738,0.00802,0.00983,-0.02588,-0.00811,-0.00493,-0.00671,0.00556
0.4715,0.01356,-0.00233,0.02837,0.00747,0.01042,-0.02544,-0.00754,-0.00508,-0.00713,0.00569
0.472,0.01326,-0.00256,0.0267,0.00764,0.01137,-0.02665,-0.00686,-0.00407,-0.00665,0.00537
0.4725,0.01357,-0.0019,0.02617,0.00791,0.01186,-0.02733,-0.00641,-0.00554,-0.00656,0.00526
0.473,0.0136,-0.00044,0.02844,0.00841,0.01256,-0.02799,-0.00698,-0.00361,-0.00627,0.00555
0.4735,0.01319,-0.00037,0.02694,0.00844,0.01212,-0.02764,-0.00754,-0.00549,-0.00636,0.00517
0.474,0.01235,-0.00093,0.02524,0.00791,0.01214,-0.02673,-0.00769,-0.00724,-0.00624,0.00526
0.4745,0.01195,-0.00207,0.02334,0.00773,0.01291,-0.02769,-0.00847,-0.00548,-0.00597,0.00525
0.475,0.01198,-0.00143,0.02153,0.00777,0.01297,-0.02756,-0.00927,-0.00721,-0.00574,0.0059
0.4755,0.01233,-0.00089,0.0239,0.00851,0.01265,-0.02857,-0.00919,-0.00783,-0.00589,0.0056
0.476,0.01187,-0.00158,0.02242,0.00841,0.013,-0.02735,-0.0081,-0.00592,-0.00573,0.00546
0.4765,0.01285,-0.00175,0.02033,0.00778,0.01208,-0.02769,-0.00796,-0.00636,-0.00565,0.00464
0.477,0.01321,-0.0027,0.01871,0.00759,0.01139,-0.02855,-0.00909,-0.00801,-0.00537,0.00393
0.4775,0.01425,-0.00399,0.0175,0.00783,0.01032,-0.02971,-0.00807,-0.00719,-0.00566,0.00433
0.478,0.01322,-0.00452,0.01959,0.00748,0.01047,-0.02891,-0.00731,-0.0067,-0.00616,0.00362
0.4785,0.01238,-0.00329,0.02241,0.00774,0.00987,-0.02983,-0.00832,-0.00642,-0.00663,0.00314
0.479,0.01151,-0.00302,0.02394,0.00742,0.00934,-0.03095,-0.0077,-0.00511,-0.00713,0.00307
0.4795,0.01141,-0.00364,0.02263,0.00793,0.00931,-0.03063,-0.00677,-0.00529,-0.00759,0.00285
0.48,0.01205,-0.0048,0.02428,0.00813,0.00893,-0.03004,-0.00774,-0.00661,-0.00752,0.00267
0.4805,0.01161,-0.00496,0.02626,0.00827,0.00843,-0.02976,-0.00739,-0.00588,-0.00802,0.0035
0.481,0.01126,-0.00429,0.02683,0.00851,0.0081,-0.02917,-0.0065,-0.00695,-0.00768,0.00338
0.4815,0.01088,-0.00571,0.02453,0.00855,0.00759,-0.02803,-0.00652,-0.00647,-0.00752,0.00371
0.482,0.01012,-0.0053,0.02562,0.00815,0.00799,-0.02929,-0.00648,-0.00576,-0.00785,0.00369
0.4825,0.01049,-0.00376,0.02596,0.00749,0.00819,-0.02976,-0.00646,-0.00726,-0.00747,0.0043
0.483,0.0099,-0.00439,0.02701,0.0081,0.00905,-0.03069,-0.00595,-0.00702,-0.00708,0.004
0.4835,0.01099,-0.00294,0.02737,0.00783,0.01,-0.03192,-0.00699,-0.00752,-0.00692,0.00376
0.484,0.01105,-0.00208,0.02626,0.00757,0.00933,-0.03264,-0.00719,-0.00718,-0.00705,0.00313
0.4845,0.01017,-0.00314,0.02504,0.00709,0.01,-0.03317,-0.00632,-0.00754,-0.00716,0.00363
0.485,0.00929,-0.00421,0.02227,0.00718,0.01047,-0.03412,-0.00652,-0.0061,-0.00696,0.00378
0.4855,0.00995,-0.0038,0.02015,0.00758,0.00966,-0.03442,-0.00624,-0.00623,-0.00698,0.00445
0.486,0.0089,-0.00365,0.02282,0.0078,0.01023,-0.03522,-0.00573,-0.00574,-0.0068,0.00464
0.4865,0.0098,-0.00514,0.02057,0.00809,0.00915,-0.03644,-0.00626,-0.00479,-0.00703,0.00544
0.487,0.01,-0.00487,0.02336,0.00803,0.00813,-0.03769,-0.00612,-0.00498,-0.0067,0.00511
0.4875,0.0111,-0.0035,0.02486,0.00849,0.00774,-0.03677,-0.0071,-0.00331,-0.00664,0.00558
0.488,0.01143,-0.00263,0.02731,0.00867,0.00778,-0.03706,-0.00807,-0.00232,-0.00657,0.00567
0.4885,0.01094,-0.00199,0.02816,0.00805,0.00675,-0.03586,-0.00726,-0.00329,-0.00643,0.00497
0.489,0.0103,-0.00261,0.0286,0.00745,0.00674,-0.03652,-0.00715,-0.0023,-0.00621,0.00426
0.4895,0.0096,-0.00236,0.03134,0.00815,0.00725,-0.03685,-0.00782,-0.00124,-0.00569,0.00491
0.49,0.00918,-0.00301,0.03108,0.00803,0.00811,-0.03604,-0.00875,7e-05,-0.00544,0.00441
0.4905,0.00949,-0.00386,0.03174,0.00826,0.00778,-0.03582,-0.0095,0.0005,-0.00545,0.00521
0.491,0.00949,-0.00329,0.03074,0.00768,0.00835,-0.03545,-0.01061,0.00175,-0.00561,0.00499
0.4915,0.00961,-0.00239,0.03008,0.0077,0.00785,-0.03493,-0.01063,0.00076,-0.00605,0.00559
0.492,0.01016,-0.00247,0.02946,0.00798,0.00734,-0.03535,-0.01164,-0.00082,-0.0064,0.00589
0.4925,0.00918,-0.00371,0.03238,0.00796,0.00626,-0.0346,-0.01246,-0.00069,-0.0063,0.00658
0.493,0.01,-0.004,0.03203,0.00725,0.00525,-0.03564,-0.01334,-0.00202,-0.00675,0.00626
0.4935,0.01076,-0.0036,0.03228,0.0078,0.00473,-0.03518,-0.01226,-0.00178,-0.00651,0.00616
0.494,0.01039,-0.00412,0.03292,0.00797,0.00492,-0.0346,-0.01206,0.00015,-0.00625,0.00612
