XT_Channel_1,XT_Channel_2,XT_Channel_3,XT_Channel_4,XT_Channel_5,XT_Channel_6,XT_Channel_7,XT_Channel_8,XT_Channel_9,XT_Channel_10
0.01062,0.02703,0.01292,-0.01374,-0.00286,-0.06504,0.11107,0.01375,-0.00899,0.00277
0.01077,0.02560,0.01214,-0.01278,-0.00208,-0.06654,0.11190,0.01323,-0.00661,0.00231
0.01081,0.02328,0.01059,-0.01384,-0.00199,-0.06491,0.11219,0.01246,-0.00726,0.00269
0.01039,0.02276,0.01184,-0.01344,-0.00157,-0.06611,0.11112,0.01202,-0.00611,0.00243
0.01002,0.02033,0.01057,-0.01269,-0.00125,-0.06602,0.10837,0.01180,-0.00506,0.00351
0.01001,0.02024,0.00945,-0.01336,-0.00219,-0.06438,0.10684,0.01128,-0.00739,0.00292
0.01052,0.01825,0.00840,-0.01438,-0.00189,-0.06508,0.10809,0.01085,-0.00506,0.00349
0.01075,0.02045,0.00899,-0.01505,-0.00167,-0.06641,0.10662,0.01118,-0.00386,0.00340
0.01079,0.02045,0.00974,-0.01460,-0.00080,-0.06535,0.10617,0.01173,-0.00124,0.00448
0.01061,0.02326,0.01120,-0.01352,0.00034,-0.06554,0.10724,0.01111,-0.00251,0.00422
0.01026,0.02388,0.01116,-0.01254,0.00019,-0.06495,0.10452,0.01077,-0.00175,0.00462
0.01068,0.02467,0.01090,-0.01357,0.00056,-0.06452,0.10574,0.01052,-0.00146,0.00512
0.01089,0.02384,0.01090,-0.01381,0.00009,-0.06384,0.10644,0.00977,-0.00419,0.00630
0.01093,0.02202,0.01247,-0.01332,0.00041,-0.06346,0.10417,0.01057,-0.00146,0.00706
0.01141,0.02105,0.01352,-0.01302,0.00025,-0.06276,0.10235,0.01001,-0.00123,0.00699
0.01190,0.01940,0.01197,-0.01353,0.00001,-0.06312,0.10197,0.01047,-0.00011,0.00774
0.01203,0.02071,0.01343,-0.01400,-0.00097,-0.06253,0.10303,0.01009,0.00112,0.00801
0.01183,0.02041,0.01306,-0.01455,-0.00110,-0.06338,0.10458,0.00969,-0.00079,0.00738
0.01149,0.02202,0.01257,-0.01474,-0.00206,-0.06370,0.10280,0.01038,0.00161,0.00772
0.01109,0.02186,0.01344,-0.01530,-0.00220,-0.06477,0.10152,0.01050,0.00369,0.00722
0.01139,0.01984,0.01255,-0.01448,-0.00235,-0.06503,0.10323,0.01070,0.00148,0.00742
0.01124,0.02086,0.01127,-0.01378,-0.00156,-0.06343,0.10545,0.01031,0.00105,0.00773
0.01087,0.01870,0.01017,-0.01318,-0.00095,-0.06291,0.10557,0.01073,-0.00018,0.00790
0.01094,0.01655,0.00873,-0.01348,-0.00077,-0.06230,0.10734,0.01046,-0.00192,0.00845
0.01138,0.01516,0.00863,-0.01366,-0.00036,-0.06074,0.11021,0.00943,-0.00156,0.00891
0.01082,0.01626,0.00907,-0.01303,-0.00098,-0.06104,0.11146,0.00964,0.00076,0.00931
0.01098,0.01523,0.00859,-0.01292,-0.00158,-0.06268,0.11068,0.00900,0.00141,0.00927
0.01105,0.01691,0.00839,-0.01349,-0.00194,-0.06220,0.11050,0.00933,0.00303,0.00931
0.01104,0.01481,0.00806,-0.01430,-0.00302,-0.06305,0.11066,0.00869,0.00486,0.00979
0.01089,0.01272,0.00708,-0.01427,-0.00338,-0.06183,0.10879,0.00821,0.00329,0.00884
0.01065,0.01264,0.00635,-0.01523,-0.00326,-0.06026,0.10701,0.00717,0.00076,0.00828
0.01076,0.01258,0.00505,-0.01479,-0.00238,-0.06046,0.10766,0.00708,0.00266,0.00872
0.01093,0.01519,0.00635,-0.01511,-0.00123,-0.05910,0.10501,0.00682,0.00014,0.00882
0.01075,0.01308,0.00729,-0.01612,-0.00239,-0.05812,0.10281,0.00675,-0.00229,0.00970
0.01017,0.01309,0.00850,-0.01619,-0.00125,-0.05687,0.10249,0.00687,-0.00258,0.00911
0.01062,0.01241,0.00816,-0.01628,-0.00153,-0.05617,0.10072,0.00677,-0.00455,0.00803
0.01022,0.01428,0.00892,-0.01635,-0.00105,-0.05516,0.10231,0.00701,-0.00352,0.00823
0.01013,0.01277,0.00795,-0.01560,0.00013,-0.05449,0.10430,0.00690,-0.00419,0.00719
0.01054,0.01445,0.00914,-0.01477,0.00143,-0.05404,0.10333,0.00785,-0.00256,0.00825
0.01054,0.01176,0.00783,-0.01490,0.00217,-0.05348,0.10319,0.00777,-0.00532,0.00704
0.01021,0.01088,0.00632,-0.01463,0.00192,-0.05217,0.10414,0.00774,-0.00267,0.00812
0.01065,0.01138,0.00497,-0.01549,0.00178,-0.05189,0.10512,0.00810,-0.00428,0.00725
0.01120,0.01091,0.00374,-0.01494,0.00303,-0.05024,0.10296,0.00885,-0.00568,0.00848
0.01116,0.01005,0.00470,-0.01554,0.00364,-0.05100,0.10368,0.00919,-0.00714,0.00849
0.01111,0.00782,0.00529,-0.01539,0.00477,-0.05092,0.10230,0.00870,-0.00668,0.00723
0.01088,0.00818,0.00584,-0.01449,0.00514,-0.05103,0.10291,0.00886,-0.00905,0.00691
0.01035,0.00548,0.00634,-0.01396,0.00550,-0.04945,0.10533,0.00835,-0.00639,0.00740
0.01038,0.00406,0.00552,-0.01358,0.00547,-0.05067,0.10335,0.00815,-0.00396,0.00722
0.01024,0.00340,0.00597,-0.01253,0.00581,-0.05080,0.10048,0.00803,-0.00321,0.00677
0.01006,0.00541,0.00740,-0.01255,0.00544,-0.04921,0.10047,0.00799,-0.00497,0.00745
0.00984,0.00327,0.00706,-0.01163,0.00447,-0.04962,0.09941,0.00851,-0.00704,0.00765
0.00971,0.00132,0.00590,-0.01113,0.00366,-0.04809,0.10049,0.00891,-0.00760,0.00706
0.00993,0.00227,0.00723,-0.01219,0.00249,-0.04849,0.10083,0.00827,-0.00510,0.00632
0.00996,0.00462,0.00758,-0.01289,0.00301,-0.04729,0.09915,0.00806,-0.00782,0.00644
0.01010,0.00538,0.00902,-0.01207,0.00296,-0.04619,0.09955,0.00860,-0.00531,0.00694
0.01065,0.00267,0.00960,-0.01170,0.00363,-0.04682,0.09735,0.00803,-0.00497,0.00742
0.01023,-0.00008,0.00798,-0.01129,0.00348,-0.04746,0.09694,0.00891,-0.00743,0.00802
0.01006,0.00208,0.00662,-0.01056,0.00420,-0.04647,0.09799,0.00982,-0.00847,0.00886
0.01064,0.00128,0.00683,-0.01083,0.00487,-0.04671,0.09563,0.01059,-0.00882,0.00970
0.01076,0.00086,0.00772,-0.01077,0.00478,-0.04809,0.09662,0.01074,-0.00926,0.01076
0.01098,0.00350,0.00791,-0.01151,0.00484,-0.04652,0.09553,0.01154,-0.01046,0.01168
0.01087,0.00252,0.00690,-0.01088,0.00487,-0.04706,0.09825,0.01101,-0.01121,0.01202
0.01040,-0.00004,0.00536,-0.01060,0.00536,-0.04850,0.09987,0.01142,-0.01355,0.01240
0.01016,0.00261,0.00688,-0.01003,0.00656,-0.04824,0.09734,0.01144,-0.01332,0.01240
0.01022,-0.00009,0.00809,-0.00952,0.00741,-0.04663,0.09553,0.01128,-0.01398,0.01154
0.01004,0.00261,0.00687,-0.00859,0.00805,-0.04624,0.09679,0.01185,-0.01345,0.01223
0.00983,0.00045,0.00739,-0.00920,0.00755,-0.04783,0.09833,0.01172,-0.01091,0.01282
0.00948,-0.00178,0.00813,-0.00907,0.00663,-0.04886,0.09745,0.01181,-0.01097,0.01191
0.00897,-0.00352,0.00869,-0.00946,0.00663,-0.04970,0.09467,0.01271,-0.00985,0.01317
0.00860,-0.00141,0.00784,-0.00906,0.00767,-0.04915,0.09626,0.01302,-0.01224,0.01223
0.00904,-0.00030,0.00705,-0.00890,0.00659,-0.04808,0.09842,0.01401,-0.01414,0.01220
0.00952,0.00138,0.00736,-0.00997,0.00547,-0.04922,0.09631,0.01490,-0.01204,0.01266
0.01009,-0.00010,0.00663,-0.00947,0.00660,-0.04961,0.09895,0.01586,-0.00950,0.01327
0.01003,0.00221,0.00586,-0.00942,0.00676,-0.04837,0.10033,0.01629,-0.00857,0.01325
0.01049,0.00479,0.00696,-0.01032,0.00558,-0.05000,0.10012,0.01720,-0.00691,0.01269
0.01072,0.00348,0.00803,-0.01012,0.00619,-0.05014,0.09920,0.01793,-0.00806,0.01310
0.01048,0.00580,0.00909,-0.00959,0.00520,-0.05155,0.09753,0.01863,-0.00562,0.01268
0.01037,0.00612,0.00747,-0.00970,0.00583,-0.05215,0.09820,0.01961,-0.00589,0.01374
0.01077,0.00667,0.00659,-0.00884,0.00534,-0.05052,0.10072,0.02030,-0.00816,0.01496
0.01040,0.00618,0.00518,-0.00801,0.00404,-0.05204,0.10017,0.01961,-0.00741,0.01515
0.01068,0.00622,0.00378,-0.00756,0.00429,-0.05224,0.10097,0.02033,-0.01017,0.01405
0.01025,0.00557,0.00220,-0.00736,0.00444,-0.05132,0.10270,0.02072,-0.01168,0.01414
0.01035,0.00776,0.00139,-0.00628,0.00443,-0.05049,0.10133,0.01995,-0.00910,0.01535
0.01025,0.00909,0.00065,-0.00718,0.00408,-0.05182,0.10403,0.02019,-0.00904,0.01553
0.01061,0.00792,0.00153,-0.00814,0.00286,-0.05243,0.10556,0.01986,-0.00704,0.01435
0.01029,0.00803,0.00128,-0.00850,0.00203,-0.05385,0.10679,0.02090,-0.00674,0.01370
0.00981,0.00940,0.00093,-0.00959,0.00192,-0.05366,0.10544,0.02132,-0.00680,0.01336
0.00923,0.01104,-0.00031,-0.00853,0.00252,-0.05345,0.10660,0.02200,-0.00523,0.01314
0.00901,0.01248,0.00043,-0.00959,0.00371,-0.05203,0.10583,0.02164,-0.00339,0.01342
0.00851,0.01229,0.00054,-0.00969,0.00265,-0.05233,0.10497,0.02251,-0.00506,0.01381
0.00904,0.01178,0.00182,-0.01033,0.00215,-0.05286,0.10537,0.02189,-0.00345,0.01387
0.00921,0.01370,0.00263,-0.01088,0.00148,-0.05441,0.10278,0.02216,-0.00521,0.01398
0.00949,0.01110,0.00405,-0.01157,0.00219,-0.05461,0.10402,0.02309,-0.00561,0.01456
0.00981,0.01131,0.00332,-0.01158,0.00222,-0.05371,0.10556,0.02327,-0.00351,0.01488
0.01032,0.01320,0.00429,-0.01241,0.00318,-0.05484,0.10704,0.02266,-0.00200,0.01486
0.01034,0.01094,0.00496,-0.01170,0.00276,-0.05581,0.10842,0.02347,-0.00232,0.01547
0.01090,0.00988,0.00437,-0.01111,0.00222,-0.05455,0.10725,0.02400,0.00027,0.01572
0.01125,0.00909,0.00403,-0.01057,0.00187,-0.05394,0.10900,0.02465,-0.00127,0.01575
0.01164,0.00641,0.00321,-0.01026,0.00103,-0.05511,0.11014,0.02553,0.00077,0.01474
0.01201,0.00369,0.00252,-0.01125,0.00141,-0.05471,0.10760,0.02492,0.00203,0.01359
0.01203,0.00487,0.00274,-0.01028,0.00237,-0.05375,0.10603,0.02431,0.00167,0.01449
0.01227,0.00461,0.00433,-0.01104,0.00308,-0.05450,0.10342,0.02380,-0.00028,0.01558
0.01268,0.00402,0.00269,-0.01074,0.00330,-0.05502,0.10320,0.02476,-0.00036,0.01543
0.01276,0.00170,0.00243,-0.01079,0.00291,-0.05601,0.10454,0.02575,-0.00061,0.01635
0.01314,0.00184,0.00137,-0.00995,0.00163,-0.05644,0.10547,0.02568,-0.00001,0.01603
0.01320,0.00379,0.00076,-0.00983,0.00232,-0.05698,0.10286,0.02503,0.00005,0.01706
0.01285,0.00472,0.00058,-0.01084,0.00204,-0.05669,0.10289,0.02505,0.00196,0.01587
0.01260,0.00208,0.00211,-0.01128,0.00324,-0.05558,0.10036,0.02408,0.00417,0.01520
0.01230,0.00291,0.00333,-0.01056,0.00307,-0.05419,0.10072,0.02474,0.00156,0.01403
0.01280,0.00041,0.00478,-0.01120,0.00232,-0.05558,0.09820,0.02512,0.00393,0.01433
0.01331,0.00073,0.00646,-0.01014,0.00305,-0.05474,0.09990,0.02524,0.00456,0.01537
0.01332,0.00317,0.00701,-0.00957,0.00210,-0.05347,0.10057,0.02445,0.00726,0.01468
0.01379,0.00419,0.00862,-0.00876,0.00158,-0.05289,0.09912,0.02407,0.00575,0.01543
0.01332,0.00652,0.00967,-0.00788,0.00195,-0.05314,0.09819,0.02475,0.00303,0.01601
0.01382,0.00430,0.00966,-0.00869,0.00163,-0.05414,0.09595,0.02414,0.00309,0.01681
0.01364,0.00386,0.00805,-0.00903,0.00222,-0.05480,0.09683,0.02340,0.00350,0.01719
0.01421,0.00484,0.00940,-0.00977,0.00120,-0.05646,0.09649,0.02397,0.00325,0.01684
0.01387,0.00386,0.00930,-0.01045,0.00001,-0.05642,0.09514,0.02466,0.00267,0.01569
0.01435,0.00542,0.01082,-0.00986,0.00130,-0.05559,0.09268,0.02483,0.00232,0.01443
0.01403,0.00347,0.01103,-0.01047,0.00072,-0.05644,0.09333,0.02549,0.00225,0.01551
0.01398,0.00170,0.00985,-0.00977,0.00150,-0.05629,0.09508,0.02505,0.00466,0.01466
0.01409,0.00265,0.01060,-0.00913,0.00151,-0.05503,0.09470,0.02566,0.00315,0.01561
0.01376,0.00187,0.01101,-0.00959,0.00178,-0.05511,0.09198,0.02569,0.00564,0.01650
0.01340,0.00311,0.01221,-0.00943,0.00166,-0.05459,0.09220,0.02630,0.00667,0.01635
0.01372,0.00225,0.01272,-0.00967,0.00266,-0.05449,0.09140,0.02559,0.00394,0.01710
0.01351,0.00105,0.01334,-0.01063,0.00380,-0.05528,0.09413,0.02507,0.00619,0.01720
0.01364,-0.00008,0.01330,-0.01143,0.00454,-0.05444,0.09652,0.02463,0.00411,0.01697
0.01333,-0.00128,0.01392,-0.01079,0.00489,-0.05360,0.09831,0.02433,0.00516,0.01702
0.01358,0.00044,0.01282,-0.01118,0.00454,-0.05449,0.09936,0.02512,0.00723,0.01615
0.01324,-0.00053,0.01444,-0.01197,0.00401,-0.05414,0.09826,0.02539,0.00621,0.01645
0.01297,0.00053,0.01597,-0.01147,0.00467,-0.05482,0.10065,0.02568,0.00516,0.01773
0.01276,-0.00111,0.01738,-0.01069,0.00363,-0.05647,0.09864,0.02534,0.00280,0.01758
0.01267,-0.00166,0.01673,-0.01069,0.00478,-0.05614,0.10080,0.02618,0.00211,0.01718
0.01290,0.00069,0.01544,-0.01023,0.00392,-0.05491,0.10087,0.02520,0.00007,0.01706
0.01250,-0.00028,0.01423,-0.00972,0.00329,-0.05361,0.10196,0.02548,0.00233,0.01808
0.01308,-0.00123,0.01567,-0.00984,0.00254,-0.05336,0.09982,0.02456,0.00477,0.01860
0.01275,-0.00187,0.01593,-0.00884,0.00175,-0.05502,0.10087,0.02501,0.00262,0.01988
0.01221,-0.00273,0.01468,-0.00804,0.00265,-0.05505,0.09843,0.02522,0.00271,0.01960
0.01247,-0.00383,0.01512,-0.00733,0.00272,-0.05443,0.09862,0.02614,0.00186,0.01874
0.01259,-0.00551,0.01678,-0.00639,0.00328,-0.05488,0.09840,0.02679,0.00394,0.01914
0.01209,-0.00689,0.01729,-0.00607,0.00332,-0.05477,0.10080,0.02669,0.00537,0.02026
0.01231,-0.00852,0.01594,-0.00547,0.00359,-0.05442,0.10118,0.02742,0.00432,0.02037
0.01284,-0.00820,0.01593,-0.00638,0.00454,-0.05373,0.10045,0.02777,0.00227,0.01980
0.01287,-0.00699,0.01445,-0.00707,0.00357,-0.05299,0.09876,0.02859,0.00143,0.01993
0.01335,-0.00692,0.01348,-0.00627,0.00299,-0.05214,0.09664,0.02787,0.00077,0.02048
0.01375,-0.00500,0.01307,-0.00706,0.00312,-0.05180,0.09512,0.02769,0.00286,0.02143
0.01332,-0.00562,0.01418,-0.00620,0.00376,-0.05105,0.09252,0.02779,0.00410,0.02209
0.01310,-0.00570,0.01291,-0.00596,0.00263,-0.05107,0.09500,0.02701,0.00214,0.02303
0.01273,-0.00802,0.01243,-0.00606,0.00357,-0.05028,0.09405,0.02617,0.00423,0.02406
0.01260,-0.00553,0.01339,-0.00579,0.00241,-0.05085,0.09381,0.02516,0.00251,0.02398
0.01257,-0.00594,0.01201,-0.00543,0.00355,-0.05093,0.09344,0.02505,0.00346,0.02445
0.01203,-0.00693,0.01165,-0.00488,0.00354,-0.05161,0.09336,0.02569,0.00260,0.02388
0.01185,-0.00927,0.01118,-0.00404,0.00227,-0.05111,0.09222,0.02546,0.00254,0.02489
0.01127,-0.00880,0.00973,-0.00479,0.00289,-0.05203,0.09403,0.02552,0.00303,0.02610
0.01138,-0.01088,0.01123,-0.00468,0.00385,-0.05208,0.09637,0.02532,0.00455,0.02524
0.01085,-0.00936,0.01017,-0.00501,0.00442,-0.05285,0.09649,0.02454,0.00427,0.02613
0.01098,-0.01109,0.01109,-0.00466,0.00450,-0.05442,0.09423,0.02429,0.00406,0.02584
0.01141,-0.01152,0.01243,-0.00387,0.00419,-0.05424,0.09461,0.02342,0.00230,0.02508
0.01182,-0.01146,0.01288,-0.00423,0.00320,-0.05565,0.09604,0.02394,0.00259,0.02551
0.01239,-0.01210,0.01378,-0.00419,0.00199,-0.05600,0.09810,0.02345,0.00040,0.02569
0.01293,-0.01012,0.01478,-0.00399,0.00307,-0.05654,0.09883,0.02326,0.00001,0.02689
0.01318,-0.00808,0.01474,-0.00429,0.00397,-0.05541,0.09861,0.02299,0.00151,0.02807
0.01327,-0.00563,0.01340,-0.00482,0.00360,-0.05685,0.09997,0.02272,-0.00043,0.02818
0.01373,-0.00406,0.01331,-0.00393,0.00488,-0.05822,0.09997,0.02233,-0.00109,0.02827
0.01429,-0.00183,0.01265,-0.00313,0.00579,-0.05908,0.09784,0.02292,-0.00246,0.02780
0.01431,-0.00055,0.01329,-0.00342,0.00489,-0.05895,0.09726,0.02386,-0.00466,0.02862
0.01391,-0.00300,0.01343,-0.00236,0.00568,-0.05864,0.09798,0.02467,-0.00476,0.02815
0.01344,-0.00512,0.01490,-0.00232,0.00495,-0.06017,0.09740,0.02489,-0.00419,0.02804
0.01302,-0.00688,0.01621,-0.00200,0.00454,-0.06146,0.09715,0.02479,-0.00548,0.02905
0.01265,-0.00937,0.01657,-0.00175,0.00572,-0.05979,0.09615,0.02378,-0.00433,0.02851
0.01216,-0.00980,0.01558,-0.00107,0.00627,-0.06045,0.09634,0.02371,-0.00542,0.02911
0.01195,-0.00998,0.01718,-0.00098,0.00546,-0.06193,0.09694,0.02427,-0.00492,0.02914
0.01155,-0.01274,0.01860,-0.00171,0.00562,-0.06234,0.09971,0.02407,-0.00373,0.02904
0.01158,-0.01411,0.01935,-0.00236,0.00552,-0.06196,0.09715,0.02363,-0.00649,0.02869
0.01165,-0.01367,0.01990,-0.00307,0.00478,-0.06281,0.09489,0.02265,-0.00401,0.02822
0.01127,-0.01610,0.01889,-0.00237,0.00377,-0.06150,0.09226,0.02204,-0.00307,0.02873
0.01106,-0.01609,0.01747,-0.00266,0.00409,-0.06221,0.09338,0.02137,-0.00355,0.02894
0.01134,-0.01621,0.01720,-0.00278,0.00391,-0.06171,0.09112,0.02229,-0.00613,0.02770
0.01136,-0.01768,0.01605,-0.00378,0.00496,-0.06194,0.09082,0.02130,-0.00733,0.02685
0.01099,-0.01687,0.01710,-0.00343,0.00427,-0.06187,0.09119,0.02171,-0.00980,0.02763
0.01125,-0.01619,0.01679,-0.00405,0.00435,-0.06124,0.09044,0.02263,-0.01089,0.02692
0.01121,-0.01484,0.01681,-0.00317,0.00319,-0.06180,0.09193,0.02238,-0.00957,0.02700
0.01158,-0.01431,0.01644,-0.00418,0.00289,-0.06200,0.09419,0.02161,-0.00781,0.02595
0.01203,-0.01642,0.01713,-0.00338,0.00189,-0.06030,0.09478,0.02255,-0.00884,0.02547
0.01222,-0.01650,0.01552,-0.00301,0.00271,-0.05897,0.09680,0.02273,-0.00946,0.02615
0.01206,-0.01458,0.01703,-0.00397,0.00163,-0.05775,0.09906,0.02333,-0.00834,0.02740
0.01181,-0.01184,0.01578,-0.00383,0.00153,-0.05640,0.09800,0.02350,-0.00838,0.02707
0.01166,-0.01124,0.01436,-0.00373,0.00024,-0.05518,0.09653,0.02442,-0.00643,0.02697
0.01205,-0.00936,0.01456,-0.00369,0.00143,-0.05637,0.09733,0.02352,-0.00525,0.02821
0.01173,-0.00696,0.01584,-0.00275,0.00222,-0.05723,0.09774,0.02322,-0.00793,0.02891
0.01163,-0.00553,0.01667,-0.00268,0.00314,-0.05631,0.09987,0.02343,-0.00751,0.02800
0.01118,-0.00561,0.01682,-0.00357,0.00341,-0.05530,0.10035,0.02377,-0.00498,0.02844
0.01089,-0.00306,0.01589,-0.00428,0.00344,-0.05504,0.10057,0.02274,-0.00710,0.02904
0.01038,-0.00296,0.01687,-0.00485,0.00242,-0.05621,0.10117,0.02355,-0.00744,0.02930
0.01083,-0.00322,0.01592,-0.00544,0.00140,-0.05658,0.09844,0.02449,-0.00652,0.03019
0.01133,-0.00538,0.01701,-0.00582,0.00270,-0.05803,0.09907,0.02422,-0.00471,0.03019
0.01080,-0.00382,0.01555,-0.00618,0.00348,-0.05875,0.09891,0.02445,-0.00671,0.03104
0.01046,-0.00264,0.01454,-0.00564,0.00339,-0.05963,0.09840,0.02357,-0.00693,0.03004
0.01090,-0.00286,0.01486,-0.00501,0.00378,-0.05890,0.10017,0.02358,-0.00714,0.03124
0.01097,-0.00014,0.01492,-0.00604,0.00467,-0.05753,0.10209,0.02339,-0.00863,0.03119
0.01059,0.00181,0.01380,-0.00681,0.00389,-0.05658,0.10451,0.02405,-0.00868,0.03206
0.01001,0.00372,0.01313,-0.00755,0.00494,-0.05693,0.10508,0.02336,-0.00816,0.03221
0.00979,0.00106,0.01458,-0.00807,0.00523,-0.05629,0.10287,0.02402,-0.00677,0.03213
0.00930,0.00233,0.01449,-0.00760,0.00437,-0.05623,0.10241,0.02345,-0.00859,0.03203
0.00966,-0.00026,0.01509,-0.00817,0.00364,-0.05736,0.10462,0.02341,-0.00697,0.03124
0.00991,0.00229,0.01398,-0.00895,0.00312,-0.05615,0.10182,0.02350,-0.00924,0.03207
0.00936,0.00360,0.01409,-0.00826,0.00323,-0.05451,0.10371,0.02438,-0.00884,0.03244
0.00907,0.00241,0.01357,-0.00864,0.00392,-0.05413,0.10223,0.02503,-0.01108,0.03324
0.00871,0.00459,0.01503,-0.00780,0.00427,-0.05468,0.10239,0.02452,-0.01334,0.03268
0.00887,0.00223,0.01587,-0.00813,0.00493,-0.05365,0.10031,0.02526,-0.01438,0.03253
0.00939,0.00179,0.01433,-0.00766,0.00568,-0.05363,0.10161,0.02603,-0.01691,0.03286
0.00884,0.00295,0.01576,-0.00785,0.00460,-0.05371,0.10316,0.02511,-0.01917,0.03365
0.00920,0.00278,0.01624,-0.00748,0.00334,-0.05404,0.10491,0.02492,-0.01712,0.03265
0.00953,0.00260,0.01599,-0.00717,0.00321,-0.05265,0.10585,0.02518,-0.01709,0.03345
0.00939,0.00021,0.01432,-0.00795,0.00259,-0.05098,0.10482,0.02518,-0.01573,0.03368
0.00997,-0.00156,0.01357,-0.00797,0.00299,-0.05198,0.10355,0.02489,-0.01558,0.03348
0.00951,-0.00387,0.01276,-0.00871,0.00246,-0.05216,0.10559,0.02579,-0.01401,0.03349
0.00997,-0.00352,0.01343,-0.00935,0.00122,-0.05191,0.10641,0.02493,-0.01676,0.03425
0.00941,-0.00258,0.01452,-0.01029,0.00014,-0.05200,0.10878,0.02465,-0.01757,0.03379
0.00984,-0.00176,0.01513,-0.01065,-0.00115,-0.05332,0.11125,0.02510,-0.01863,0.03359
0.00996,-0.00406,0.01483,-0.01000,-0.00130,-0.05417,0.10925,0.02546,-0.01605,0.03459
0.00975,-0.00468,0.01365,-0.00965,-0.00053,-0.05323,0.11073,0.02581,-0.01841,0.03402
0.00966,-0.00688,0.01399,-0.00924,0.00016,-0.05263,0.11044,0.02554,-0.02094,0.03278
0.01003,-0.00884,0.01412,-0.00913,0.00028,-0.05330,0.10880,0.02523,-0.01955,0.03182
0.00987,-0.00870,0.01456,-0.00980,0.00080,-0.05251,0.10944,0.02472,-0.01786,0.03198
0.01001,-0.00754,0.01443,-0.00975,0.00077,-0.05384,0.10771,0.02437,-0.01903,0.03077
0.01002,-0.00779,0.01376,-0.01073,0.00131,-0.05230,0.11027,0.02505,-0.02022,0.02997
0.01025,-0.00518,0.01368,-0.01163,0.00087,-0.05118,0.11275,0.02579,-0.01982,0.03011
0.01068,-0.00687,0.01433,-0.01126,0.00036,-0.05254,0.11193,0.02520,-0.01984,0.03044
0.01069,-0.00850,0.01597,-0.01234,-0.00017,-0.05321,0.11455,0.02457,-0.02221,0.03035
0.01074,-0.00772,0.01719,-0.01332,-0.00079,-0.05397,0.11404,0.02370,-0.02320,0.03111
0.01034,-0.00589,0.01774,-0.01432,-0.00185,-0.05302,0.11595,0.02449,-0.02523,0.03051
0.01080,-0.00482,0.01778,-0.01470,-0.00270,-0.05307,0.11702,0.02509,-0.02301,0.03097
0.01072,-0.00280,0.01649,-0.01374,-0.00153,-0.05353,0.11687,0.02561,-0.02062,0.03035
0.01014,-0.00313,0.01496,-0.01328,-0.00276,-0.05361,0.11843,0.02630,-0.01930,0.03141
0.01001,-0.00300,0.01398,-0.01288,-0.00365,-0.05426,0.11788,0.02587,-0.02072,0.03199
0.01053,-0.00085,0.01473,-0.01235,-0.00375,-0.05373,0.11932,0.02679,-0.02234,0.03115
0.01079,-0.00067,0.01512,-0.01210,-0.00401,-0.05396,0.12144,0.02770,-0.02314,0.03131
0.01068,0.00033,0.01472,-0.01302,-0.00392,-0.05370,0.12132,0.02820,-0.02175,0.03069
0.01014,-0.00218,0.01419,-0.01331,-0.00369,-0.05292,0.12177,0.02884,-0.02180,0.03130
0.00995,0.00050,0.01448,-0.01256,-0.00283,-0.05286,0.11895,0.02819,-0.02046,0.03032
0.00953,-0.00084,0.01467,-0.01352,-0.00206,-0.05432,0.11626,0.02818,-0.02206,0.02937
0.00959,-0.00149,0.01635,-0.01276,-0.00150,-0.05350,0.11651,0.02780,-0.02408,0.02951
0.00946,-0.00265,0.01478,-0.01187,-0.00255,-0.05495,0.11595,0.02784,-0.02450,0.03039
0.00918,-0.00282,0.01552,-0.01113,-0.00277,-0.05569,0.11533,0.02864,-0.02545,0.03004
0.00879,-0.00134,0.01580,-0.01150,-0.00331,-0.05648,0.11379,0.02930,-0.02284,0.03052
0.00823,-0.00037,0.01424,-0.01177,-0.00433,-0.05755,0.11546,0.02884,-0.02323,0.03018
0.00780,-0.00139,0.01406,-0.01210,-0.00364,-0.05775,0.11641,0.02978,-0.02240,0.02900
0.00802,0.00113,0.01458,-0.01298,-0.00448,-0.05843,0.11804,0.03056,-0.02298,0.02952
0.00816,0.00163,0.01302,-0.01381,-0.00353,-0.05724,0.11917,0.03112,-0.02450,0.02827
0.00839,0.00094,0.01398,-0.01298,-0.00353,-0.05850,0.12197,0.03137,-0.02408,0.02716
0.00817,-0.00081,0.01473,-0.01214,-0.00326,-0.05835,0.12273,0.03229,-0.02189,0.02756
0.00857,-0.00258,0.01515,-0.01115,-0.00210,-0.05974,0.12064,0.03226,-0.02371,0.02739
0.00883,-0.00434,0.01479,-0.01011,-0.00268,-0.05903,0.12288,0.03130,-0.02146,0.02724
0.00866,-0.00316,0.01453,-0.01100,-0.00155,-0.05776,0.12337,0.03058,-0.02360,0.02779
0.00821,-0.00542,0.01506,-0.01147,-0.00043,-0.05773,0.12201,0.03051,-0.02578,0.02774
0.00879,-0.00316,0.01347,-0.01143,-0.00083,-0.05612,0.11986,0.03022,-0.02599,0.02789
0.00892,-0.00344,0.01464,-0.01074,0.00008,-0.05680,0.11812,0.03083,-0.02461,0.02851
0.00896,-0.00179,0.01408,-0.01030,0.00013,-0.05818,0.11980,0.03072,-0.02308,0.02901
0.00933,-0.00316,0.01289,-0.01110,0.00042,-0.05986,0.11844,0.03149,-0.02493,0.02797
