XT_Channel_1,XT_Channel_2,XT_Channel_3,XT_Channel_4,XT_Channel_5,XT_Channel_6,XT_Channel_7,XT_Channel_8,XT_Channel_9,XT_Channel_10
-0.01808,-0.03452,-0.01485,0.13712,-0.03116,0.00193,-0.05015,-0.01687,0.01489,-0.00783
-0.01847,-0.03456,-0.01474,0.13541,-0.02991,0.00218,-0.04912,-0.01701,0.01404,-0.00696
-0.01599,-0.03353,-0.01398,0.13543,-0.03138,0.00097,-0.04880,-0.01753,0.01383,-0.00685
-0.01554,-0.03167,-0.01307,0.13438,-0.03125,0.00078,-0.04706,-0.01694,0.01284,-0.00778
-0.01548,-0.03126,-0.01366,0.13297,-0.03190,0.00117,-0.04506,-0.01696,0.01223,-0.00898
-0.01355,-0.02933,-0.01331,0.13320,-0.03108,0.00114,-0.04499,-0.01724,0.01282,-0.00918
-0.01080,-0.02823,-0.01330,0.13145,-0.03167,0.00074,-0.04299,-0.01706,0.01314,-0.01019
-0.01316,-0.02658,-0.01275,0.12861,-0.03306,0.00097,-0.04455,-0.01626,0.01269,-0.01137
-0.01146,-0.02715,-0.01196,0.12849,-0.03302,0.00209,-0.04605,-0.01620,0.01223,-0.01247
-0.00959,-0.02747,-0.01175,0.13061,-0.03377,0.00353,-0.04660,-0.01520,0.01203,-0.01287
-0.00737,-0.02565,-0.01251,0.13303,-0.03262,0.00239,-0.04853,-0.01474,0.01156,-0.01235
-0.00747,-0.02690,-0.01313,0.13073,-0.03179,0.00172,-0.04911,-0.01492,0.01097,-0.01098
-0.00989,-0.02740,-0.01339,0.13174,-0.03098,0.00069,-0.04817,-0.01578,0.01100,-0.01151
-0.01112,-0.02646,-0.01385,0.12969,-0.02950,0.00095,-0.04765,-0.01640,0.01145,-0.01214
-0.00870,-0.02581,-0.01373,0.12698,-0.03060,0.00096,-0.04591,-0.01736,0.01042,-0.01341
-0.00958,-0.02788,-0.01455,0.12615,-0.02993,0.00089,-0.04619,-0.01643,0.01070,-0.01215
-0.01120,-0.02785,-0.01415,0.12358,-0.03139,0.00058,-0.04733,-0.01732,0.01153,-0.01301
-0.01322,-0.02731,-0.01486,0.12593,-0.03127,0.00191,-0.04643,-0.01769,0.01170,-0.01337
-0.01544,-0.02607,-0.01488,0.12776,-0.03163,0.00228,-0.04806,-0.01711,0.01072,-0.01258
-0.01636,-0.02455,-0.01423,0.13010,-0.03265,0.00157,-0.04913,-0.01784,0.01094,-0.01425
-0.01846,-0.02407,-0.01343,0.13203,-0.03168,0.00008,-0.05078,-0.01783,0.01079,-0.01388
-0.01816,-0.02287,-0.01297,0.12960,-0.03239,-0.00059,-0.05156,-0.01785,0.01008,-0.01296
-0.01856,-0.02082,-0.01345,0.13136,-0.03357,-0.00132,-0.05293,-0.01756,0.00911,-0.01217
-0.01764,-0.01945,-0.01344,0.13001,-0.03398,-0.00211,-0.05082,-0.01729,0.00974,-0.01177
-0.01860,-0.01784,-0.01286,0.13215,-0.03343,-0.00135,-0.05036,-0.01782,0.00931,-0.01032
-0.01920,-0.01790,-0.01245,0.12930,-0.03314,0.00010,-0.05149,-0.01746,0.00830,-0.01172
-0.01910,-0.01956,-0.01173,0.12962,-0.03398,0.00133,-0.05035,-0.01771,0.00773,-0.01172
-0.01732,-0.01825,-0.01082,0.12807,-0.03329,0.00091,-0.04929,-0.01738,0.00781,-0.01057
-0.01968,-0.02003,-0.01167,0.12741,-0.03441,0.00069,-0.05136,-0.01794,0.00828,-0.00930
-0.02023,-0.01834,-0.01091,0.12894,-0.03320,0.00061,-0.05153,-0.01876,0.00718,-0.00841
-0.02036,-0.01649,-0.01191,0.13064,-0.03285,0.00065,-0.05225,-0.01898,0.00730,-0.00720
-0.01901,-0.01783,-0.01169,0.12793,-0.03274,0.00160,-0.05144,-0.01843,0.00830,-0.00824
-0.01645,-0.01920,-0.01240,0.12973,-0.03177,0.00079,-0.05180,-0.01854,0.00787,-0.00709
-0.01374,-0.01982,-0.01168,0.12951,-0.03284,0.00187,-0.05198,-0.01882,0.00790,-0.00629
-0.01212,-0.01925,-0.01129,0.13014,-0.03340,0.00255,-0.05408,-0.01906,0.00748,-0.00473
-0.01185,-0.02104,-0.01059,0.13017,-0.03480,0.00211,-0.05511,-0.01809,0.00784,-0.00335
-0.01294,-0.02220,-0.00981,0.13018,-0.03511,0.00242,-0.05699,-0.01863,0.00706,-0.00347
-0.01546,-0.02349,-0.00917,0.13220,-0.03482,0.00185,-0.05769,-0.01822,0.00760,-0.00437
-0.01578,-0.02346,-0.00840,0.13294,-0.03334,0.00202,-0.05686,-0.01837,0.00695,-0.00440
-0.01385,-0.02193,-0.00793,0.13209,-0.03415,0.00098,-0.05611,-0.01897,0.00715,-0.00428
-0.01175,-0.02355,-0.00830,0.13155,-0.03536,0.00115,-0.05635,-0.01796,0.00790,-0.00526
-0.01046,-0.02355,-0.00813,0.13081,-0.03463,0.00254,-0.05433,-0.01722,0.00683,-0.00666
-0.01318,-0.02288,-0.00761,0.13351,-0.03424,0.00387,-0.05560,-0.01779,0.00767,-0.00649
-0.01552,-0.02377,-0.00690,0.13393,-0.03289,0.00281,-0.05733,-0.01802,0.00722,-0.00517
-0.01668,-0.02267,-0.00746,0.13129,-0.03314,0.00252,-0.05678,-0.01708,0.00663,-0.00516
-0.01895,-0.02385,-0.00824,0.12949,-0.03335,0.00262,-0.05761,-0.01672,0.00713,-0.00625
-0.01762,-0.02363,-0.00848,0.13140,-0.03410,0.00390,-0.05842,-0.01732,0.00763,-0.00487
-0.01801,-0.02511,-0.00860,0.13300,-0.03459,0.00431,-0.05878,-0.01820,0.00852,-0.00562
-0.01682,-0.02645,-0.00784,0.13253,-0.03564,0.00306,-0.05728,-0.01731,0.00900,-0.00649
-0.01845,-0.02839,-0.00778,0.12996,-0.03715,0.00173,-0.05841,-0.01783,0.01011,-0.00723
-0.01844,-0.02881,-0.00834,0.12764,-0.03624,0.00069,-0.05961,-0.01861,0.01018,-0.00837
-0.01726,-0.02807,-0.00859,0.12741,-0.03739,0.00073,-0.06048,-0.01795,0.01091,-0.00859
-0.01931,-0.02665,-0.00895,0.12574,-0.03665,0.00023,-0.05849,-0.01788,0.01132,-0.00930
-0.02129,-0.02511,-0.00899,0.12555,-0.03704,-0.00031,-0.05786,-0.01754,0.01187,-0.01001
-0.02187,-0.02382,-0.00991,0.12391,-0.03728,0.00091,-0.05650,-0.01832,0.01302,-0.01026
-0.02422,-0.02362,-0.01035,0.12676,-0.03811,0.00063,-0.05847,-0.01861,0.01263,-0.01103
-0.02417,-0.02209,-0.01125,0.12926,-0.03885,0.00159,-0.06046,-0.01940,0.01373,-0.01054
-0.02446,-0.02380,-0.01097,0.12646,-0.03809,0.00130,-0.05982,-0.01936,0.01426,-0.00891
-0.02208,-0.02580,-0.01098,0.12931,-0.03714,0.00097,-0.06087,-0.01945,0.01427,-0.00972
-0.02035,-0.02752,-0.01070,0.12861,-0.03674,0.00173,-0.06114,-0.02017,0.01351,-0.00830
-0.02218,-0.02914,-0.01053,0.12931,-0.03547,0.00296,-0.05972,-0.02111,0.01301,-0.00670
-0.02337,-0.03091,-0.01123,0.13134,-0.03648,0.00248,-0.05970,-0.02116,0.01295,-0.00645
-0.02503,-0.02934,-0.01041,0.13261,-0.03644,0.00247,-0.06103,-0.02029,0.01305,-0.00566
-0.02756,-0.03011,-0.01030,0.13011,-0.03521,0.00357,-0.06056,-0.02053,0.01371,-0.00632
-0.02678,-0.03106,-0.00936,0.13115,-0.03377,0.00236,-0.06157,-0.02088,0.01429,-0.00700
-0.02500,-0.02903,-0.01022,0.13086,-0.03399,0.00147,-0.06317,-0.02087,0.01380,-0.00836
-0.02459,-0.03105,-0.00984,0.13046,-0.03538,0.00189,-0.06120,-0.02028,0.01433,-0.00787
-0.02260,-0.02982,-0.01011,0.13225,-0.03546,0.00163,-0.06071,-0.02071,0.01335,-0.00719
-0.02176,-0.02883,-0.00966,0.13479,-0.03457,0.00312,-0.06068,-0.02050,0.01397,-0.00736
-0.02121,-0.02682,-0.01044,0.13361,-0.03402,0.00402,-0.06266,-0.02019,0.01302,-0.00661
-0.02234,-0.02544,-0.00957,0.13382,-0.03418,0.00485,-0.06056,-0.02086,0.01323,-0.00556
-0.02473,-0.02518,-0.00859,0.13392,-0.03408,0.00580,-0.06120,-0.02147,0.01238,-0.00714
-0.02275,-0.02410,-0.00934,0.13597,-0.03343,0.00692,-0.05917,-0.02178,0.01266,-0.00560
-0.02275,-0.02377,-0.00954,0.13612,-0.03326,0.00762,-0.05888,-0.02107,0.01298,-0.00642
-0.02222,-0.02359,-0.00899,0.13626,-0.03471,0.00912,-0.06001,-0.02082,0.01248,-0.00726
-0.02327,-0.02539,-0.00892,0.13713,-0.03332,0.00983,-0.05916,-0.01995,0.01343,-0.00789
-0.02195,-0.02435,-0.00983,0.13876,-0.03325,0.00902,-0.05735,-0.02052,0.01330,-0.00707
-0.02172,-0.02409,-0.01056,0.13997,-0.03360,0.00995,-0.05552,-0.02103,0.01319,-0.00658
-0.02024,-0.02321,-0.00971,0.13952,-0.03258,0.00930,-0.05431,-0.02149,0.01258,-0.00631
-0.02195,-0.02381,-0.00893,0.13778,-0.03265,0.00918,-0.05562,-0.02129,0.01151,-0.00708
-0.02031,-0.02553,-0.00874,0.13633,-0.03401,0.00857,-0.05710,-0.02068,0.01194,-0.00838
-0.01758,-0.02405,-0.00872,0.13632,-0.03332,0.00790,-0.05889,-0.01975,0.01223,-0.00811
-0.01484,-0.02346,-0.00811,0.13825,-0.03338,0.00710,-0.06009,-0.01966,0.01124,-0.00761
-0.01497,-0.02256,-0.00856,0.13725,-0.03378,0.00722,-0.05884,-0.01883,0.01008,-0.00713
-0.01274,-0.02087,-0.00810,0.13812,-0.03234,0.00717,-0.06007,-0.01931,0.01020,-0.00610
-0.01006,-0.02182,-0.00776,0.13673,-0.03339,0.00820,-0.05868,-0.01953,0.00936,-0.00742
-0.00915,-0.01977,-0.00677,0.13826,-0.03225,0.00917,-0.05808,-0.02019,0.00929,-0.00595
-0.00659,-0.02100,-0.00678,0.13891,-0.03149,0.00849,-0.05912,-0.02076,0.00949,-0.00560
-0.00743,-0.02082,-0.00581,0.13822,-0.03216,0.00730,-0.06081,-0.02105,0.00941,-0.00455
-0.00527,-0.01982,-0.00585,0.13935,-0.03072,0.00700,-0.06214,-0.02077,0.01055,-0.00455
-0.00694,-0.02183,-0.00554,0.14062,-0.02936,0.00608,-0.06162,-0.02132,0.01082,-0.00473
-0.00851,-0.02125,-0.00553,0.13781,-0.02973,0.00608,-0.06204,-0.02096,0.01110,-0.00351
-0.01064,-0.01969,-0.00511,0.13813,-0.02985,0.00507,-0.06391,-0.02084,0.01202,-0.00296
-0.01018,-0.02026,-0.00510,0.13672,-0.03096,0.00456,-0.06316,-0.02061,0.01265,-0.00399
-0.01149,-0.01899,-0.00563,0.13425,-0.03016,0.00493,-0.06173,-0.01979,0.01228,-0.00262
-0.00961,-0.02056,-0.00522,0.13544,-0.03087,0.00410,-0.06021,-0.01957,0.01150,-0.00320
-0.01074,-0.02134,-0.00585,0.13727,-0.03190,0.00537,-0.05924,-0.02018,0.01084,-0.00363
-0.00803,-0.02166,-0.00586,0.13657,-0.03062,0.00433,-0.05908,-0.01925,0.01082,-0.00375
-0.00894,-0.02001,-0.00605,0.13751,-0.03172,0.00301,-0.05839,-0.01990,0.01058,-0.00211
-0.00754,-0.01889,-0.00650,0.13982,-0.03135,0.00355,-0.06034,-0.02043,0.01131,-0.00058
-0.00768,-0.02046,-0.00670,0.14264,-0.02993,0.00450,-0.05841,-0.02080,0.01181,-0.00228
-0.00969,-0.01973,-0.00768,0.14450,-0.02846,0.00432,-0.05964,-0.02053,0.01232,-0.00172
-0.00750,-0.01949,-0.00832,0.14726,-0.02818,0.00372,-0.05835,-0.01958,0.01226,-0.00015
-0.01020,-0.02055,-0.00794,0.14855,-0.02859,0.00352,-0.05982,-0.01908,0.01173,-0.00094
-0.01013,-0.02042,-0.00890,0.14657,-0.03006,0.00221,-0.06170,-0.01897,0.01146,-0.00187
-0.00751,-0.02209,-0.00830,0.14845,-0.03115,0.00310,-0.06104,-0.01855,0.01103,-0.00025
-0.00651,-0.02320,-0.00834,0.14865,-0.03072,0.00210,-0.05955,-0.01853,0.01157,-0.00052
-0.00781,-0.02354,-0.00922,0.15017,-0.03001,0.00261,-0.06141,-0.01891,0.01163,-0.00193
-0.00583,-0.02542,-0.00979,0.15017,-0.03007,0.00216,-0.06320,-0.01959,0.01082,-0.00177
-0.00500,-0.02544,-0.00896,0.14739,-0.02914,0.00302,-0.06451,-0.01859,0.01081,-0.00268
-0.00353,-0.02676,-0.00835,0.14984,-0.03041,0.00285,-0.06267,-0.01799,0.01064,-0.00224
-0.00286,-0.02720,-0.00878,0.15058,-0.02926,0.00200,-0.06171,-0.01899,0.01169,-0.00130
-0.00539,-0.02797,-0.00791,0.14857,-0.03046,0.00327,-0.06157,-0.01960,0.01106,0.00007
-0.00348,-0.02859,-0.00736,0.14708,-0.02959,0.00377,-0.05981,-0.01945,0.01158,0.00087
-0.00077,-0.02833,-0.00751,0.14958,-0.02933,0.00234,-0.05979,-0.01971,0.01125,-0.00003
0.00095,-0.03015,-0.00771,0.15010,-0.03009,0.00157,-0.05885,-0.02007,0.01184,-0.00160
0.00057,-0.02971,-0.00821,0.14765,-0.03131,0.00049,-0.05919,-0.02001,0.01146,-0.00124
0.00142,-0.02854,-0.00796,0.14779,-0.03276,0.00101,-0.06127,-0.02021,0.01172,-0.00156
0.00104,-0.02905,-0.00889,0.14940,-0.03394,0.00241,-0.06191,-0.01993,0.01152,-0.00219
0.00076,-0.02895,-0.00972,0.15068,-0.03246,0.00388,-0.06073,-0.01999,0.01111,-0.00265
0.00039,-0.02954,-0.01067,0.14817,-0.03258,0.00421,-0.06068,-0.01986,0.01087,-0.00359
-0.00042,-0.03129,-0.01096,0.15073,-0.03222,0.00305,-0.06161,-0.01923,0.01129,-0.00189
-0.00301,-0.03237,-0.01069,0.15196,-0.03071,0.00175,-0.06186,-0.01875,0.01151,-0.00037
-0.00493,-0.03418,-0.01148,0.15219,-0.03027,0.00055,-0.05978,-0.01837,0.01192,-0.00190
-0.00707,-0.03398,-0.01155,0.14934,-0.02926,0.00101,-0.06084,-0.01831,0.01112,-0.00119
-0.00905,-0.03289,-0.01205,0.15033,-0.02843,0.00194,-0.06251,-0.01743,0.01114,-0.00042
-0.00941,-0.03094,-0.01105,0.14750,-0.02931,0.00237,-0.06223,-0.01763,0.01225,0.00021
-0.00763,-0.03294,-0.01012,0.14919,-0.02940,0.00335,-0.06025,-0.01727,0.01232,-0.00011
-0.00682,-0.03270,-0.00945,0.15011,-0.02829,0.00451,-0.06181,-0.01758,0.01253,0.00131
-0.00552,-0.03412,-0.00854,0.14865,-0.02848,0.00567,-0.06290,-0.01740,0.01285,0.00072
-0.00591,-0.03404,-0.00868,0.14658,-0.02948,0.00648,-0.06491,-0.01760,0.01383,0.00015
-0.00711,-0.03280,-0.00909,0.14852,-0.02918,0.00595,-0.06493,-0.01768,0.01353,-0.00155
-0.00876,-0.03132,-0.00989,0.14659,-0.03057,0.00592,-0.06313,-0.01688,0.01293,0.00015
-0.01018,-0.02962,-0.01019,0.14823,-0.03135,0.00490,-0.06181,-0.01729,0.01239,-0.00060
-0.01255,-0.02793,-0.00946,0.14887,-0.02986,0.00532,-0.06008,-0.01813,0.01200,-0.00140
-0.01277,-0.02802,-0.00912,0.15034,-0.03127,0.00526,-0.06166,-0.01746,0.01113,-0.00028
-0.01351,-0.02721,-0.00859,0.14877,-0.03005,0.00447,-0.06135,-0.01661,0.01104,0.00004
-0.01287,-0.02721,-0.00888,0.14701,-0.03142,0.00536,-0.06232,-0.01608,0.01010,0.00027
-0.01012,-0.02884,-0.00822,0.14466,-0.03227,0.00519,-0.06059,-0.01561,0.00956,-0.00006
-0.01232,-0.02968,-0.00731,0.14352,-0.03184,0.00594,-0.05921,-0.01575,0.00861,0.00085
-0.00969,-0.02961,-0.00665,0.14321,-0.03090,0.00524,-0.05735,-0.01592,0.00881,-0.00026
-0.00834,-0.03144,-0.00642,0.14123,-0.03234,0.00400,-0.05802,-0.01529,0.00952,0.00008
-0.00826,-0.02971,-0.00662,0.14181,-0.03275,0.00451,-0.05645,-0.01595,0.00953,0.00174
-0.00831,-0.03171,-0.00598,0.14032,-0.03173,0.00361,-0.05593,-0.01540,0.00909,0.00328
-0.01040,-0.03235,-0.00580,0.14166,-0.03134,0.00432,-0.05436,-0.01639,0.00999,0.00387
-0.00806,-0.03161,-0.00508,0.14101,-0.03183,0.00501,-0.05257,-0.01607,0.01018,0.00224
-0.00621,-0.03098,-0.00569,0.14242,-0.03118,0.00605,-0.05277,-0.01614,0.00927,0.00348
-0.00834,-0.02994,-0.00532,0.14273,-0.03249,0.00711,-0.05098,-0.01512,0.00998,0.00217
-0.01058,-0.03116,-0.00562,0.14454,-0.03251,0.00716,-0.05039,-0.01481,0.00989,0.00187
-0.01235,-0.03128,-0.00468,0.14408,-0.03223,0.00768,-0.05100,-0.01468,0.00988,0.00328
-0.01114,-0.03024,-0.00511,0.14278,-0.03121,0.00838,-0.05183,-0.01456,0.00915,0.00372
-0.00899,-0.02973,-0.00486,0.14425,-0.02972,0.00921,-0.05280,-0.01483,0.00964,0.00485
-0.01042,-0.02924,-0.00402,0.14594,-0.03028,0.00973,-0.05397,-0.01481,0.01024,0.00628
-0.01206,-0.02848,-0.00423,0.14812,-0.02998,0.00937,-0.05300,-0.01406,0.01041,0.00741
-0.01196,-0.02882,-0.00461,0.14568,-0.03035,0.00997,-0.05175,-0.01363,0.01133,0.00883
-0.01048,-0.02763,-0.00483,0.14454,-0.03026,0.00986,-0.05280,-0.01351,0.01137,0.01002
-0.01010,-0.02813,-0.00451,0.14267,-0.02899,0.01129,-0.05102,-0.01265,0.01094,0.00900
-0.01105,-0.02629,-0.00485,0.14069,-0.03038,0.01243,-0.04970,-0.01216,0.00999,0.01040
-0.00942,-0.02426,-0.00465,0.14149,-0.02994,0.01295,-0.04959,-0.01180,0.00955,0.01046
-0.00959,-0.02468,-0.00518,0.13952,-0.03143,0.01400,-0.05098,-0.01271,0.00858,0.01020
-0.00883,-0.02289,-0.00463,0.13675,-0.03120,0.01418,-0.05102,-0.01233,0.00892,0.00996
-0.01006,-0.02204,-0.00443,0.13468,-0.03063,0.01393,-0.05018,-0.01184,0.00793,0.00905
-0.00769,-0.02109,-0.00410,0.13209,-0.03200,0.01405,-0.05000,-0.01180,0.00791,0.00933
-0.00879,-0.02307,-0.00477,0.12989,-0.03246,0.01263,-0.04909,-0.01174,0.00788,0.00913
-0.01020,-0.02271,-0.00542,0.12967,-0.03225,0.01244,-0.04886,-0.01170,0.00833,0.01062
-0.00797,-0.02221,-0.00495,0.13164,-0.03248,0.01179,-0.05038,-0.01136,0.00914,0.00949
-0.00967,-0.02279,-0.00533,0.13153,-0.03117,0.01070,-0.05053,-0.01089,0.00873,0.00840
-0.00827,-0.02071,-0.00570,0.12892,-0.03244,0.01212,-0.05017,-0.01069,0.00866,0.00747
-0.01004,-0.01987,-0.00596,0.12867,-0.03277,0.01247,-0.05107,-0.00976,0.00779,0.00862
-0.01026,-0.02171,-0.00687,0.12652,-0.03164,0.01331,-0.04913,-0.01061,0.00734,0.00707
-0.00938,-0.02227,-0.00649,0.12505,-0.03151,0.01269,-0.04816,-0.00975,0.00772,0.00718
-0.00793,-0.02166,-0.00697,0.12531,-0.03227,0.01120,-0.04686,-0.01011,0.00675,0.00571
-0.00988,-0.02133,-0.00662,0.12272,-0.03186,0.00982,-0.04556,-0.01068,0.00681,0.00477
-0.00976,-0.01961,-0.00715,0.12530,-0.03171,0.00979,-0.04418,-0.00984,0.00665,0.00565
-0.01024,-0.02021,-0.00686,0.12434,-0.03242,0.00957,-0.04423,-0.00906,0.00659,0.00444
-0.00876,-0.01852,-0.00697,0.12342,-0.03118,0.00884,-0.04238,-0.00966,0.00556,0.00578
-0.00799,-0.01716,-0.00651,0.12215,-0.03180,0.01000,-0.04117,-0.00883,0.00608,0.00722
-0.00641,-0.01710,-0.00563,0.12436,-0.03211,0.01150,-0.03966,-0.00838,0.00549,0.00578
-0.00668,-0.01805,-0.00549,0.12329,-0.03258,0.01123,-0.03999,-0.00802,0.00490,0.00627
-0.00500,-0.01798,-0.00477,0.12336,-0.03394,0.01176,-0.03977,-0.00736,0.00433,0.00766
-0.00300,-0.01623,-0.00526,0.12489,-0.03425,0.01157,-0.04153,-0.00645,0.00487,0.00628
-0.00395,-0.01631,-0.00611,0.12662,-0.03570,0.01245,-0.04180,-0.00557,0.00474,0.00473
-0.00556,-0.01720,-0.00515,0.12659,-0.03504,0.01279,-0.04386,-0.00569,0.00525,0.00301
-0.00448,-0.01532,-0.00423,0.12576,-0.03394,0.01361,-0.04240,-0.00512,0.00486,0.00455
-0.00404,-0.01345,-0.00370,0.12427,-0.03248,0.01298,-0.04310,-0.00600,0.00419,0.00592
-0.00154,-0.01441,-0.00397,0.12196,-0.03298,0.01156,-0.04501,-0.00574,0.00453,0.00605
-0.00345,-0.01563,-0.00311,0.12456,-0.03204,0.01089,-0.04451,-0.00478,0.00381,0.00494
-0.00329,-0.01629,-0.00239,0.12242,-0.03064,0.01221,-0.04334,-0.00579,0.00294,0.00585
-0.00453,-0.01464,-0.00231,0.12458,-0.03193,0.01154,-0.04308,-0.00649,0.00344,0.00689
-0.00677,-0.01421,-0.00275,0.12232,-0.03271,0.01269,-0.04474,-0.00721,0.00249,0.00532
-0.00588,-0.01483,-0.00256,0.12182,-0.03396,0.01257,-0.04333,-0.00712,0.00353,0.00657
-0.00685,-0.01684,-0.00310,0.12129,-0.03442,0.01371,-0.04134,-0.00733,0.00406,0.00769
-0.00467,-0.01784,-0.00408,0.11872,-0.03539,0.01229,-0.04235,-0.00830,0.00305,0.00930
-0.00710,-0.01939,-0.00336,0.12002,-0.03597,0.01090,-0.04142,-0.00756,0.00276,0.00916
-0.00610,-0.01833,-0.00433,0.11787,-0.03714,0.01158,-0.04074,-0.00810,0.00271,0.01087
-0.00789,-0.01848,-0.00521,0.11836,-0.03856,0.01229,-0.03999,-0.00770,0.00359,0.01135
-0.00721,-0.01690,-0.00535,0.11632,-0.03799,0.01235,-0.03890,-0.00800,0.00399,0.01201
-0.00716,-0.01653,-0.00572,0.11493,-0.03749,0.01114,-0.03724,-0.00851,0.00498,0.01307
-0.00511,-0.01599,-0.00517,0.11722,-0.03778,0.01182,-0.03821,-0.00878,0.00518,0.01388
-0.00400,-0.01461,-0.00463,0.11770,-0.03665,0.01214,-0.03768,-0.00795,0.00568,0.01345
-0.00347,-0.01262,-0.00500,0.12023,-0.03516,0.01186,-0.03924,-0.00864,0.00552,0.01448
-0.00092,-0.01373,-0.00527,0.11934,-0.03635,0.01109,-0.04081,-0.00934,0.00581,0.01288
-0.00131,-0.01271,-0.00518,0.11911,-0.03750,0.01038,-0.04258,-0.00906,0.00643,0.01404
-0.00286,-0.01368,-0.00428,0.11841,-0.03693,0.01188,-0.04388,-0.00903,0.00576,0.01525
-0.00552,-0.01543,-0.00359,0.11668,-0.03599,0.01169,-0.04415,-0.00946,0.00474,0.01536
-0.00711,-0.01675,-0.00453,0.11941,-0.03633,0.01083,-0.04476,-0.00904,0.00571,0.01509
-0.00521,-0.01791,-0.00433,0.11912,-0.03737,0.01140,-0.04583,-0.00879,0.00642,0.01451
-0.00514,-0.01716,-0.00387,0.11802,-0.03799,0.00997,-0.04615,-0.00823,0.00699,0.01538
-0.00790,-0.01516,-0.00374,0.11746,-0.03871,0.00940,-0.04619,-0.00852,0.00772,0.01387
-0.00994,-0.01525,-0.00319,0.11763,-0.04001,0.00955,-0.04579,-0.00847,0.00807,0.01263
-0.01202,-0.01716,-0.00316,0.11618,-0.03914,0.00965,-0.04395,-0.00901,0.00850,0.01333
-0.01314,-0.01783,-0.00298,0.11818,-0.03903,0.01098,-0.04352,-0.00825,0.00913,0.01365
-0.01331,-0.01675,-0.00364,0.11679,-0.03898,0.01081,-0.04447,-0.00844,0.00970,0.01366
-0.01207,-0.01801,-0.00408,0.11682,-0.03781,0.01188,-0.04244,-0.00941,0.00993,0.01506
-0.01278,-0.01734,-0.00325,0.11453,-0.03830,0.01094,-0.04339,-0.00973,0.01015,0.01650
-0.01529,-0.01796,-0.00370,0.11608,-0.03716,0.01022,-0.04362,-0.01052,0.00910,0.01666
-0.01372,-0.01919,-0.00348,0.11519,-0.03854,0.01012,-0.04412,-0.01082,0.00846,0.01574
-0.01197,-0.01841,-0.00374,0.11363,-0.03735,0.00874,-0.04471,-0.01077,0.00831,0.01524
-0.01301,-0.01940,-0.00301,0.11468,-0.03761,0.00731,-0.04370,-0.01093,0.00826,0.01663
-0.01359,-0.01738,-0.00298,0.11319,-0.03890,0.00592,-0.04205,-0.01087,0.00749,0.01581
-0.01340,-0.01537,-0.00309,0.11590,-0.03751,0.00667,-0.04072,-0.01133,0.00640,0.01727
-0.01579,-0.01398,-0.00317,0.11732,-0.03771,0.00662,-0.04056,-0.01225,0.00604,0.01564
-0.01384,-0.01250,-0.00372,0.11650,-0.03827,0.00715,-0.04264,-0.01172,0.00634,0.01468
-0.01289,-0.01437,-0.00413,0.11725,-0.03836,0.00684,-0.04262,-0.01148,0.00526,0.01565
-0.01149,-0.01427,-0.00365,0.11993,-0.03795,0.00791,-0.04356,-0.01158,0.00537,0.01623
-0.00935,-0.01317,-0.00333,0.12070,-0.03769,0.00924,-0.04186,-0.01063,0.00645,0.01505
-0.00894,-0.01137,-0.00401,0.12267,-0.03833,0.00801,-0.04024,-0.01016,0.00533,0.01601
-0.00716,-0.01280,-0.00410,0.12000,-0.03852,0.00656,-0.04053,-0.01081,0.00551,0.01529
-0.00488,-0.01203,-0.00354,0.12028,-0.03976,0.00702,-0.04016,-0.01062,0.00604,0.01665
-0.00356,-0.01283,-0.00299,0.12107,-0.03899,0.00853,-0.03859,-0.01096,0.00577,0.01680
-0.00236,-0.01210,-0.00362,0.12375,-0.03967,0.00809,-0.03707,-0.01036,0.00485,0.01726
-0.00231,-0.01068,-0.00296,0.12459,-0.04049,0.00753,-0.03906,-0.01066,0.00391,0.01755
-0.00192,-0.01188,-0.00267,0.12179,-0.03902,0.00701,-0.04114,-0.01031,0.00456,0.01685
-0.00343,-0.01127,-0.00170,0.12140,-0.03801,0.00557,-0.04049,-0.00933,0.00554,0.01658
-0.00312,-0.01161,-0.00168,0.12287,-0.03932,0.00492,-0.04144,-0.00938,0.00478,0.01574
-0.00160,-0.01250,-0.00095,0.12309,-0.03967,0.00614,-0.04271,-0.00900,0.00546,0.01635
-0.00215,-0.01145,-0.00010,0.12301,-0.03829,0.00483,-0.04294,-0.00881,0.00499,0.01576
0.00033,-0.01213,-0.00061,0.12494,-0.03827,0.00621,-0.04270,-0.00956,0.00412,0.01658
0.00103,-0.01165,-0.00115,0.12773,-0.03826,0.00625,-0.04461,-0.01045,0.00439,0.01727
-0.00054,-0.01136,-0.00019,0.13037,-0.03704,0.00555,-0.04282,-0.01084,0.00528,0.01663
0.00057,-0.01088,-0.00031,0.13013,-0.03853,0.00489,-0.04343,-0.01063,0.00525,0.01529
0.00187,-0.01070,-0.00029,0.13279,-0.03778,0.00449,-0.04302,-0.00997,0.00470,0.01526
-0.00010,-0.01087,-0.00058,0.13539,-0.03632,0.00457,-0.04459,-0.00967,0.00442,0.01514
-0.00216,-0.01287,-0.00151,0.13302,-0.03737,0.00385,-0.04623,-0.00890,0.00417,0.01659
-0.00255,-0.01155,-0.00126,0.13214,-0.03844,0.00363,-0.04728,-0.00917,0.00370,0.01514
-0.00403,-0.01038,-0.00129,0.13045,-0.03730,0.00360,-0.04516,-0.00864,0.00288,0.01381
